field_id,farm_id,field_name,status,is_test,area_ha,enterprise_id,created_at,updated_at
ad-fld-000061,ad-frm-000023,Back 40,active,false,75.3,b1b9b34a-ec6d-4ff7-8bba-b3b655c22e41,2024-10-06T08:57:46Z,
ad-fld-000405,ad-frm-000163,Sandy Knoll,active,false,108.7,278c3bd8-74ce-4331-9515-3a05383d7d9b,2026-04-22T12:41:43Z,2026-05-13T22:25:53Z
ad-fld-000142,ad-frm-000059,Corner Piece,active,false,115.1,28070508-fcad-4d9d-97d0-2d27933b158a,2026-03-05T02:56:15Z,2026-05-25T17:29:56Z
ad-fld-001207,ad-frm-000460,Slough Field,inactive,true,78.5,c4e4e25e-8f43-41c9-b08b-17c92ecedbb3,2026-04-22T21:05:48Z,2026-06-25T22:04:47Z
ad-fld-000121,ad-frm-000050,Corner Piece,active,false,,a10284fc-237e-4109-9942-719fa28a1fd8,2026-04-21T20:02:59Z,2026-06-24T04:00:45Z
ad-fld-000357,ad-frm-000144,Triangle,active,false,86.4,f6f02251-5e14-43d1-b5eb-a321f2ca7c6e,2026-01-12T06:09:52Z,2026-01-27T13:43:55Z
ad-fld-000450,ad-frm-000182,East Quarter,active,false,50.2,1172c8f9-03f0-421d-9dab-1095f8d72abc,2026-03-03T18:53:45Z,2026-04-25T15:52:01Z
ad-fld-000191,ad-frm-000076,Rock Pile,active,false,44.6,9b22fbad-aadb-483a-b83b-a41768a9c37d,2026-04-24T01:12:54Z,
ad-fld-001082,ad-frm-000417,Highway Field,active,false,23.3,f2c7ef1b-d5b9-49ba-b31c-74d26986040c,2026-04-22T01:40:56Z,2026-06-28T20:18:32Z
ad-fld-001272,ad-frm-000493,Old Orchard,inactive,false,126.1,7bd4d823-4fea-4172-8bac-df4e0f15bdb7,2026-01-14T07:56:41Z,2026-02-12T14:50:28Z
ad-fld-000129,ad-frm-000053,Bench Field,active,false,43.7,dff5586d-09c2-4a1b-a3c8-8e5c017c0bd8,2025-08-06T07:21:16Z,2026-05-14T17:47:15Z
ad-fld-000023,ad-frm-000009,Big Field,active,false,95.1,3a4ec5da-c345-477f-9dc6-c74a8c648a0d,2026-04-23T18:41:59Z,2026-06-20T17:38:58Z
ad-fld-000421,ad-frm-000169,Old Orchard,active,false,121.7,bb9ae62f-4235-450f-bf2f-d7008fe6a128,2026-03-03T07:46:01Z,
ad-fld-000962,ad-frm-000376,Creek Field,active,false,114.3,a611a9b6-32a6-425b-866c-734105fcdcdb,2026-04-24T06:27:57Z,
ad-fld-000969,ad-frm-000380,Back 40,active,false,,5e6a7e2f-6000-4544-9bb9-6af1174973d8,2026-04-20T16:15:02Z,2026-06-10T07:46:39Z
ad-fld-000222,ad-frm-000088,Dryland North,active,false,104.0,6229bf38-3e31-447b-a00a-bef85f30faee,2026-04-23T13:29:12Z,2026-06-20T03:32:59Z
ad-fld-001084,ad-frm-000417,Big Field,active,false,76.7,fcdc57c4-45af-4e12-8081-7057ddc194c3,2026-04-22T06:23:56Z,2026-06-03T18:47:05Z
ad-fld-000329,ad-frm-000132,Gravel Pit Field,active,false,112.2,a17d5e9e-d5a6-4b1d-b53d-82c23267e13e,2026-01-14T06:15:19Z,
ad-fld-000219,ad-frm-000087,Gravel Pit Field,active,false,124.7,3b48b3a0-0565-46a8-94bd-5199bb4280f6,2025-09-24T21:08:52Z,
ad-fld-001233,ad-frm-000474,Schoolhouse Field,active,true,38.6,8a539b7f-7661-4014-bba3-9e2a6ff8f7aa,2025-06-09T17:40:31Z,2025-12-17T13:21:19Z
ad-fld-000443,ad-frm-000179,East Quarter,active,false,104.5,4e35d28e-e4fd-416e-9a05-1c17e2c271c5,2026-04-23T14:08:20Z,2026-04-30T16:47:02Z
ad-fld-000462,ad-frm-000188,Back 40,active,false,117.9,a3c885b4-eee8-46e3-89e0-53d522e6656d,2026-04-23T14:52:07Z,2026-06-04T16:24:16Z
ad-fld-001051,ad-frm-000407,Gravel Pit Field,active,false,120.7,a7c871a0-639d-4037-a4d8-6b42a031ccf2,2026-04-23T11:05:29Z,2026-05-31T15:00:57Z
ad-fld-000244,ad-frm-000099,Sandy Knoll,active,false,127.0,30e31171-aa9c-41be-a42b-af6a9d2123e8,2025-04-23T23:20:32Z,2025-10-29T08:56:38Z
ad-fld-000140,ad-frm-000056,Schoolhouse Field,active,false,,2a43d9d2-ab91-4288-b38c-9004c1179b14,2025-08-05T17:44:50Z,2025-09-15T19:43:46Z
ad-fld-001017,ad-frm-000396,Slough Field,active,false,100.3,f3b045df-8a31-4c3a-b3eb-fdbc36f4dc28,2026-04-22T20:33:48Z,2026-06-22T03:23:45Z
ad-fld-000774,ad-frm-000311,Rock Pile,active,false,125.6,8f56d067-d816-453b-9b00-66bac84a4ec6,2025-06-11T06:38:07Z,2026-04-15T04:38:15Z
ad-fld-001318,ad-frm-000515,Sandy Knoll,active,false,75.0,16b9e788-2c01-497b-97c5-a7050d29f044,2025-09-24T08:29:30Z,2025-12-16T04:09:37Z
ad-fld-000108,ad-frm-000042,Big Field,active,false,21.2,5fdd2944-f56d-4011-8699-cc125d959fa9,2026-04-21T11:00:17Z,2026-06-22T09:53:42Z
ad-fld-000550,ad-frm-000223,Dryland North,active,false,115.2,4b6d73c6-1592-4996-a3ce-10a7eea43019,2026-01-15T09:50:00Z,
ad-fld-000031,ad-frm-000015,Corner Piece,active,false,95.8,4a3fa3c3-7bde-4eb4-aeca-608104d643c7,2026-04-22T12:08:08Z,
ad-fld-000825,ad-frm-000330,Fence Line 60,active,false,75.9,0a3ff55a-b585-44d1-b8c8-ffe714c49396,2026-04-21T07:12:12Z,2026-05-01T04:25:05Z
ad-fld-000547,ad-frm-000221,Windmill Field,active,false,40.4,622e5a4a-3562-44f3-84a4-f4844e35286d,2026-04-20T17:06:43Z,
ad-fld-000602,ad-frm-000243,Sandy Knoll,active,false,129.6,4693de6b-cf4f-4f78-adc4-50fcd968213d,2026-03-03T15:14:12Z,2026-03-14T04:23:24Z
ad-fld-000664,ad-frm-000269,Creek Field,active,false,40.6,afd74791-ff93-40a2-b588-48dce75bdc6f,2026-01-15T12:08:16Z,
ad-fld-001016,ad-frm-000395,Dryland South,active,false,26.3,f2337ee8-7951-47f1-8f14-6e732a050fd6,2026-04-23T13:10:19Z,2026-06-18T14:22:28Z
ad-fld-001205,ad-frm-000458,Fence Line 60,active,true,45.6,ae126e56-f278-4140-bbe3-acff54eb697b,2025-06-11T07:44:19Z,2026-03-08T19:21:26Z
ad-fld-000793,ad-frm-000316,Pivot 3,active,false,8.6,50eb0194-96a7-4746-984a-e6adc0b6a151,2025-06-12T01:30:23Z,2026-05-31T13:29:46Z
ad-fld-000258,ad-frm-000104,Home Field,active,false,116.8,73388da5-5508-487a-b1b8-61ed37098f58,2025-01-15T20:50:36Z,
ad-fld-000111,ad-frm-000045,Corner Piece,active,false,,,2026-04-22T20:32:03Z,
ad-fld-001165,ad-frm-000441,Slough Field,active,false,37.5,11339db5-58ae-48ff-9038-10527fc773a0,2026-01-15T08:20:19Z,
ad-fld-000265,ad-frm-000107,Pivot 3,active,false,80.2,3869012a-e01b-4725-bd1a-99f7f8514843,2025-04-23T05:02:34Z,
ad-fld-000990,ad-frm-000387,Fence Line 60,active,false,120.9,6907cecf-1d70-4ad4-b006-9678e6aa1d64,2026-03-02T09:37:14Z,
ad-fld-000243,ad-frm-000099,Schoolhouse Field,active,false,21.2,39585d45-1e8e-43fb-93e9-493f99820a5f,2025-04-24T00:24:32Z,
ad-fld-001212,ad-frm-000464,Fence Line 60,active,true,59.4,85e58188-cea9-4d17-bd5c-8d576feae8ba,2025-03-06T20:56:36Z,
ad-fld-000888,ad-frm-000349,West 160,active,false,,8281cafa-5e1d-40e8-8163-6ba01912a2be,2025-06-09T12:03:40Z,
ad-fld-000725,ad-frm-000292,Windmill Field,active,false,68.4,b10118da-20ea-4cbd-bf58-94ac28a96fd7,2026-03-03T07:01:01Z,
ad-fld-000846,ad-frm-000337,Bench Field,active,false,8.5,af1563af-2034-48f8-969f-5f0cd3d9ad01,2026-03-03T17:51:18Z,
ad-fld-000703,ad-frm-000281,Creek Field,active,false,82.1,10faa3ed-8c6a-48fd-9cf5-84248732a830,2026-04-22T19:00:11Z,2026-05-09T08:52:28Z
ad-fld-000504,ad-frm-000204,Bench Field,active,false,78.8,e5ff6973-016c-4ece-a4fc-bd30c63effd7,2025-08-05T21:43:26Z,
ad-fld-000702,ad-frm-000282,Pivot 3,active,false,26.1,fe855852-93af-4600-942b-deb2cbd9d55b,2026-04-22T11:07:03Z,2026-06-21T04:27:58Z
ad-fld-000507,ad-frm-000205,North 80,active,false,33.3,59137282-5330-404a-91c0-9045c6eb9fe0,2025-09-25T22:38:55Z,
ad-fld-000193,ad-frm-000078,Corner Piece,active,false,68.4,671dc730-3ac3-4e1b-90ba-68b26af8de91,2026-04-24T04:44:38Z,2026-05-09T20:22:14Z
ad-fld-001063,ad-frm-000412,Schoolhouse Field,active,false,12.0,734fbe85-5e2a-46f9-befb-e58829b9defa,2025-08-06T14:18:36Z,
ad-fld-000955,ad-frm-000375,Old Orchard,active,false,97.7,2397fd11-5078-470a-b98d-3cf94478ce05,2026-04-21T17:00:21Z,
ad-fld-000367,ad-frm-000148,Home Field,active,false,58.8,679b6485-3ac1-4439-9bc7-2a0898413ae1,2026-01-13T19:28:13Z,2026-05-05T22:12:14Z
ad-fld-000274,ad-frm-000108,Dryland South,active,false,45.8,,2025-04-24T08:44:14Z,
ad-fld-000135,ad-frm-000055,Slough Field,active,false,5.6,f1c147ca-b3e6-4d3b-84cb-20caf2b933b4,2026-03-04T20:58:26Z,
ad-fld-001325,ad-frm-000522,Old Orchard,inactive,false,60.3,1c6aa2b0-72d2-47ab-91ce-0e22967f8771,2025-08-07T17:15:35Z,2025-09-26T17:22:22Z
ad-fld-001304,ad-frm-000510,Home Field,archived,false,66.9,4e1dac43-b307-435e-8c16-2d62f68ed95f,2026-03-04T08:53:45Z,2026-05-25T05:14:22Z
ad-fld-000097,ad-frm-000038,Corner Piece,active,false,,425f611d-cc1f-4f6e-acd5-a68985ad9cf7,2026-04-24T04:27:19Z,
ad-fld-001296,ad-frm-000505,South 40,inactive,false,,61506731-72d9-4949-b491-e8403e765e47,2026-04-23T14:09:03Z,2026-05-13T04:44:28Z
ad-fld-001210,ad-frm-000463,Windmill Field,active,true,87.8,c1ffb55e-ccc2-4525-ba19-e0743ddf7518,2025-03-05T10:21:15Z,
ad-fld-000526,ad-frm-000215,East Quarter,active,false,33.7,e4a7f36d-5d06-4500-bae7-9b66aed27e0b,2026-03-02T20:50:40Z,
ad-fld-000169,ad-frm-000068,Triangle,active,false,129.5,64f7eb1d-3f0e-4460-9554-e6c01c80c69c,2025-04-23T09:34:57Z,
ad-fld-000224,ad-frm-000088,Back 40,active,false,34.4,2383512e-d4e2-4450-991a-4bc9a33f3f32,2026-04-22T12:45:13Z,
ad-fld-000722,ad-frm-000290,Corner Piece,active,false,,af1444ab-91ab-46a4-b4fc-108153582fcc,2026-04-23T09:37:35Z,2026-05-11T14:33:13Z
ad-fld-000403,ad-frm-000163,Corner Piece,active,false,,84599abc-3e38-4971-b8b4-d38b90b99fbd,2026-01-15T20:50:05Z,2026-03-16T04:33:12Z
ad-fld-000071,ad-frm-000028,Fence Line 60,active,false,108.5,d9ca5275-5bef-4385-b502-7393b90560fe,2024-10-07T07:19:21Z,2025-06-22T01:01:08Z
ad-fld-000319,ad-frm-000130,Old Orchard,active,false,117.7,421e3573-2ac6-4dba-9008-e577b16495fe,2026-03-04T08:15:14Z,2026-05-09T15:46:34Z
ad-fld-000585,ad-frm-000237,Triangle,active,false,41.3,a2c626f4-86f0-48fe-a04d-1d7bac7cc8fe,2025-09-23T12:14:26Z,2026-02-05T09:38:31Z
ad-fld-000935,ad-frm-000366,Pivot 3,active,false,31.5,fc7ee464-7587-463e-86aa-2efe9c327f07,2025-09-24T07:42:05Z,2025-12-26T18:38:31Z
ad-fld-000413,ad-frm-000166,Pivot 3,active,false,25.9,3d5d342d-f9ba-4781-a9a7-40481658cab2,2026-04-21T20:58:38Z,
ad-fld-000603,ad-frm-000244,Bench Field,active,false,118.2,9e638cd9-6ae5-4104-a1bf-11794be6d19d,2025-06-11T12:56:21Z,
ad-fld-000159,ad-frm-000063,East Quarter,active,false,123.1,2dfa7d3c-89e3-449c-93f6-e9ec0c50e4e3,2025-11-12T16:17:56Z,2026-04-16T20:07:59Z
ad-fld-001295,ad-frm-000504,Old Orchard,archived,false,128.9,a054dd3f-5774-47b1-abd1-fb46dae5eec8,2025-03-06T07:02:55Z,2026-03-04T22:55:43Z
ad-fld-000228,ad-frm-000090,Dryland North,active,false,25.6,a7dd8a27-c237-4d72-9496-75b401e45dbf,2026-03-04T18:41:48Z,
ad-fld-000922,ad-frm-000363,Schoolhouse Field,active,false,89.1,37a9e0af-1bc4-43a6-8e2a-f561f693cc64,2025-09-25T15:26:25Z,2026-05-12T19:37:15Z
ad-fld-001209,ad-frm-000462,Dryland South,inactive,true,56.9,7ca79988-263e-4932-abc5-b9811ee8e9a6,2026-04-24T04:13:59Z,
ad-fld-000087,ad-frm-000035,Dryland South,active,false,100.0,b82be57c-b49f-4c2f-92ea-dee0852e296a,2025-08-06T20:28:03Z,
ad-fld-000956,ad-frm-000375,Creek Field,active,false,51.9,47dedfde-ae49-4f65-bb94-802d607321a5,2026-04-23T17:36:26Z,2026-05-15T00:22:14Z
ad-fld-000552,ad-frm-000224,Big Field,active,false,12.0,4a6d1944-5b96-44a3-a1d1-bcab53db7b51,2026-03-03T12:25:16Z,
ad-fld-001305,ad-frm-000511,Big Field,inactive,false,49.0,d7a9e436-ce34-4b4d-b5ff-98b553c51239,2026-01-15T07:29:31Z,
ad-fld-001343,ad-frm-000529,River Bottom,active,false,76.6,00000000-0000-0000-0000-000000000000,2025-11-11T06:34:58Z,
ad-fld-000326,ad-frm-000131,Windmill Field,active,false,57.3,624f276a-5c22-4f4d-8b45-5a0e97448794,2026-04-20T18:05:32Z,
ad-fld-000834,ad-frm-000334,Pivot 2,active,false,6.1,5100588a-ac15-4f21-b023-958ad70c6528,2025-03-04T13:05:23Z,2025-05-31T13:36:51Z
ad-fld-000545,ad-frm-000222,Pivot 2,active,false,116.2,b8f0b049-a018-4941-951b-533da22957cd,2025-09-25T00:55:05Z,2025-11-16T09:51:33Z
ad-fld-000700,ad-frm-000281,Bench Field,active,false,52.6,a8c1c3bb-4350-4792-9a61-b675488ba5f9,2026-04-22T19:42:11Z,2026-05-14T21:10:40Z
ad-fld-000782,ad-frm-000314,Flat 120,active,false,65.0,c5297e78-474c-414b-8c6c-04b18a931551,2025-01-14T18:16:43Z,
ad-fld-001299,ad-frm-000507,Pivot 1,archived,false,32.5,94a0f4c5-62ac-41c3-ad07-de222b42532c,2026-03-03T08:07:33Z,
ad-fld-000670,ad-frm-000271,Highway Field,active,false,54.4,fbe429f7-b980-4c93-8ad8-37f0bf52818b,2026-04-24T19:48:41Z,
ad-fld-000981,ad-frm-000385,Schoolhouse Field,active,false,9.7,,2026-01-15T07:24:03Z,
ad-fld-001206,ad-frm-000459,Gravel Pit Field,active,true,22.3,3c838a0d-c62b-4aa1-822c-83942794e552,2026-04-23T23:02:07Z,2026-05-05T03:18:08Z
ad-fld-000910,ad-frm-000358,Highway Field,active,false,94.9,9aa7fb67-c8b0-4791-90b7-457a206a0fd8,2025-01-15T06:06:12Z,2025-04-30T10:02:52Z
ad-fld-000965,ad-frm-000378,Schoolhouse Field,active,false,42.5,1b62dcae-18bd-4d21-9b11-6a294e4c784e,2025-11-13T18:13:56Z,
ad-fld-000600,ad-frm-000242,North 80,active,false,98.5,a02e5b1d-d4a8-4717-8e9b-9c94fa104a11,2024-11-12T18:04:25Z,2025-04-13T12:07:41Z
ad-fld-000618,ad-frm-000249,Highway Field,active,false,19.2,1601ef50-8900-40a2-9dbf-3a7ec35d0eb1,2026-04-23T16:43:39Z,2026-05-21T05:38:17Z
ad-fld-000689,ad-frm-000277,Fence Line 60,active,false,66.0,a91a3a79-9a4b-43ef-a9fe-cb9b0c64fe83,2025-08-06T22:29:23Z,
ad-fld-001338,ad-frm-000527,North 80,active,false,127.8,e8059baa-dade-46e9-a1b8-a7c650cf55e2,2025-01-14T08:03:55Z,2025-03-23T04:43:32Z
ad-fld-000555,ad-frm-000226,Windmill Field,active,false,82.4,2ebf174e-fbb8-4ae2-bc4d-02340b5ed5ec,2026-04-22T08:08:51Z,
ad-fld-001253,ad-frm-000483,Fence Line 60,inactive,false,65.3,345197da-3f4e-4ed8-b1ed-c4f02c2264e6,2025-11-13T17:01:35Z,2026-05-08T18:25:12Z
ad-fld-000060,ad-frm-000023,Creek Field,active,false,50.8,e76127cd-b71b-47f8-b0bd-3e69ca27b7a0,2024-10-07T18:54:45Z,2025-11-09T23:11:46Z
ad-fld-001264,ad-frm-000490,Highway Field,inactive,false,34.8,292ef737-8e4a-4399-ad98-a821856f3765,2026-04-22T08:44:57Z,2026-06-28T18:07:38Z
ad-fld-000459,ad-frm-000185,Slough Field,active,false,88.1,f0715780-6415-4caa-a39e-84b1b102f544,2026-03-03T06:31:24Z,2026-05-30T17:51:12Z
ad-fld-000562,ad-frm-000228,East Quarter,active,false,,6c27eaef-96ed-4510-b890-cec76738ba69,2025-04-24T06:51:20Z,2025-07-13T19:14:17Z
ad-fld-001099,ad-frm-000423,Big Field,active,false,125.2,9ff60a71-420c-458c-b93a-62f13ae4d240,2025-08-05T13:05:23Z,
ad-fld-000821,ad-frm-000331,Corner Piece,active,false,82.9,42ae2d88-e2ac-4835-8255-13dba20a765f,2026-01-12T11:43:50Z,
ad-fld-000364,ad-frm-000146,Old Orchard,active,false,34.5,f5954c21-701d-44f5-ada6-830de81e4bbc,2025-01-16T16:21:36Z,2025-02-19T06:41:42Z
ad-fld-000768,ad-frm-000309,West 160,active,false,101.2,,2025-03-06T02:28:23Z,
ad-fld-001088,ad-frm-000419,Pivot 1,active,false,79.4,38b53231-aa8a-4eb2-a7a3-2502fba58c86,2026-04-23T15:24:57Z,
ad-fld-000695,ad-frm-000279,Big Field,active,false,56.8,88168499-5e65-4bd6-aece-e9790695da51,2026-01-14T18:14:43Z,2026-01-25T15:56:12Z
ad-fld-000236,ad-frm-000093,Corner Piece,active,false,30.5,2cd2e52b-18cc-4b23-9f03-537108f29f48,2025-11-13T19:44:24Z,
ad-fld-000864,ad-frm-000344,Triangle,active,false,,bfac5c48-6668-4c0d-addb-b9c8f40b7c1d,2026-04-23T14:42:14Z,
ad-fld-001277,ad-frm-000496,Schoolhouse Field,archived,false,28.1,35481165-82ea-44bd-b915-2da1741493b7,2025-06-10T18:16:56Z,
ad-fld-000331,ad-frm-000132,Big Field,active,false,48.1,3a70944f-affa-481f-a68e-e7cb539c5a3f,2026-01-15T11:45:35Z,
ad-fld-000887,ad-frm-000350,Home Field,active,false,58.2,5733dc7a-ecc6-45f3-ae21-f762ef87b6ab,2025-11-13T06:03:49Z,2026-05-18T19:02:45Z
ad-fld-000467,ad-frm-000189,North 80,active,false,88.0,5aea02bc-1bb9-448f-bcf0-f34da2dcfafd,2025-11-12T20:05:23Z,
ad-fld-000903,ad-frm-000355,Slough Field,active,false,24.4,56b4ce3f-6ef6-4e65-b328-c772fafa14c0,2025-11-13T08:21:34Z,2026-04-07T23:38:19Z
ad-fld-000959,ad-frm-000377,Pivot 2,active,false,114.4,1a5c49bb-1a49-483b-b654-4ef69f997e4c,2026-04-23T18:06:06Z,
ad-fld-000010,ad-frm-000005,Windmill Field,active,false,111.2,,2025-08-07T10:47:00Z,2025-10-10T21:48:12Z
ad-fld-001044,ad-frm-000405,Dryland South,active,false,59.2,2aa80060-a9f7-4e48-a001-0bd67d199162,2026-01-14T11:05:40Z,
ad-fld-000090,ad-frm-000037,Schoolhouse Field,active,false,113.0,d4e8a4ee-9b3a-4cf4-9d12-641d9cbb9da1,2025-04-24T03:41:41Z,2025-05-03T21:27:25Z
ad-fld-000870,ad-frm-000346,Bench Field,active,false,108.8,f1a50b52-c14c-433d-85eb-ce35daae35ea,2025-11-13T13:03:22Z,
ad-fld-001245,ad-frm-000480,Pivot 2,inactive,false,69.3,b06dcd61-3dbf-420f-bd60-af24ec6deb6d,2025-06-11T18:08:41Z,2026-03-11T14:02:10Z
ad-fld-001152,ad-frm-000438,Gravel Pit Field,active,false,15.5,b12c52cf-6711-434e-8a72-87a458dba7b5,2026-03-02T15:34:51Z,
ad-fld-000416,ad-frm-000168,Rock Pile,active,false,47.8,43046774-0d27-4ba5-a552-cf9ba7d0d9db,2026-04-20T06:36:19Z,2026-05-27T10:14:59Z
ad-fld-000298,ad-frm-000119,Creek Field,active,false,51.4,58b53bf5-f7a0-4e82-91fe-e4bb698fa3ee,2026-03-04T11:00:11Z,2026-04-20T15:45:45Z
ad-fld-000279,ad-frm-000110,Corner Piece,active,false,22.4,79643ae8-31a8-45b5-b79c-8b6f49e01501,2025-04-22T14:30:41Z,
ad-fld-000423,ad-frm-000171,Home Field,active,false,,2d9067c4-7e9f-4b2e-9b3a-3a9cbb8a36a7,2026-03-03T11:15:45Z,2026-04-08T11:36:15Z
ad-fld-001124,ad-frm-000430,Windmill Field,active,false,70.1,b80827a7-db75-43af-aca7-8ae9ac888d78,2025-03-06T13:39:46Z,
ad-fld-000160,ad-frm-000063,Dryland North,active,false,28.0,2a4d6f9a-2266-482d-b9e1-8239f63a9f3c,2025-11-13T16:17:21Z,
ad-fld-000205,ad-frm-000082,Fence Line 60,active,false,123.1,86d396eb-5be5-4099-a641-e05ee6284a16,2025-11-10T12:43:12Z,
ad-fld-000636,ad-frm-000256,Old Orchard,active,false,107.6,f1295265-b18d-4536-b0ee-a99146d94f42,2025-09-25T18:15:24Z,
ad-fld-001174,ad-frm-000445,Sandy Knoll,active,false,104.8,5e88ba63-7247-4f72-bc07-684dee74517d,2026-04-22T11:11:39Z,
ad-fld-001096,ad-frm-000422,Back 40,active,false,77.2,1c5a578a-1713-4e59-bed2-93fb3149ce98,2026-03-04T11:22:32Z,
ad-fld-000328,ad-frm-000131,Pivot 3,active,false,,7dddd285-08f7-4cee-afdb-659e45807d5f,2026-04-21T13:49:14Z,2026-06-12T18:35:27Z
ad-fld-001342,ad-frm-000529,Pivot 1,active,false,83.7,00000000-0000-0000-0000-000000000000,2025-11-13T09:51:16Z,2026-01-23T06:24:42Z
ad-fld-000827,ad-frm-000329,Triangle,active,false,90.7,cabe96e6-fa93-4725-8af2-11b4c8914f43,2025-11-13T16:58:56Z,2025-12-08T13:17:40Z
ad-fld-000002,ad-frm-001206,Creek Field,active,false,106.9,a9f85686-f536-4822-9a50-168289ac2224,2024-10-06T18:02:28Z,2026-02-16T14:53:52Z
ad-fld-000684,ad-frm-000275,Flat 120,active,false,56.4,d9cc95fd-441a-4914-b634-dbc65847b418,2026-04-21T16:30:54Z,
ad-fld-000926,ad-frm-000364,Dryland South,active,false,23.1,b421256d-d380-45e6-88db-20d2d6c2cdc9,2026-04-24T14:36:06Z,
ad-fld-000902,ad-frm-000354,Corner Piece,active,false,17.1,0fb9b831-f59e-416a-8a3c-3fa6be204703,2026-01-13T01:02:05Z,2026-04-30T18:50:39Z
ad-fld-001290,ad-frm-000502,West 160,inactive,false,126.0,77a18668-b478-4977-bff9-3bef5aaad300,2025-11-12T20:06:43Z,2026-05-11T04:25:14Z
ad-fld-000089,ad-frm-000034,Home Field,active,false,100.4,400ee16b-8a0d-422a-b7c8-18fcc2125568,2025-09-23T18:13:27Z,2025-11-25T09:08:00Z
ad-fld-000798,ad-frm-000321,Home Field,active,false,,a68e8393-cd66-460f-8bae-3c145134cdf7,2025-08-06T22:43:07Z,2026-02-01T20:37:01Z
ad-fld-000539,ad-frm-000218,Creek Field,active,false,115.5,b1cfbae7-bef4-419f-86c0-5cea84602921,2025-11-13T09:10:34Z,2026-06-02T00:28:32Z
ad-fld-000900,ad-frm-000356,Windmill Field,active,false,48.7,d75667d9-23ee-491e-83f0-565e5565258e,2025-11-13T14:52:32Z,2026-03-23T01:35:05Z
ad-fld-000529,ad-frm-000214,Schoolhouse Field,active,false,62.4,25e8179f-8c27-4ee7-8ef5-2d2ad11d0980,2026-04-20T20:46:23Z,
ad-fld-000105,ad-frm-000042,Long Strip,active,false,,dbdf5865-6ad0-4558-bcf3-d05be2dd95eb,2026-03-04T10:32:49Z,
ad-fld-001102,ad-frm-000424,Highway Field,active,false,,6339786f-7e56-4cef-bbab-84f95d14d822,2026-04-20T18:53:25Z,2026-04-27T01:12:46Z
ad-fld-000949,ad-frm-000371,West 160,active,false,47.0,57c85e77-33c7-495f-bde7-b9171ceffd8a,2025-04-24T14:39:16Z,2026-03-02T01:42:54Z
ad-fld-000720,ad-frm-000290,Highway Field,active,false,39.1,89c5605f-cb5f-4aef-b5a5-bd5ab9b125d6,2026-04-22T07:57:20Z,2026-05-24T20:19:25Z
ad-fld-000946,ad-frm-000371,Highway Field,active,false,111.7,fc930c96-5387-4049-9972-cd1fcdce4f94,2025-09-22T06:56:47Z,2025-10-06T06:35:49Z
ad-fld-000736,ad-frm-000296,East Quarter,active,false,,5147e062-4d64-4c3f-950b-86d7aa89a751,2024-10-07T19:54:44Z,
ad-fld-000315,ad-frm-000127,Corner Piece,active,false,64.3,fe4310a9-0815-47e4-ae3e-6849cb1829bf,2026-04-22T11:17:49Z,2026-05-19T00:09:40Z
ad-fld-000078,ad-frm-000031,Triangle,active,false,82.3,ab5e7421-404f-4c38-918e-e20945762ca9,2025-01-14T06:58:37Z,
ad-fld-000310,ad-frm-000125,Triangle,active,false,,542163fb-2359-478d-82eb-aedd9f8fb7a2,2025-01-16T19:52:21Z,
ad-fld-000418,ad-frm-000168,Triangle,active,false,,cfa9408d-4b69-4d07-8141-ab11d3fa5a74,2026-04-20T08:19:31Z,2026-05-26T23:33:41Z
ad-fld-000451,ad-frm-000181,Fence Line 60,active,false,,26db9771-cdf6-45b7-a5a7-05c2088822e7,2026-01-14T13:47:01Z,2026-04-11T19:00:02Z
ad-fld-000027,ad-frm-000013,Schoolhouse Field,active,false,102.4,,2024-11-13T01:18:15Z,2026-02-11T07:40:33Z
ad-fld-000333,ad-frm-000133,Big Field,active,false,4.0,9077aa47-b11a-4c7f-9be0-835c8495aa97,2026-01-13T09:40:13Z,
ad-fld-000596,ad-frm-000240,Dryland North,active,false,56.5,b92d9031-2813-41d7-8907-55ce7e0a5766,2026-03-05T09:44:31Z,2026-05-26T00:30:24Z
ad-fld-000392,ad-frm-000160,Highway Field,active,false,101.4,a105b1b6-8e61-41fe-8efc-dc1a5753b3fb,2025-08-06T22:22:04Z,
ad-fld-000777,ad-frm-000312,North 80,active,false,123.4,,2025-01-15T15:35:38Z,
ad-fld-000998,ad-frm-000389,Fence Line 60,active,false,19.0,,2026-01-13T20:54:48Z,
ad-fld-000175,ad-frm-000071,Long Strip,active,false,41.3,c7fd10fe-f7d5-4345-876e-152779ef058f,2025-11-13T15:03:01Z,
ad-fld-001306,ad-frm-000511,Back 40,inactive,false,55.8,7847a4c9-d4d0-45e4-b5ee-a7826ddbdbeb,2024-11-13T19:59:52Z,
ad-fld-001208,ad-frm-000461,Creek Field,archived,true,,4414e3c5-29a0-486c-93a3-56eac9a45116,2025-03-04T16:52:40Z,
ad-fld-001226,ad-frm-000471,Back 40,active,true,102.5,5fb31585-919b-4aca-b958-592ec4385109,2025-01-16T18:40:34Z,
ad-fld-000346,ad-frm-000140,Corner Piece,active,false,,0b78f6e4-accd-4c72-a9d3-4444dcddc491,2026-04-23T23:49:50Z,
ad-fld-001029,ad-frm-000402,Dryland North,active,false,114.5,,2026-04-24T02:13:17Z,2026-06-20T01:54:10Z
