FARM_ID,PARTNER_ID,FARM_DESC,LAND1,REGIO,ZZSTAT,LOEVM,ZZEID,ERDAT
0002000539,0001000304,TOLLEFSON CREEK RANCH,US,WI,02,,D0F6D4C2-92FC-405E-BA48-161A2B48E4AC,2010-04-16
0002000282,0001000157,THOMPSON HOME RANCH,US,MN,02,,AC7827BE-7930-4D36-9CE0-B93BF50A3CDC,2012-02-10
0002000615,0001000368,UNDERHILL PRAIRIE RANCH,US,NE,02,,F9C856A4-EC39-47E6-B502-C7B93FC09E88,2024-06-26
0002000470,0001000259,FERREIRA HOME PLACE,US,IL,02,,4D380B44-B4EC-49C6-B617-E95F46FF1FAB,2019-06-01
0002000085,0001000046,QUANDT LOWER SECTION,US,MN,02,,12B6918E-DFD8-49A8-A29D-0380A0E235C3,2023-01-05
0002000038,0001000020,CRENSHAW HOME SECTION,US,IA,02,,BE85658B-130B-4D26-99F3-E0E7B4FE009A,2014-09-21
0002000667,0001000420,CASTELLANO NEW FARM,US,KS,02,X,99359131-42A0-4DCB-BDCE-E2EFA5F4649C,2011-09-15
0002000664,0001000417,IVANOV OLD PLACE,US,MO,02,,AF0E0625-6230-42B9-81DC-25472C649F5A,2017-08-19
0002000560,0001000324,HARTLEY RIDGE FARM,BR,GO,02,,0B9327CE-FE8A-46C5-A754-E708E461CB4D,2014-05-14
0002000591,0001000347,WINTERS OLD QUARTER,BR,MT,02,,6C6190F2-6AE0-4E16-BE39-0BF0CB635A01,2013-01-09
0002000009,0001000004,HOLLOWAY CREEK HOMESTEAD,US,WI,02,,34CB7DFA-5545-4EA9-A750-5B7C6BCED1DE,2015-08-05
0002000677,0001000430,BOUDREAU NEW RANCH,CA,ON,02,X,C4EBFF61-9559-431D-907C-37AAFBFD2BCA,2019-12-16
0002000083,0001000045,QUANDT CREEK GROUND,CA,ON,02,,27C2B613-20BB-44DF-852C-10BB22D1A599,2023-05-06
0002000438,0001000243,DELACROIX HOME QUARTER,CA,SK,02,,E7DE526D-C8E0-4EB0-B083-07B52EA17CBD,2020-05-25
0002000270,0001000150,XIONG NEW HOMESTEAD,US,IL,02,,BF57A57E-1699-46ED-BDD1-CC5D18E9F067,2019-11-19
0002000333,0001000186,PEMBERTON LAKE HOMESTEAD,CA,AB,02,,FB873408-275C-496C-BF85-D118F00091C6,2024-01-01
0002000557,0001000322,UNDERHILL RIDGE SECTION,US,MO,02,,2755BC1C-FEAC-49E0-9496-F5EBD07BCF95,2023-08-19
0002000689,0001000442,UNDERHILL NEW PLACE,US,KS,02,,63D45B76-4043-40F0-9FE3-3A31C6CD3C96,2013-12-08
0002000107,0001000058,RASMUSSEN VALLEY FARM,US,KS,02,,8FA577B5-EDD8-4FBF-96CC-E81606F628CA,2016-05-22
0002000209,0001000116,YODER RIVER PLACE,US,IN,02,,264696C2-8D17-40B3-AE3B-B986DB3D698C,2018-09-23
0002000701,0001000454,STEINER SOUTH SECTION,US,WI,02,,94ACA04B-3381-452F-9369-8D0B12EDC862,2011-03-15
0002000110,0001000061,YODER NEW GROUND,US,IL,02,,037D1877-75B6-4E4C-BEA1-65F6DE91CB2E,2009-05-05
0002000403,0001000224,NORDIN LOWER GROUND,US,IN,02,,9C708A39-EE0B-4819-BADB-A0E01E48477F,2012-01-04
0002000184,0001000102,KOWALSKI WEST GROUND,US,KS,02,,A465EBB0-EA7A-4B23-BE94-6AE0AC7C8320,2012-10-28
0002000350,0001000196,DUVAL HILLTOP FARM,US,IL,02,,70F16B9A-9ED8-4DD5-8701-B14136F8C1C0,2020-12-28
0002000415,0001000231,BOUDREAU RIDGE GROUND,CA,SK,02,,0CF07C96-CBA2-4F12-B11C-ED81BCCC8A9C,2019-08-31
0002000289,0001000161,RASMUSSEN LAKE PLACE,US,IA,02,,161E67E9-A5D8-47E7-A5D2-8F8A1C75F436,2010-03-24
0002000474,0001000261,FERREIRA RIVER FARM,US,ND,02,,E0493501-58B4-4E37-80F3-9F9FA5189165,2011-04-27
0002000522,0001000287,LOCKHART NORTH FARM,CA,SK,02,,60182BF6-F5FA-4332-A5E4-D584BD34196F,2011-07-21
0002000021,0001000010,STEINER RIVER PLACE,US,NE,02,,7A681355-C263-44C8-93AB-69569B527011,2017-05-31
0002000019,0001000009,ASHWORTH HOME GROUND,US,OH,02,,7A3ABB0A-DA7A-4545-8BDA-7ECC0554C6D9,2009-02-12
0002000675,0001000428,YANCEY SOUTH SECTION,US,IA,02,X,1E3D4BBD-723C-47A4-B75F-5BFBEBFCDBC6,2023-12-12
0002000283,0001000158,WHITAKER CREEK SECTION,US,IA,02,,A7ECFED1-0F1C-4301-80C3-30B51BF1AA9A,2024-10-19
0002000549,0001000314,HARTLEY NORTH GROUND,CA,SK,02,,0D752176-BC15-4448-A565-F77DF6C70015,2024-06-28
0002000146,0001000081,HARTLEY WEST GROUND,US,IL,02,,C0556E4C-3A87-4288-A1CE-E89F7DC5042A,2024-03-03
0002000663,0001000416,CALLAHAN UPPER PLACE,US,IL,02,,C623A9F3-2A40-40A2-9368-AAB963359CE0,2019-11-12
0002000286,0001000159,HUMMEL NORTH QUARTER,US,MO,02,,FDCE8DE5-FBF6-41CA-8720-8F29029AD5A3,2014-02-24
0002000518,0001000284,XIONG RIVER HOMESTEAD,US,MO,02,,9FF17577-0ADC-4072-8E8A-59A5BCD2014C,2012-08-04
0002000224,0001000122,KERRIGAN HILLTOP GROUND,US,OH,02,,D6C64F52-18AA-4A0E-9F4A-0E1858B2CBE9,2021-07-06
0002000362,0001000200,PRESCOTT PRAIRIE SECTION,CA,SK,02,,A83875BA-4807-489B-8D8B-F38ADD92BE68,2021-04-24
0002000439,0001000243,DELACROIX EAST FARM,CA,SK,02,,C82D10B1-B7B0-437A-8D12-F4E50CF77925,2023-07-26
0002000277,0001000155,BRENNER NEW HOMESTEAD,US,ND,02,,CF54C424-6F30-4B99-94DE-436BE94657B4,2021-07-30
0002000162,0001000090,LOCKHART PRAIRIE SECTION,US,IN,02,,67A9078D-C585-4967-88BF-A27E2CB4385B,2013-10-23
0002000065,0001000036,LOCKHART LAKE SECTION,US,ND,02,,95B69CF3-239E-4DE4-B0B8-E05DF51498EF,2011-01-02
0002000304,0001000169,IVANOV HILLTOP RANCH,US,IN,02,,64C19D7D-5531-4828-890E-E715E02C641C,2021-09-18
0002000159,0001000088,LINDQVIST RIDGE HOMESTEAD,US,KS,02,,3B8D2EF7-421A-42B0-BCCB-E708297CA32D,2015-10-23
0002000517,0001000283,ASHWORTH CREEK PLACE,US,SD,02,,75A296BE-5961-4105-9B9B-3CF075F3E961,2013-12-09
0002000145,0001000080,MCALLISTER UPPER QUARTER,US,IA,02,,770373DF-8F31-47BF-A9D7-F3298298E931,2011-10-14
0002000035,0001000018,WHITAKER VALLEY PLACE,US,IL,02,,DE4C5B82-6B94-4830-9E9B-AB85AE9F8125,2021-03-07
0002000275,0001000153,STEINER HILLTOP PLACE,US,IN,02,,24FA07B4-E527-4878-91C4-9F60EFAC6741,2022-02-21
0002000581,0001000340,CALLAHAN RIVER FARM,BR,RS,02,,86F13C0C-758B-49F4-BDC6-A1222F3E688B,2019-01-16
0002000405,0001000225,CASTELLANO HILLTOP PLACE,US,MN,02,,D1C6ED6C-160D-4CE1-B22A-C7CC54F7184D,2015-01-25
0002000235,0001000128,HOLLOWAY NEW HOMESTEAD,US,IL,02,,9AB7689D-41AA-486F-B0F4-441BCC348FE7,2014-05-09
0002000322,0001000179,IVERSON LAKE SECTION,US,IN,02,,394C6D68-A4BA-4EFA-BEF0-3E0034DF98A8,2020-10-31
0002000307,0001000171,OBERLIN EAST GROUND,CA,ON,02,,2784A400-857E-4AE6-9415-7CA4A84436E5,2018-04-29
0002000389,0001000215,STEINER WEST SECTION,CA,ON,02,,DD9A10A6-F573-4511-9554-9BFA4B4CBA78,2018-06-01
0002000385,0001000213,RASMUSSEN OLD HOMESTEAD,US,ND,02,,328F71C3-7665-48BF-ABA8-44AE47E55089,2021-04-22
0002000116,0001000064,BRENNER RIVER GROUND,US,SD,02,,0ACFF9A8-C2BE-416F-A341-CC14BBCF9A22,2009-08-07
0002000515,0001000282,KOWALSKI LOWER GROUND,CA,AB,02,,0453ED7F-4D03-42BB-A5B7-C70A011E7860,2013-01-09
0002000653,0001000406,WINTERS LOWER FARM,US,IA,02,,D9A7D9E8-4E95-4F36-836B-5A8AE1AE460D,2014-05-31
0002000524,0001000289,PRESCOTT HOME RANCH,US,MO,02,,09C628A1-F60F-459B-BEF6-08DFADB4249E,2012-09-11
0002000330,0001000184,CRENSHAW UPPER SECTION,US,MO,02,,2358003E-EE15-4BBE-999C-8110BA155662,2016-11-26
0002000528,0001000293,CRENSHAW OLD SECTION,US,IA,02,,BF72AFE1-89AF-414C-8C10-6F1BC4C85BC4,2020-03-30
0002000386,0001000213,RASMUSSEN VALLEY HOMESTEAD,US,ND,02,,77C32CE3-6F6C-4A69-9CAB-E813B1334A2B,2019-06-16
0002000364,0001000202,EASTMAN VALLEY GROUND,US,MO,02,,E035B376-07BB-4741-A273-5868A33972E9,2024-05-07
0002000548,0001000313,MARSH SOUTH HOMESTEAD,US,OH,02,,218B40B0-206A-4523-9CD2-BAF429898118,2020-04-26
0002000399,0001000222,QUANDT NEW SECTION,US,MN,02,,49C36BBC-AF0C-4F26-8085-CAAC075D05F9,2011-01-30
0002000686,0001000439,PEMBERTON OLD QUARTER,US,OH,02,,99A66931-A7F8-4425-B2D8-5D550351FA92,2016-05-27
0002000296,0001000165,STEINER RIVER GROUND,US,KS,02,,E233A21E-8EE9-4DEB-8364-75758AA40A87,2011-07-01
0002000263,0001000145,WHITAKER UPPER QUARTER,US,IN,02,,1C12AECC-EE64-4E86-BA5F-F3E1CB239206,2024-09-06
0002000476,0001000262,PRESCOTT NORTH PLACE,US,MN,02,,B16B3826-87B5-4023-BE29-A5EA47FE5A4C,2013-07-15
0002000053,0001000028,THOMPSON NORTH HOMESTEAD,US,KS,02,,80368172-26A9-4180-8C7A-1B6869ACF456,2019-08-01
0002000195,0001000108,DIETRICH CREEK RANCH,US,IL,02,,B05F07EB-9A0D-4E0A-B318-4B0470F75017,2013-04-27
0002000533,0001000298,MARSH HILLTOP GROUND,US,WI,02,,E76C4B90-FA98-4502-986B-B906D9031B13,2011-03-30
0002000358,0001000199,ZIEGLER RIVER RANCH,US,NE,02,,393AA4F2-30D0-410A-88DF-D28A77586B0E,2012-07-22
0002000383,0001000212,PRESCOTT LAKE RANCH,US,NE,02,,30EA9127-5F33-4B87-A8AE-A64D6E18E460,2015-08-06
0002000111,0001000062,MARSH NEW SECTION,US,ND,02,,DFD0D33E-8BEC-4845-A0A0-3DCCC033C958,2016-08-16
0002000213,0001000117,PRESCOTT HOME GROUND,US,KS,02,,ADA049C9-217D-4987-B9C0-8FF3C1316F05,2010-12-16
0002000188,0001000104,NOVAK NEW PLACE,US,MN,02,,2BBDF350-A6C6-4515-9E31-A2432880F485,2010-01-06
0002000676,0001000429,LINDQVIST VALLEY PLACE,CA,MB,02,X,2E9051BE-EA0B-435C-AA5C-0147481897F3,2013-11-12
0002000023,0001000011,MARSH HOME GROUND,CA,AB,02,,AA159893-C121-4F4F-9CA1-2798B19FEC86,2020-07-23
0002000433,0001000239,MCALLISTER LOWER FARM,CA,MB,02,,92CE1E99-2766-40B1-8968-CA0A5CCA17C0,2009-11-21
0002000398,0001000221,FALKNER RIVER RANCH,US,SD,02,,5D8D966F-EC32-4A1F-8146-142A4BA13B90,2016-07-22
0002000152,0001000084,GIRARD CREEK QUARTER,CA,MB,02,,E57EEB7C-D397-4DF5-93DD-5EFFBB23931B,2019-09-26
0002000314,0001000174,KERRIGAN SOUTH QUARTER,US,IA,02,,B01E4C94-31A0-431E-8962-89B5C32B63C2,2011-05-14
0002000069,0001000037,NOVAK NORTH GROUND,US,IN,02,,EF0D63D3-4101-4AEF-B2C8-2F82EFBF301E,2020-07-09
0002000093,0001000051,KERRIGAN HILLTOP PLACE,CA,SK,02,,E1B0B028-6E3B-45B3-B5E6-934006A13430,2009-09-11
0002000588,0001000345,MCALLISTER SOUTH RANCH,BR,PR,02,,39A872D0-FE98-4529-BE40-4704665EE751,2015-09-28
0002000147,0001000081,HARTLEY EAST SECTION,US,IL,02,,81BEC114-24A8-4B8A-8338-F7C18FBAC426,2017-09-05
0002000367,0001000204,XIONG CREEK PLACE,US,KS,02,,72BDC9F1-BED6-4794-A963-332F23F5E0E6,2018-05-06
0002000118,0001000065,XIONG EAST FARM,US,NE,02,,AA832B1D-AE90-4AD3-92C6-C4EACF2575FB,2021-10-06
0002000347,0001000195,TOLLEFSON RIDGE HOMESTEAD,US,SD,02,,A7F989E1-B033-48B5-A845-A62E8151753E,2013-09-02
0002000444,0001000245,OBERLIN LOWER FARM,US,NE,02,,E8A57761-F3FB-45E8-A54E-E92E8E832925,2024-01-14
0002000103,0001000056,IVERSON UPPER GROUND,CA,MB,02,,825A5DB1-A8E0-4CF0-8279-5082557A95A7,2013-06-16
0002000408,0001000227,BOUDREAU LAKE HOMESTEAD,US,MN,02,,A31F3133-ABC2-4B46-BAD1-C8260E0350DA,2022-06-06
0002000309,0001000172,MCALLISTER VALLEY HOMESTEAD,US,OH,02,,40E893FF-A216-4B48-8C8B-D62A5DE01112,2022-09-20
0002000002,0001000001,ZIEGLER LAKE RANCH,US,MN,02,,2A4AAE40-A46D-4103-A85C-2B1C08B53997,2014-11-06
0002000493,0001000272,HOLLOWAY RIVER SECTION,CA,SK,02,,CDDDD76A-9833-4D87-9580-684607A7FE3F,2009-02-23
0002000397,0001000220,VANDERMEER OLD GROUND,US,SD,02,,62650521-7206-48FB-8C84-49ED1E92EB76,2020-10-17
0002000391,0001000216,REYES EAST HOMESTEAD,US,OH,02,,E2ADF379-CE45-4417-9479-D96AB0C01110,2023-06-19
0002000563,0001000326,DELACROIX UPPER RANCH,BR,GO,02,,C8D4A9D8-4F1D-4F07-915D-540883D828CD,2021-07-13
0002000025,0001000012,BOUDREAU OLD PLACE,US,NE,02,,62991AC2-D07C-47BA-B6A6-BDCEBDC48E27,2013-04-10
0002000180,0001000099,OBERLIN VALLEY PLACE,US,IL,02,,1E115410-CD2E-4CCB-BA76-5F54B6479AD6,2013-06-24
0002000157,0001000087,JABLONSKI EAST GROUND,US,IN,02,,EBCC7B1B-A831-483E-86B9-340F1534E74F,2019-02-17
0002000012,0001000006,WHITAKER PRAIRIE FARM,US,NE,02,,BB6033D9-1660-469A-A849-67CF50754F87,2020-01-23
0002000578,0001000338,WINTERS RIVER GROUND,BR,PR,02,,647375F3-7C1E-42FF-86F7-0FDC3AB2A2A4,2024-08-22
0002000302,0001000168,IVANOV HOME QUARTER,CA,MB,02,,91126AB6-2822-4E3F-99E9-B6A0A115B1FD,2017-05-28
0002000369,0001000204,XIONG NORTH FARM,US,KS,02,,85258156-B577-41B9-A743-8D8B81AB5542,2024-06-10
0002000443,0001000245,OBERLIN PRAIRIE FARM,US,NE,02,,22BD4F73-A552-4ED5-A9CD-562E4BDE311B,2011-10-09
0002000028,0001000013,IVANOV WEST SECTION,US,ND,02,,7D74CD0D-4C9E-4299-874A-61B11D073244,2022-07-06
0002000639,0001000392,BAXTER CREEK GROUND,US,IL,03,,19948B9F-3EDD-426C-AA44-EEDA5D8D48C8,2015-10-18
0002000509,0001000279,TOLLEFSON CREEK QUARTER,CA,MB,02,,118FF131-892C-4CCA-8B5B-8FF161767780,2019-10-22
0002000288,0001000160,HUMMEL RIVER PLACE,US,NE,02,,2836BD81-0572-489B-B6F4-7F3251C9EF65,2013-02-05
0002000199,0001000110,KOWALSKI HOME SECTION,CA,SK,02,,95829F15-D7C1-4D31-88F0-7C23A522BF47,2011-05-13
0002000527,0001000292,GIRARD HOME FARM,US,OH,02,,BA399391-7523-426F-9FAC-B939C97AAFDF,2014-11-14
0002000061,0001000034,NOVAK CREEK FARM,US,MN,02,,0F4C75D6-41AE-4D62-AF46-CD0F765B9555,2023-12-16
0002000063,0001000035,XIONG VALLEY SECTION,US,MO,02,,53CE76CC-31B2-4106-BC63-F2070BF2E5CC,2021-07-17
0002000526,0001000291,QUANDT NORTH SECTION,US,SD,02,,BF40AE77-AD50-45A5-9CA0-CC9E9630E97E,2017-11-17
0002000400,0001000222,QUANDT NEW GROUND,US,MN,02,,0E8909E2-FBFD-405C-819C-FCC4F47C0763,2017-07-11
0002000231,0001000126,BAXTER HOME GROUND,US,MO,02,,85F58D1E-CFC2-4456-A418-99B34BECD498,2021-01-31
0002000465,0001000256,YODER HOME PLACE,CA,SK,02,,8F4ED5B9-9188-4284-95E5-5BAAD1E8C5C8,2022-03-22
0002000204,0001000114,ZIEGLER VALLEY HOMESTEAD,US,OH,02,,B1EB608D-81C6-4468-8CA2-144A8A557150,2011-01-09
0002000628,0001000381,LINDQVIST EAST RANCH,US,MN,02,,9155B801-AF33-46AA-B562-E08E03DC23C8,2014-04-18
0002000245,0001000135,ASHWORTH SOUTH FARM,CA,ON,02,,91B29910-7641-4AC4-ADEA-60A0C0596116,2022-06-27
0002000101,0001000055,BERGSTROM VALLEY PLACE,US,WI,02,,68964985-2ED5-40EF-B4CA-4987FD176559,2019-06-02
0002000451,0001000248,JABLONSKI LOWER FARM,US,ND,02,,779FD55D-DF18-4A00-A683-53CA884FB9AD,2018-06-15
0002000039,0001000020,CRENSHAW EAST GROUND,US,IA,02,,BE549130-1154-4133-9012-8CD2E010BAE8,2012-03-03
0002000592,0001000347,WINTERS SOUTH HOMESTEAD,BR,MT,02,,2C485C10-2C1A-474B-83AA-C73C752256CB,2014-02-16
0002000683,0001000436,WINTERS EAST RANCH,US,KS,02,,E4365A55-01E5-4F3D-B6C8-4803F53E05E5,2021-12-08
0002000189,0001000105,REYES PRAIRIE QUARTER,US,MN,02,,03647D14-B408-4F16-990D-899A7A954500,2024-07-24
0002000375,0001000208,DIETRICH WEST FARM,US,IL,02,,69A80407-2346-4743-9930-5F7BBFB87DD5,2022-06-02
0002000640,0001000393,IVERSON RIVER SECTION,CA,ON,01,,577390CB-53A7-44AD-9478-B04E89657A69,2019-09-18
0002000693,0001000446,NORDIN NORTH SECTION,US,ND,02,,EC89AF67-E839-45D5-863F-5D44C835854D,2017-11-19
0002000406,0001000226,DUVAL CREEK FARM,CA,ON,02,,691A794F-0754-4A05-9E68-210701366B53,2024-08-13
0002000371,0001000205,WINTERS NORTH HOMESTEAD,US,SD,02,,B4F46EBB-5B80-4D1C-84C8-52CDF81D0DFB,2022-05-21
0002000042,0001000022,YANCEY HOME QUARTER,CA,MB,02,,06B01630-325D-43C4-B63B-7E1D1AAB65F1,2020-02-03
0002000641,0001000394,TOLLEFSON RIVER HOMESTEAD,US,IL,03,,AEFD0AA1-51A8-461A-9986-5F1A96078DBD,2013-12-22
0002000612,0001000365,QUANDT LOWER FARM,US,MO,02,,62B13BD8-A0D9-4469-97F2-AF05E22CD953,2022-01-01
0002000396,0001000220,VANDERMEER UPPER PLACE,US,SD,02,,B5C508AD-AD78-448F-8148-BE627939673F,2020-01-25
0002000674,0001000427,HOLLOWAY LAKE PLACE,US,IL,02,X,C3958946-73D8-48ED-BC64-71369F90F1FA,2021-03-01
0002000616,0001000369,FALKNER UPPER PLACE,US,MO,02,,FDC9AC4C-A2BF-4811-8871-C46B6F2B8F2E,2013-07-12
0002000164,0001000091,ASHWORTH HOME GROUND,CA,AB,02,,D1007DA6-EE82-4E3C-8E3F-8DF9778BD822,2014-04-23
0002000512,0001000281,BRENNER SOUTH PLACE,US,KS,02,,79F43512-1A2A-4791-ABC3-125096979DF5,2016-06-17
0002000519,0001000284,XIONG SOUTH GROUND,US,MO,02,,47D61809-42C4-4BBD-9877-74DFADA9B1EA,2015-05-25
0002000605,0001000358,KERRIGAN CREEK RANCH,CA,AB,02,,EB44B32C-888A-4D79-838D-A4BBFD1BB9C5,2013-03-15
0002000457,0001000252,YANCEY NORTH GROUND,US,IN,02,,6E740E1C-B6DC-4148-B7C9-A27A6091DF17,2015-02-04
0002000489,0001000269,BRENNER OLD FARM,US,NE,02,,80B6047E-64BD-4BB4-B5FE-D6449A865780,2020-03-18
0002000057,0001000032,CASTELLANO NEW RANCH,CA,MB,02,,07069C98-5EE3-4321-BB30-868EC7347C02,2016-04-16
0002000154,0001000085,RASMUSSEN RIDGE GROUND,US,ND,02,,500275D7-5BA2-4CBA-8754-A2ECC266B34F,2020-02-20
0002000421,0001000234,PEMBERTON LOWER RANCH,US,IN,02,,54FEF4F1-31A5-468D-B873-5953DA199C1F,2013-09-14
0002000222,0001000121,BERGSTROM EAST GROUND,CA,SK,02,,E71E455C-0F4F-409C-8656-CC7771E21D18,2023-09-18
0002000697,0001000450,XIONG EAST FARM,US,KS,02,,F1A5F4C6-AC61-40CA-B4D8-2B4E38739B93,2020-06-10
0002000426,0001000236,CASTELLANO WEST RANCH,US,KS,02,,BFA4F405-322D-4D74-8FDC-6ED7B45CE85D,2011-01-04
0002000099,0001000054,RASMUSSEN SOUTH FARM,US,ND,02,,057860E4-5254-4A5F-89B2-4C82BAD57187,2023-10-18
0002000495,0001000273,IVERSON EAST FARM,CA,AB,02,,C873EC7F-A05B-40D2-A251-9B0224802886,2009-02-11
0002000301,0001000167,TOLLEFSON EAST PLACE,US,KS,02,,EDD79D32-A7DF-4FF8-9838-0B1ADB43497D,2022-12-14
0002000303,0001000169,IVANOV VALLEY RANCH,US,IN,02,,57ABBF24-ECDC-4B5C-A5B1-FEE9BCBA6775,2009-11-24
0002000221,0001000121,BERGSTROM RIVER RANCH,CA,SK,02,,BF40A45A-F194-43DB-9A4B-C5E5F01FADFD,2022-10-31
0002000360,0001000200,PRESCOTT WEST QUARTER,CA,SK,02,,3BC7FCD0-38AD-4B09-B675-C3B0EE461654,2017-02-08
0002000051,0001000027,RASMUSSEN NEW QUARTER,US,MO,02,,596F5451-ADDE-4633-B8ED-442CB4C02677,2014-05-17
0002000130,0001000072,YODER LAKE QUARTER,US,IL,02,,800F3BFB-7CEC-42E8-B9BB-D38182505651,2009-10-01
0002000461,0001000254,MERRIWEATHER NORTH RANCH,US,MO,02,,3E3F1F0F-A03C-4823-851B-07E82C7BF18B,2022-05-28
0002000611,0001000364,NOVAK EAST GROUND,US,WI,02,,462A879B-7320-4159-BB53-0C203C604304,2022-12-07
0002000672,0001000425,LOCKHART NORTH RANCH,CA,MB,02,X,B3628E19-1E44-4C34-A67C-C6DEFCB0E643,2014-09-16
0002000355,0001000198,BERGSTROM RIVER QUARTER,CA,SK,02,,8D3D2C13-AEE6-4F38-90E2-0A445B2672C1,2023-01-10
0002000119,0001000065,XIONG RIDGE FARM,US,NE,02,,5F64604C-53BE-48C9-8929-243E84FECD5C,2020-11-24
0002000106,0001000058,RASMUSSEN NORTH GROUND,US,KS,02,,9D975270-F3E9-42B8-B8C1-2DC64E2A7124,2022-02-27
0002000217,0001000119,DRUMMOND NEW RANCH,US,OH,02,,BBA10AFF-0B5C-4B62-B5A1-932BDB8EAFD5,2020-08-16
0002000171,0001000095,DIETRICH VALLEY RANCH,US,IL,02,,87DDCCA2-D2EC-44A6-B895-DC41C7CE3018,2021-07-05
0002000013,0001000006,WHITAKER HILLTOP GROUND,US,NE,02,,B8291F56-B897-4A0E-B183-CD6C96524162,2014-11-22
0002000306,0001000170,EASTMAN SOUTH GROUND,US,ND,02,,43C7254A-5AEC-4E3C-89E7-94C74EEB9DCD,2013-08-25
0002000044,0001000023,KOWALSKI RIDGE HOMESTEAD,US,IN,02,,5B775750-615C-49A7-9124-DDE6F0E88D68,2017-09-20
0002000014,0001000007,ASHWORTH EAST PLACE,US,ND,02,,BCFA8F5C-8FB8-460C-A6E3-31C8534380E1,2009-12-23
0002000066,0001000036,LOCKHART LAKE QUARTER,US,ND,02,,6CF2C303-DD57-4347-9900-9CC21A73FD22,2018-09-30
0002000600,0001000353,MARSH SOUTH FARM,BR,RS,02,,E7EB6C8B-AF22-4866-B6BB-7A8CFBBD5F8B,2022-08-31
0002000201,0001000111,XIONG CREEK RANCH,US,OH,02,,0330304C-D6A6-4CFD-81F6-5581319538BF,2015-10-16
0002000248,0001000136,NORDIN HILLTOP QUARTER,CA,SK,02,,717D8608-8733-4F9F-8476-0C8E05B99D2A,2016-10-19
0002000214,0001000118,IVANOV NEW QUARTER,US,MN,02,,43ED08C1-DDD7-436F-BEE9-817765E15CDC,2011-07-15
0002000392,0001000217,QUANDT RIDGE SECTION,US,ND,02,,31279185-E0CD-4D37-891F-5DBF1B89ED30,2019-02-17
0002000467,0001000257,CASTELLANO RIVER FARM,US,NE,02,,EA6C30A5-0333-4F2E-B2DC-5A7F3DB08805,2017-08-13
0002000182,0001000100,DELACROIX SOUTH SECTION,US,NE,02,,3AC141C2-5F18-44DF-96BA-0E9F0A428CB3,2015-12-30
0002001987,0001004523,HARTLEY NORTH FARM,US,IA,02,,77B3C6D8-8E10-49A4-9F2B-3F4A1C9D20E6,2012-02-11
0002000037,0001000019,LINDQVIST RIVER GROUND,CA,AB,02,,E6C3106B-5688-4B5F-BDAE-AA97563A4309,2017-03-10
0002000652,0001000405,VANDERMEER HILLTOP PLACE,US,MN,02,,186062D9-E1C6-4AAE-A3C5-36DBA367901C,2015-01-12
0002000589,0001000345,MCALLISTER UPPER QUARTER,BR,PR,02,,3D83054A-779C-4F07-9D3B-C1A8A124E0EA,2024-05-04
0002000249,0001000137,DRUMMOND WEST HOMESTEAD,US,KS,02,,DCAA956B-3474-4F7D-A284-EE1BA9192683,2022-07-24
0002000326,0001000181,GIRARD SOUTH HOMESTEAD,CA,ON,02,,0F233EBE-345A-448C-9954-CD4D83C88C04,2024-08-15
0002000271,0001000150,XIONG NORTH RANCH,US,IL,02,,C0E451E1-8D63-4F62-918A-25F970CA7CFC,2023-08-02
0002000234,0001000127,DRUMMOND EAST GROUND,CA,ON,02,,9959E73F-6F3D-4C1C-8483-2DE664AE5C05,2013-01-03
0002000137,0001000076,BOUDREAU PRAIRIE QUARTER,CA,SK,02,,BF4D276D-D8DB-4C5F-B4F3-BD91CED26F93,2011-06-28
0002000644,0001000397,LOCKHART HOME QUARTER,US,NE,01,,455286B5-2D87-4CA7-8D7D-F031AB35B1D2,2016-07-26
0002000150,0001000083,BAXTER EAST FARM,US,KS,02,,AC3A1D19-75B3-44C4-9A86-6B33A0188393,2014-05-05
0002000359,0001000199,ZIEGLER LOWER GROUND,US,NE,02,,1BBBEAA9-18A9-49BA-A725-3A26F5D40D6F,2013-01-25
0002000265,0001000147,MARSH WEST RANCH,US,MO,02,,C480CA61-7CC7-4A92-8B40-35E29FF829AC,2017-01-19
0002000091,0001000049,VANDERMEER OLD QUARTER,US,IL,02,,B5AA0AAB-1187-4E7F-B36F-35683A85F58C,2017-05-31
0002000349,0001000196,DUVAL OLD RANCH,US,IL,02,,5081DD79-46A9-4BA4-92B9-E753535632D9,2017-09-23
0002000165,0001000092,FERREIRA VALLEY PLACE,US,OH,02,,682FD5A0-2E4A-429F-9A8A-B1BB46A573BF,2022-05-25
0002000598,0001000351,EASTMAN WEST QUARTER,BR,RS,02,,BE38ED97-9B64-4396-9A14-E72B166428DC,2017-10-17
0002000633,0001000386,FALKNER HOME SECTION,US,MO,03,,DD3D289E-03C0-4662-B436-94EDECC3C2AC,2012-10-24
0002000081,0001000044,WINTERS SOUTH SECTION,US,MN,02,,3652969B-B704-44AF-B492-F0889B66B0E2,2010-08-07
0002000606,0001000359,LINDQVIST LOWER PLACE,US,MN,02,,742D6AC2-1DF9-4A42-9986-6D373B1B527E,2009-10-04
0002000530,0001000295,DIETRICH UPPER PLACE,CA,MB,02,,ED6046C3-8FE0-4370-BB8E-0D5550DD3F01,2009-12-04
0002000351,0001000196,DUVAL PRAIRIE GROUND,US,IL,02,,B6222F46-F7A5-4A25-A422-6BCC947F4230,2013-12-25
