farmer_id,farmer_name,status,is_test,country_code,enterprise_id,created_at,updated_at
ad-fmr-000160,Rasmussen Farms,active,false,USA,f29cdbf2-4d3b-4486-80ec-15da0b844470,2025-04-22T17:14:49Z,2025-09-01T16:49:44Z
ad-fmr-000289,Ashworth A. Family Farms Inc,inactive,false,USA,e812e4cd-d629-498f-83ed-7a0ef7fc7ccf,2025-03-04T11:26:06Z,
ad-fmr-000004,Ashworth & Sons,active,false,USA,f8767113-f85b-495a-83d9-b0accb1afe69,2024-11-11T13:36:46Z,
ad-fmr-000251,Delacroix B. Agri Partners,active,true,USA,bdfd8a16-50a9-491c-b968-1174dd19e833,2025-08-06T18:22:00Z,
ad-fmr-000038,Whitaker Agri Partners,active,false,USA,20905ec8-4e2d-490c-a8c3-b6be470f09c7,2024-10-06T08:53:51Z,2026-03-15T07:38:30Z
ad-fmr-000116,Rasmussen Acres Ltd,active,false,CAN,2503af61-55f4-4c34-b30f-7238193cf391,2025-06-12T07:53:19Z,2025-08-06T18:42:55Z
ad-fmr-000115,Underhill Acres Ltd,active,false,USA,9076a41f-d8fa-43be-9be2-df888291530b,2025-09-22T07:01:18Z,
ad-fmr-000256,Iverson M. & Sons,archived,true,USA,705ed769-74cf-43a7-a710-452efb99e1c2,2025-11-10T13:54:23Z,
ad-fmr-000026,Hartley Family Farms Inc,active,false,USA,6f204df6-5912-43b0-9e12-b62adb964bc9,2025-01-16T15:15:36Z,
ad-fmr-000181,Ferreira Farms,active,false,USA,3cb361e5-08a3-48a2-9c5b-56a8bbaa77dc,2026-01-12T10:00:39Z,2026-03-14T18:18:09Z
ad-fmr-000127,Winters Farms LLC,active,false,USA,ffb9e15e-9f00-4e7c-bf6f-91e603510a13,2025-08-07T13:29:52Z,
ad-fmr-000084,Crenshaw Acres Ltd,active,false,USA,5bcfcea8-7f18-4e07-84c8-d00a1182d01a,2025-03-05T06:39:33Z,2026-01-11T02:41:47Z
ad-fmr-000159,Reyes Farming Co,active,false,USA,70dcc1a0-99f8-46e8-9a76-a9facec24566,2025-06-09T07:17:28Z,2026-04-15T11:22:54Z
ad-fmr-000108,Hartley Farms,active,false,USA,95ec35b4-9da3-459d-9a13-0e74bb1dd0d6,2025-04-23T12:29:09Z,2025-07-01T07:31:54Z
ad-fmr-000314,Ferreira L. & Sons,active,false,USA,32fd3e8b-fc2e-4abb-952d-b6a21e1ead5d,2025-01-15T10:04:39Z,
ad-fmr-000295,Lindqvist N. Acres Ltd,inactive,false,CAN,e2759e8d-d4d0-475d-a180-95f60e81c115,2025-08-07T10:14:47Z,
ad-fmr-000262,Oberlin R. Farms,inactive,true,USA,581e38cc-d006-4ee7-bbf2-df94ba52da52,2024-10-07T08:52:48Z,2024-11-29T18:07:00Z
ad-fmr-000123,Callahan Farming Co,active,false,USA,33896e9e-d40c-4e76-b46a-5d8016ba0c72,2025-01-14T08:14:15Z,2025-12-13T05:07:41Z
ad-fmr-000204,Boudreau Farms,active,false,USA,710cc68e-7dd9-4024-a881-86af9399c7fd,2025-06-10T19:48:18Z,
ad-fmr-000297,Novak G. Farming Co,inactive,false,CAN,8b616246-6cb7-4b29-82a1-242c1a08dc0a,2024-10-06T09:58:34Z,
ad-fmr-000091,Tollefson Family Farms Inc,active,false,CAN,524323a1-6ae9-48b0-ad67-76fd2c54e72e,2026-03-03T13:17:26Z,
ad-fmr-000234,Ziegler Acres Ltd,active,false,CAN,ba431293-ffb8-455f-904a-8d9e9add4e96,2025-11-13T13:11:02Z,2026-01-16T01:25:31Z
ad-fmr-000042,Castellano Land & Cattle,active,false,USA,04f913d9-7253-4504-8e67-1b55a714339c,2025-01-14T15:32:04Z,
ad-fmr-000284,Oberlin J. & Sons,inactive,false,USA,37048e11-2740-4bad-a41a-6cd49042673f,2025-03-04T17:53:22Z,
ad-fmr-000146,Yancey Acres Ltd,active,false,USA,618cba90-e3d2-4f0e-9989-fc8d6088f0c2,2025-04-21T08:58:10Z,
ad-fmr-000128,Hummel Ag Enterprises,active,false,USA,890e68a6-6d27-4635-9be6-8eac655d3dbe,2025-08-05T12:42:23Z,
ad-fmr-000029,Jablonski Ag Enterprises,active,false,USA,3d27dd2e-06c4-487f-8c8d-4795f908b7b0,2025-08-06T15:18:18Z,2025-09-04T19:15:37Z
ad-fmr-000102,McAllister Farms,active,false,USA,9cc25e28-0459-42ef-95ac-5d60e76425bc,2025-01-13T13:00:53Z,2026-03-08T21:09:18Z
ad-fmr-000216,Thompson Ag Enterprises,active,false,USA,8ae4ac19-315b-4454-9424-b1bb1d893208,2026-03-04T09:25:01Z,
ad-fmr-000296,Drummond P. Land & Cattle,archived,false,CAN,938a3507-8f82-4562-8b12-ffa19714f8d0,2026-01-13T09:11:47Z,2026-01-25T20:17:37Z
ad-fmr-000027,Drummond Ag Enterprises,active,false,USA,719a2817-5100-400d-9f62-0703c3f9ac72,2024-10-08T15:23:24Z,
ad-fmr-000241,Girard E. Land & Cattle,archived,true,USA,1d5078c2-3b77-4fee-b5ce-a53996b95ebd,2026-04-22T07:31:23Z,2026-06-07T11:43:03Z
ad-fmr-000009,McAllister Ag Enterprises,active,false,USA,53c4b91c-6cdf-49a3-aa03-65dfe4568853,2026-03-02T08:08:50Z,2026-06-02T17:48:38Z
ad-fmr-000240,Kowalski F. Acres Ltd,active,true,CAN,2191cbbb-4136-42ae-8cc3-85686b370808,2025-11-10T08:38:10Z,2025-11-24T07:53:42Z
ad-fmr-000275,Baxter D. & Sons,inactive,false,USA,0c599c37-ab0e-4585-899c-a969bd96ff8c,2025-09-22T07:04:14Z,2025-12-17T16:56:04Z
ad-fmr-000193,Prescott Land & Cattle,active,false,USA,bd578fae-84d9-44e7-b522-3d3aba376b1f,2025-11-12T18:02:23Z,
ad-fmr-000270,Eastman M. & Sons,inactive,false,CAN,11fedbd1-09f8-467e-a606-d0711a681144,2025-09-24T13:11:24Z,
ad-fmr-000134,Hummel Farms LLC,active,false,USA,e0b72b0b-e477-42dc-a9de-8fceb9cec62a,2026-01-12T20:18:31Z,2026-02-02T12:36:39Z
ad-fmr-000165,Iverson Family Farms Inc,active,false,CAN,70d6bade-ea23-479f-bee1-91ecc5116f34,2025-06-11T11:18:42Z,
ad-fmr-000271,Pemberton L. Ag Enterprises,inactive,false,CAN,ca774b09-7478-404c-be23-b565a15bd0da,2026-03-02T13:54:14Z,2026-03-28T19:42:41Z
ad-fmr-000238,Albrecht B. Agri Partners,active,true,USA,6d73146c-07bf-49dd-9b89-c863fd4cfdc1,2025-06-10T08:01:00Z,2025-08-27T14:02:35Z
ad-fmr-000145,Callahan Farms,active,false,USA,fe04407a-6408-4838-ac6d-4f306d00a8fb,2025-08-06T12:04:27Z,2025-09-01T23:23:00Z
ad-fmr-000007,Tollefson Farms LLC,active,false,CAN,205c90e3-d1fb-41be-b905-47992a5857a7,2026-01-13T07:50:29Z,2026-02-02T00:07:57Z
ad-fmr-000059,Duval Grain Co,active,false,USA,2eefded9-c39e-4207-9c32-9f32920aade4,2024-10-07T16:21:10Z,
ad-fmr-000246,Brenner P. Farms LLC,active,true,CAN,d3a5e5a5-7db6-4910-9ae9-d93ce35efe35,2025-09-25T12:27:07Z,
ad-fmr-000311,Drummond K. Land & Cattle,active,false,USA,e3614b19-6eed-4257-82e2-0c5ebdcc6857,2025-09-25T19:00:56Z,2026-05-09T05:55:10Z
ad-fmr-000054,Eastman & Sons,active,false,USA,411745e0-c244-4970-874b-2fad3ac7a011,2026-04-22T15:00:12Z,2026-06-26T00:46:27Z
ad-fmr-000227,Bergstrom & Sons,active,false,USA,fdc9fcf0-f11f-4d17-b435-3ad5f4de1cdb,2026-03-02T08:18:26Z,2026-05-07T23:18:09Z
ad-fmr-000081,Merriweather Farms,active,false,USA,f1fdc400-0362-47cd-ad63-f3713c5ad62b,2026-03-05T19:24:37Z,2026-04-06T09:12:58Z
ad-fmr-000274,Winters J. Agri Partners,inactive,false,CAN,153294fe-9e5b-4488-9aee-6c5b05d777be,2025-09-23T08:54:49Z,2026-02-06T19:27:04Z
ad-fmr-000260,Eastman E. Grain Co,inactive,true,USA,35c1b5b1-67db-48ab-9cd3-ce436cba03b4,2025-11-10T18:42:07Z,
ad-fmr-000143,Delacroix Agri Partners,active,false,USA,bdb5f3ba-e643-4f5d-9030-3d5a2ca2dac9,2024-10-07T08:12:06Z,
ad-fmr-000276,McAllister E. Land & Cattle,inactive,false,USA,d1f5b77c-eafd-4f24-996f-5262862bfb9a,2025-08-04T11:31:56Z,2026-04-11T17:07:36Z
ad-fmr-000069,Holloway & Sons,active,false,USA,a7a68bd8-f623-4f44-a337-318c96fc821a,2024-11-13T15:07:42Z,2025-06-13T23:01:53Z
ad-fmr-000254,Xiong K. Farms LLC,active,true,USA,1f381177-12ef-4c16-a81f-b12ce161d3e3,2025-08-04T15:53:18Z,
ad-fmr-000051,Castellano Acres Ltd,active,false,USA,51d69771-89a1-43e2-8b91-acf12fd04367,2025-06-11T20:50:51Z,
ad-fmr-000217,Xiong Ag Enterprises,active,false,USA,1d7555d9-f75e-4bd5-b12e-b8480b015491,2025-03-03T12:00:34Z,2025-04-15T21:03:35Z
ad-fmr-000286,Eastman K. & Sons,inactive,false,USA,b37197dd-66cb-4974-98e7-ff3a625cd986,2025-09-23T13:44:25Z,2025-11-04T01:04:14Z
ad-fmr-000083,Brenner Land & Cattle,active,false,CAN,dbb8fe68-ad64-461a-810b-268ec81817d7,2025-08-07T16:24:30Z,2025-11-29T09:01:01Z
ad-fmr-000135,Holloway Land & Cattle,active,false,USA,9168436c-206b-43d7-9e3f-ea964489d440,2025-06-11T15:13:50Z,
ad-fmr-000317,Nordin C. Land & Cattle,active,false,CAN,40bfb49e-11f6-440f-bcd8-92d19aa21d08,2024-10-06T18:06:05Z,2025-06-05T10:15:19Z
ad-fmr-000208,Yoder Acres Ltd,active,false,USA,1989ea87-145c-40b2-81dd-af75a4c4cb00,2025-09-23T13:03:56Z,2026-02-10T11:46:03Z
ad-fmr-000093,Lockhart Farms,active,false,USA,63b0e4ff-7fdd-4f13-b90b-6759d52db583,2025-04-22T06:45:18Z,2026-04-30T04:13:54Z
ad-fmr-000110,Rasmussen Land & Cattle,active,false,CAN,b0f28c26-5019-4171-8763-a9eccb19149b,2025-03-03T07:20:12Z,2026-03-16T05:12:53Z
ad-fmr-000092,Oberlin Grain Co,active,false,USA,b305c422-6265-46be-af5c-fb8fd2e18bdc,2024-10-07T13:09:42Z,
ad-fmr-000176,Oberlin Family Farms Inc,active,false,USA,74a511c8-34e8-468e-8695-00d5b14063ac,2025-04-23T20:06:29Z,
ad-fmr-000130,Prescott Acres Ltd,active,false,USA,707911d1-6d2b-413c-8281-97d9f82d702e,2025-06-10T09:34:20Z,2025-09-18T02:12:37Z
ad-fmr-000232,Whitaker Ag Enterprises,active,false,USA,2b751e5f-38d1-42f3-a3d6-9cfd31fb5e3f,2025-06-12T08:13:13Z,2025-09-08T22:56:29Z
ad-fmr-000273,Ashworth D. Acres Ltd,archived,false,USA,246c0093-ab97-460d-a95f-d2133869df52,2026-01-14T15:36:37Z,2026-06-30T05:24:40Z
ad-fmr-000278,Ivanov H. Ag Enterprises,inactive,false,USA,3fc6401c-2519-4583-a68e-0dc1d4729f9f,2025-01-15T15:33:13Z,
ad-fmr-000121,Delacroix Family Farms Inc,active,false,USA,9dddf887-7f9e-42ab-8cfe-be24f7956bd7,2024-10-06T09:34:53Z,2025-07-03T06:38:57Z
ad-fmr-000283,Callahan R. Land & Cattle,archived,false,CAN,839240c7-01b1-4bb9-936b-edd5ec9890d5,2025-06-11T19:10:33Z,2025-11-27T19:45:16Z
ad-fmr-000174,Pemberton Land & Cattle,active,false,USA,8495464e-27c1-4660-aa68-6a6e09fd3300,2025-04-21T17:42:23Z,2026-05-16T23:51:19Z
ad-fmr-000313,Reyes P. Agri Partners,active,false,USA,1ce508d4-3601-43ed-b3e0-fa97e4484ee3,2025-06-11T18:50:46Z,
ad-fmr-000307,Eastman P. Farms,active,false,CAN,73dbd1c9-0684-4f84-b201-6955baf9c44c,2026-03-02T13:49:25Z,2026-04-30T09:02:41Z
ad-fmr-000045,Holloway Farms LLC,active,false,USA,f46ba0c7-ad9f-49e2-8049-ed5875e010ed,2026-04-23T06:29:50Z,2026-05-29T14:53:01Z
ad-fmr-000114,Ferreira Ag Enterprises,active,false,USA,da5f64c0-a4b0-4902-9d4e-259cc052b130,2024-10-07T12:27:06Z,2025-01-01T17:37:38Z
ad-fmr-000185,McAllister Farming Co,active,false,USA,4acd1a70-429e-403d-bc61-88ec25348111,2025-01-15T14:26:07Z,2025-04-22T16:57:10Z
ad-fmr-000305,Delacroix P. Farming Co,active,false,USA,b799665f-e14d-466c-aa71-1d0b07fcc561,2025-09-23T09:42:02Z,
ad-fmr-000293,Lockhart S. Land & Cattle,archived,false,USA,cc29686f-099b-4544-923d-0a13eb7b3c71,2025-01-16T16:06:00Z,
ad-fmr-000008,Hummel Family Farms Inc,active,false,USA,124ae477-e39b-4a71-8656-ee437ac8cd0f,2024-10-07T18:24:02Z,
ad-fmr-000412,Hartley Family Farms Inc,active,false,USA,c91b6a02-42fd-4e77-a8b3-91d0f2e6c554,2024-10-05T14:22:31Z,2026-02-18T09:03:12Z
ad-fmr-000148,Falkner Farming Co,active,false,CAN,8d41cced-7f8b-459d-bbe4-29f7b9802c93,2025-03-04T09:28:00Z,2025-11-02T09:35:44Z
ad-fmr-000006,Hummel Acres Ltd,active,false,CAN,d086ded5-aeb4-4678-9f8f-06060539303f,2025-11-10T14:26:41Z,2026-03-07T01:09:17Z
ad-fmr-000243,Pemberton P. Farming Co,active,true,USA,a85e3da4-527d-4705-b902-92f589fab798,2025-08-05T09:55:33Z,2026-01-13T06:39:03Z
ad-fmr-000090,Whitaker Acres Ltd,active,false,USA,23afe63e-76bf-4b80-ad78-8558d28d35f2,2025-08-07T19:04:08Z,2026-01-28T17:45:10Z
ad-fmr-000019,Winters Grain Co,active,false,USA,2fc5f93e-6e49-4a30-9fe5-154dc62faeb8,2025-03-05T16:33:16Z,2025-09-02T20:11:21Z
ad-fmr-000183,Nordin Acres Ltd,active,false,CAN,1c4dad78-e931-4385-98ed-9980c928fb77,2024-10-08T08:22:10Z,2025-07-18T04:45:25Z
ad-fmr-000281,Bergstrom A. Acres Ltd,inactive,false,CAN,9ca11968-6047-4d52-9fbd-7670782c03f8,2026-04-21T10:24:25Z,2026-04-28T07:03:01Z
ad-fmr-000247,Hummel J. Land & Cattle,active,true,USA,99037f1a-37bc-449d-a97e-c2324a6d55b2,2026-04-23T14:47:18Z,
ad-fmr-000263,Steiner L. Grain Co,archived,false,CAN,5de9e58e-5c6e-4dd3-a23d-5285e47ab6aa,2025-03-06T06:13:45Z,2026-04-09T12:05:52Z
ad-fmr-000046,Winters Farms,active,false,USA,19e13f3d-43a8-4d63-89cf-27d6335c0fbd,2025-03-06T20:29:24Z,2025-10-04T00:05:54Z
ad-fmr-000239,Duval H. Family Farms Inc,archived,true,CAN,a3fd19a5-8dd0-4519-ba47-e5093b7cbf05,2025-01-14T19:53:35Z,
ad-fmr-000223,Bergstrom Family Farms Inc,active,false,CAN,6b45e687-4ef2-48f9-8896-34bc2e0c752c,2025-03-04T14:34:50Z,
ad-fmr-000088,Girard Farming Co,active,false,CAN,af62548d-d397-4004-8537-80656d73c1bc,2025-08-07T19:52:13Z,2025-10-15T12:45:38Z
ad-fmr-000310,Yoder S. Land & Cattle,active,false,USA,60ed6ff9-84ae-4cf8-935d-2890ccf61942,2025-11-10T16:04:03Z,
ad-fmr-000157,Steiner Grain Co,active,false,CAN,75f08568-bc15-49d5-8101-7f8276d91b84,2024-10-06T11:13:40Z,2026-02-17T13:39:52Z
ad-fmr-000028,Delacroix Grain Co,active,false,USA,492b9e5b-e31a-4976-8c5c-f9a73c7da540,2025-08-07T15:18:49Z,2026-03-24T23:56:16Z
ad-fmr-000035,Castellano Farms,active,false,USA,6ccbb9fd-79f3-40ee-8cf9-dae55e989c9e,2025-11-10T20:57:12Z,
ad-fmr-000162,Winters Ag Enterprises,active,false,USA,5f802562-b6ce-49f6-bf25-02cdeaea5d22,2024-10-06T14:49:43Z,2024-12-13T18:46:17Z
ad-fmr-000003,Bergstrom Ag Enterprises,active,false,USA,4701c922-bf83-4009-9271-1f70a49f7518,2025-06-09T10:44:33Z,2026-03-25T07:33:42Z
ad-fmr-000139,Holloway Farming Co,active,false,CAN,4e2894dd-3fc5-41eb-8f63-4eddbb1f4f29,2025-06-11T07:44:01Z,
ad-fmr-000298,Oberlin H. Agri Partners,inactive,false,USA,bdd8627c-92d1-4c0e-a680-f673818cf6ca,2025-04-24T08:46:25Z,2025-12-21T22:19:48Z
ad-fmr-000287,Yoder M. Farms LLC,inactive,false,CAN,2b9f402e-0590-4caa-a8e8-503981651911,2025-04-24T08:32:45Z,
ad-fmr-000080,Delacroix Acres Ltd,active,false,USA,4f44fa5c-70f1-4221-bdd2-50bf042a6400,2025-01-14T14:03:04Z,
ad-fmr-000104,Okafor Farms LLC,active,false,USA,8b108641-34ee-40cb-b44d-1e050abe2606,2025-11-11T08:36:01Z,2026-02-21T15:56:34Z
ad-fmr-000107,Callahan Acres Ltd,active,false,CAN,edcfc535-0f32-47e6-89ca-05769aa5d2e1,2024-10-06T10:31:13Z,
ad-fmr-000047,Quandt Grain Co,active,false,CAN,2a6c187a-6912-4d82-ae7e-3162e5620534,2025-04-22T12:50:21Z,2025-10-25T23:54:15Z
ad-fmr-000036,Bergstrom Farms LLC,active,false,CAN,aab05f8e-6f64-4e9e-be47-ac553f40e47d,2025-01-16T18:46:47Z,
ad-fmr-000057,Reyes Agri Partners,active,false,USA,dae73d00-8776-464d-86ef-5b23f05ff867,2025-09-24T19:05:30Z,
ad-fmr-000015,Bergstrom Land & Cattle,active,false,USA,9ce63bd4-65d9-49cf-9550-c097e24aa2a2,2025-03-03T12:31:11Z,2025-08-10T14:04:20Z
ad-fmr-000087,Marsh Land & Cattle,active,false,USA,ec5694f7-8b96-452a-9010-3c7a3acc1443,2026-04-21T17:53:33Z,2026-05-14T19:42:19Z
ad-fmr-000064,Duval Farms LLC,active,false,USA,f98d4ce3-54c7-40c3-91a9-de7add2b15f9,2025-11-10T20:51:54Z,
ad-fmr-000268,Reyes H. Ag Enterprises,inactive,false,USA,5a4beefe-7bb3-40ba-b425-7851a01ded68,2025-03-04T15:13:49Z,
ad-fmr-000129,Quandt Farms,active,false,USA,fef57b7d-e922-4dfc-94dc-fc3e7817071d,2025-03-04T17:16:06Z,2025-10-26T19:52:21Z
ad-fmr-000304,Steiner A. Farms LLC,active,false,CAN,bf16adc7-cf90-4442-8fb9-afcd24e680f0,2024-11-12T20:12:53Z,2026-04-29T22:32:58Z
ad-fmr-000316,Girard H. Ag Enterprises,active,false,CAN,cb4a3b60-1cfd-44f3-b7cb-afdc2eea817a,2026-01-15T06:47:10Z,
ad-fmr-000280,Nordin K. Farms LLC,archived,false,USA,4f20a08f-76c7-45c2-a78c-2bc5ee9bcf63,2026-03-02T10:37:00Z,
ad-fmr-000070,Crenshaw Ag Enterprises,active,false,USA,a3bc817f-787d-4e29-843c-1d19d48930a1,2025-03-03T06:39:40Z,2025-03-09T00:59:57Z
ad-fmr-000228,Ziegler Land & Cattle,active,false,CAN,8de7cbb6-fba2-4495-b71f-5df0ae063cfa,2025-09-25T06:04:04Z,
ad-fmr-000149,Falkner Farms LLC,active,false,CAN,6814dd23-2d61-4368-a921-bb26afc8325e,2025-11-11T10:04:44Z,2025-12-27T09:20:28Z
ad-fmr-000010,Iverson Farms,active,false,USA,082a67f9-ce1a-448c-a193-29d4d1438bbc,2024-11-12T18:59:25Z,
ad-fmr-000011,Kowalski Farms,active,false,USA,cf314a31-9397-4eae-93f2-2d11b40ecae1,2025-08-05T19:23:16Z,2026-06-03T19:45:03Z
ad-fmr-000113,Whitaker Farms,active,false,USA,c93f40d0-19b5-4ed1-aeff-1494e74b2155,2026-03-02T06:52:44Z,
ad-fmr-000302,Winters R. Farms,active,false,CAN,464383fd-b4b6-4fd0-8454-f1b42536acbf,2025-06-11T19:14:30Z,2025-07-12T17:05:15Z
ad-fmr-000220,Lockhart Acres Ltd,active,false,USA,832994d7-9658-4cae-bc2d-bb9afbfc6655,2026-03-04T10:59:59Z,
ad-fmr-000258,Kowalski B. Farming Co,archived,true,USA,e00e2d62-6eab-4ad0-b778-749f166115f9,2026-01-15T18:41:40Z,2026-06-27T13:07:13Z
ad-fmr-000168,Drummond Agri Partners,active,false,USA,6ce9f303-a556-4e74-875f-0a96be1370e0,2025-04-24T11:28:25Z,2025-10-29T10:23:45Z
ad-fmr-000117,Prescott Ag Enterprises,active,false,CAN,e583a562-0b84-4a66-aff8-1c8e4066e296,2025-04-21T10:41:12Z,2025-06-03T17:27:26Z
ad-fmr-000207,Drummond Land & Cattle,active,false,USA,1ed5b017-fd09-409d-971e-53c6e219d9e4,2024-10-07T06:27:31Z,2025-04-01T10:43:37Z
ad-fmr-000014,Delacroix Farms LLC,active,false,CAN,6a7accdf-31b4-4476-b0cd-4c0d0d6c5193,2024-11-11T09:35:43Z,2026-05-20T10:30:49Z
ad-fmr-000021,Kowalski Grain Co,active,false,USA,1f1fbb7f-607a-4ba2-af73-ad5a9238433c,2024-11-13T19:35:53Z,
ad-fmr-000199,Xiong & Sons,active,false,USA,3a206fad-f0b3-4353-b77a-22b5c5f28eb4,2025-03-04T08:40:50Z,2025-08-16T21:39:12Z
ad-fmr-000131,Winters Acres Ltd,active,false,CAN,04eac314-a7f3-43bd-8c4f-f7954f39094e,2025-01-15T16:47:33Z,2025-11-27T01:05:26Z
ad-fmr-000230,Steiner Acres Ltd,active,false,USA,1ebb5b5d-3b2b-4c03-a55e-113d7eeefb1f,2025-03-05T13:02:23Z,2025-07-23T22:42:30Z
ad-fmr-000184,Reyes Family Farms Inc,active,false,USA,4bc5fb35-6f35-40ee-bd85-6d39bca76282,2025-09-24T12:53:38Z,2026-02-24T21:56:37Z
ad-fmr-000106,Girard Ag Enterprises,active,false,CAN,6b0ef6c4-85c2-4b33-8ad1-9c555756f388,2025-08-06T10:03:31Z,
ad-fmr-000212,Steiner Land & Cattle,active,false,USA,e6c9ad49-86ea-42cd-943d-9d220c53b43b,2025-03-04T17:51:48Z,2026-06-01T10:35:07Z
ad-fmr-000012,Yancey Farms LLC,active,false,USA,a7574bc4-ef15-459d-a82a-aaeeedfa2257,2025-01-13T20:13:13Z,
ad-fmr-000049,Marsh Grain Co,active,false,CAN,4610435a-5eba-48f2-980a-537de07f808c,2024-10-06T17:00:33Z,2024-11-24T17:18:24Z
ad-fmr-000171,Steiner Ag Enterprises,active,false,USA,9362bf6e-b46b-4cf9-9061-b1bcdbaa0925,2025-03-06T08:25:36Z,2025-05-14T19:53:32Z
ad-fmr-000210,Dietrich Farms,active,false,USA,f07477d8-1550-449f-81e6-baf7e28758e8,2025-04-22T08:15:05Z,
ad-fmr-000022,Okafor Ag Enterprises,active,false,USA,08b76332-51d7-4f63-82df-294ac1462b32,2025-04-24T06:45:01Z,
ad-fmr-000119,Hummel Agri Partners,active,false,USA,b938cd43-a042-4112-9c2e-f8ac6b788610,2025-03-03T10:25:45Z,2025-05-08T13:51:51Z
ad-fmr-000221,Hummel Grain Co,active,false,CAN,d6bbf7eb-050b-4861-a846-81fc65049095,2025-04-22T13:25:41Z,
ad-fmr-000213,McAllister Acres Ltd,active,false,USA,52da5929-801c-41c9-aa77-a160b0ff814f,2025-06-11T10:43:26Z,
ad-fmr-000052,Brenner Agri Partners,active,false,USA,1bd5e11d-4fb3-49a6-95ae-e51f7a5b0b06,2026-01-14T09:02:39Z,2026-02-06T06:24:07Z
ad-fmr-000105,Kowalski Land & Cattle,active,false,CAN,c41922bd-02b3-4411-8a73-7406d0d2369e,2024-11-11T14:55:53Z,2024-12-03T19:28:05Z
ad-fmr-000089,Duval Ag Enterprises,active,false,CAN,0c68755a-a98c-4f51-ab18-c970c0daa9ea,2025-03-06T07:46:24Z,2026-05-08T06:33:22Z
ad-fmr-000098,Eastman Acres Ltd,active,false,USA,31e2a7a7-28b7-4167-a6ab-0eade1fc6397,2025-04-24T15:16:12Z,
