PLOT_ID,FARM_ID,PLOT_DESC,AREA_HA,LAND1,ZZSTAT,LOEVM,ZZEID,ERDAT
0004500262,0002000087,SANDY KNOLL,,CA,02,,E4721191-58BA-479F-99DF-4003F37AC8E9,2024-10-22
0004500742,0002000250,CREEK FIELD,39.7,US,02,,61FB1E73-9B08-4316-A7CE-2060F630FC90,2023-08-13
0004500634,0002000213,LONG STRIP,36.3,US,02,,7820EE59-7AA4-426F-A09E-E0DC54E4B037,2011-04-29
0004500463,0002000155,CREEK FIELD,4.1,CA,02,,0911512D-E7D0-49EB-AE04-790A79A253B6,2015-01-14
0004501556,0002000587,CREEK FIELD,13.6,US,01,,5B38E865-524E-40C4-88FC-D1E86654B867,2016-07-28
0004501469,0002000538,PIVOT 3,85.9,BR,02,,E03709A6-87E7-42C6-ADAC-BC5A5AF17A8C,2022-03-03
0004500851,0002000289,HIGHWAY FIELD,56.2,CA,02,,FB216D38-632F-44A1-A498-CB84819D709A,2015-08-18
0004500753,0002000254,FENCE LINE 60,62.7,US,02,,C6FBE360-2ACB-4A53-9119-F03DAB70267D,2016-02-16
0004501388,0002000517,BENCH FIELD,102.1,BR,02,,BED5FBA5-40E3-4E51-91C1-F17A924C9D7E,2020-04-13
0004500705,0002000236,EAST QUARTER,66.2,US,02,,F5EB1CB9-B35A-4FDC-A643-00E91E713CFE,2016-10-10
0004501158,0002000449,BENCH FIELD,69.8,US,02,,3DA12E74-DFE2-466A-88BA-725B21043F20,2023-05-12
0004500986,0002000348,SOUTH 40,27.4,CA,02,,,2015-11-05
0004500712,0002000238,RIVER BOTTOM,59.5,US,02,,A5F6098A-07D2-4063-BFD5-AF5B393C1DD5,2023-01-21
0004501053,0002000413,OLD ORCHARD,54.1,US,02,,2F25BE79-275C-4618-8F41-7381C0916A2B,2012-10-23
0004501111,0002000431,OLD ORCHARD,,US,02,,D47F58B7-B13C-4F90-8F76-F257A00F4931,2015-11-04
0004500189,0002000064,SANDY KNOLL,57.4,CA,02,,C9C3E4F4-6CB6-4051-82CC-6D03CAF61869,2010-04-11
0004500908,0002000308,TRIANGLE,74.6,CA,02,,467DEBB1-14ED-4FFD-88CA-8F77F7ECAB5F,2012-10-23
0004500533,0002000178,SCHOOLHOUSE FIELD,98.2,CA,02,,F31418B1-6135-4791-9C3D-773245364A32,2014-03-15
0004500829,0002000281,GRAVEL PIT FIELD,76.8,CA,02,,7C2CBA94-3987-45CA-89D3-C369CEDA8268,2010-03-16
0004501199,0002000462,SANDY KNOLL,6.8,US,02,,5F4C8F0E-0B14-466A-AC4C-285DA18B9CCC,2021-04-22
0004500735,0002000247,NORTH 80,55.8,US,02,,C79B665C-9E98-4128-A1D0-0403F25FC127,2016-03-08
0004500134,0002000044,SLOUGH FIELD,,US,02,,A23E7490-0E7F-40B1-8A53-876A76894290,2021-05-13
0004500707,0002000235,RIVER BOTTOM,94.4,US,02,,A0BE0782-22E0-4BE9-987F-E9280E5D96DD,2013-02-18
0004500415,0002000138,EAST QUARTER,86.1,CA,02,,CED26F93-F939-4515-B833-C977D025E970,2015-08-28
0004501339,0002000504,TRIANGLE,8.0,CA,02,,6761570B-16D0-4D60-87CF-45C5168D4DD7,2010-10-07
0004501494,0002000545,SCHOOLHOUSE FIELD,13.5,BR,02,,85A5E540-34DE-4625-A535-E84FCED8FD03,2024-05-10
0004500139,0002000047,DRYLAND NORTH,46.5,US,02,,134ECE85-B327-41BF-B5FD-22FA53936FD1,2022-06-11
0004500406,0002000135,FENCE LINE 60,122.8,US,02,,69A96147-6BAA-4F0C-BA70-82DE1AACD772,2013-05-10
0004500975,0002000342,DRYLAND NORTH,,US,02,,,2014-07-25
0004501431,0002000527,HIGHWAY FIELD,84.8,BR,02,,52056BB8-1FB6-4EB3-BCDC-0482E9B571FE,2011-03-18
0004500429,0002000144,BENCH FIELD,67.6,US,02,,8C7B7119-47A3-4054-8651-514090E5D34D,2011-01-11
0004501552,0002000585,DRYLAND NORTH,73.2,CA,01,,404E7DA5-329F-437A-9C04-30EB9B018422,2018-08-29
0004501105,0002000430,CORNER PIECE,19.9,US,02,,48336751-7AFB-4ED5-A9B4-0D051FD8F9FA,2015-10-11
0004501640,0002000634,SLOUGH FIELD,62.8,US,02,,72FACBC2-C8F8-498F-AF2D-82242826D85D,2021-01-04
0004501363,0002000511,FLAT 120,50.6,BR,02,,8EF1338B-8D5C-4378-B334-99CCA053A227,2010-02-11
0004501186,0002000457,DRYLAND NORTH,11.0,CA,02,,E14BDD81-6EFB-4BB6-977D-36AE886452F9,2021-10-07
0004501572,0002000595,SANDY KNOLL,92.7,US,03,,A3FAA813-3F5D-4149-93DB-07E5124C73FD,2017-10-03
0004500946,0002000321,ROCK PILE,92.0,US,02,,832EFCF4-C58D-4543-9209-7413D6F41228,2022-07-20
0004501603,0002000615,TRIANGLE,56.7,US,02,,66A3089A-918A-4D7E-95FD-BF40E4FFF836,2014-11-18
0004500171,0002000055,DRYLAND SOUTH,116.0,US,02,,F315F5D6-5A6E-44AD-9255-0A24F356F816,2023-09-19
0004500197,0002000065,FLAT 120,58.7,US,02,,D91DFC97-E1CA-4ACE-B62B-3522236ABA3E,2011-04-21
0004501002,0002000367,PIVOT 1,9.7,US,02,X,6B0D4586-4B09-484F-963C-EDD35E5FFD8D,2010-03-14
0004500054,0002000017,GRAVEL PIT FIELD,32.9,US,02,,EA1DD279-1F06-498E-89B7-0CB502D3C208,2024-04-23
0004500316,0002000105,ROCK PILE,41.5,US,02,,E010F308-A029-4304-A1B1-C169A3D0DC88,2015-12-22
0004501027,0002000394,FENCE LINE 60,6.4,CA,02,X,4C3BACA0-7819-43FB-939C-91FCE40732E4,2024-02-05
0004500603,0002000204,HIGHWAY FIELD,88.7,CA,02,,6DCD1796-1D37-48B2-B934-A30F1363FAAC,2013-06-02
0004500673,0002000226,BIG FIELD,23.4,US,02,,1AAD084B-D2B9-4D90-9748-4FCBCDD40E46,2023-06-06
0004501442,0002000531,WEST 160,,BR,02,,3F1E4598-7340-42AB-8A7B-C3D46CA84196,2025-05-17
0004501395,0002000519,PIVOT 3,12.7,BR,02,,FAD8A875-4323-4888-BCF2-455E1875CA6B,2012-02-24
0004500676,0002000227,SANDY KNOLL,53.3,CA,02,,19FF6B5A-B7E2-4120-AF8B-07ABD3626F67,2013-04-16
0004501456,0002000533,SCHOOLHOUSE FIELD,117.1,BR,02,,910E55D6-5A72-448F-BEE8-276958838B52,2024-03-04
0004500147,0002000048,HOME FIELD,67.3,US,02,,4849C391-1099-4959-87C4-7AB2F81F3BD6,2012-10-16
0004500600,0002000201,HIGHWAY FIELD,113.4,CA,02,,458A5F9E-1A6E-430F-BE2A-7756666C129A,2020-06-19
0004500891,0002000303,LONG STRIP,6.0,US,02,,6216A199-E341-469D-AC8B-00E6870A53EE,2011-12-12
0004501654,0002000642,FLAT 120,77.0,US,02,,9224233D-1349-4B0F-B9D2-3789DC776434,2023-06-23
0004501012,0002000377,PIVOT 2,11.6,CA,02,X,106D5496-8DC2-4BA8-A3C3-289F6A9DD974,2017-10-14
0004501142,0002000443,PIVOT 1,88.9,CA,02,,49D0770A-E4B1-4D64-9B38-10014D09B8D5,2014-06-11
0004500807,0002000274,PIVOT 3,50.0,US,02,,292A71C0-9D9C-4BCE-8D23-11B3A2846DC9,2017-06-01
0004501629,0002000628,SLOUGH FIELD,64.7,US,03,,ADB8CD04-CB65-41CC-A544-F62335315A0C,2023-03-26
0004501381,0002000515,OLD ORCHARD,16.6,BR,02,,DC46D800-0CF4-4714-8094-F5B237F83D94,2021-11-27
0004501098,0002000427,TRIANGLE,5.7,US,02,,B7BCD3BF-245C-4B33-ABCA-92780CAAD6F4,2015-07-15
0004501235,0002000473,SOUTH 40,93.8,US,02,,43B665C3-DAF4-4438-AC93-88B81A86CCFA,2020-05-17
0004501648,0002000641,BIG FIELD,97.5,US,02,,0B035503-AA79-44DB-8710-39D534479CA1,2013-12-25
0004501564,0002000592,LONG STRIP,129.0,CA,03,,B82C3746-492A-46CC-8F3A-FE98BE43664F,2017-06-25
0004500050,0002000015,RIVER BOTTOM,109.5,US,02,,3FA08809-D95A-4E89-B641-481EA614F8DD,2012-02-21
0004501550,0002000584,CORNER PIECE,52.9,CA,03,,7D7606F4-67A3-4A8C-8F67-E31F8E3F7D17,2012-07-18
0004501300,0002000493,TRIANGLE,10.3,US,02,,B0BAF9D8-28D8-4933-9CBA-823AE936AF2E,2014-01-20
0004500577,0002000193,SCHOOLHOUSE FIELD,5.0,US,02,,21F1A6F6-1D5E-4B00-A19A-21FE7D53E3F8,2013-10-04
0004500320,0002000107,BACK 40,83.8,US,02,,DAB1B998-0648-4F96-A317-AF08633283FD,2017-08-25
0004501530,0002000569,TRIANGLE,16.3,US,02,,FF1F6982-A3A4-4E75-84CB-6CD5BBF6F3A7,2010-06-12
0004501522,0002000563,DRYLAND NORTH,46.8,US,02,,53D17DE6-D90D-4AFE-9A53-902222875AA2,2017-10-16
0004501511,0002000552,GRAVEL PIT FIELD,79.1,US,02,,8E416368-437E-4700-B71F-DE4FDB4E0173,2022-08-26
0004500311,0002000104,SOUTH 40,112.8,US,02,,2117BF93-FCF8-4CD4-A487-2C8932DE125B,2013-04-21
0004501078,0002000419,FENCE LINE 60,102.0,CA,02,,E0D8B523-4315-436A-962E-309238AE33FE,2015-04-15
0004501144,0002000442,SLOUGH FIELD,128.7,CA,02,,5A36C08D-41ED-45C0-9759-2422621E8582,2017-04-24
0004501248,0002000477,SANDY KNOLL,71.9,US,02,,720BF39B-6D6B-4443-BA1B-2A82EF42DCCE,2020-12-12
0004500998,0002000363,LONG STRIP,,US,02,,,2016-07-09
0004500635,0002000213,DRYLAND NORTH,4.6,US,02,,4E798363-126E-4DEE-A349-5EE2D62F3364,2018-03-25
0004500744,0002000251,HIGHWAY FIELD,13.9,US,02,,69A41813-F3E9-4D0E-BD04-C68EFFB0EEDF,2022-03-14
0004500306,0002000102,SANDY KNOLL,49.4,US,02,,8422B8A2-12C8-4B8F-B6FE-689A87AE90D1,2013-05-08
0004500965,0002000328,LONG STRIP,106.0,US,02,X,F6D013D9-BAF5-4102-A240-8AE90EFD1312,2024-11-17
0004500763,0002000258,SOUTH 40,78.0,CA,02,,4501F172-D5F6-4DF0-97D6-77559CADCA25,2020-03-28
0004501541,0002000580,HIGHWAY FIELD,110.3,CA,03,,B084580C-3D1F-4C4D-9614-E8C0301D4F7C,2020-01-20
0004500709,0002000240,FLAT 120,104.5,US,02,,C6645BD9-6AA7-4409-A6F1-BFA67B2771A1,2020-04-08
0004500665,0002000223,BACK 40,84.1,US,02,,CCDFD346-19B0-4DDE-9864-6920918754B3,2021-07-20
0004501688,0002000651,BACK 40,121.8,US,02,,00000000-0000-0000-0000-000000000000,2011-10-07
0004500480,0002000160,DRYLAND NORTH,83.6,US,02,,43135BD8-0AC5-4D2B-8236-14D8D3F7A55D,2019-07-29
0004500233,0002000077,DRYLAND SOUTH,9.9,CA,02,,D9210F54-2AED-45FF-904B-C1C344C403B2,2019-01-20
0004500881,0002000300,BACK 40,27.0,US,02,,3FFBCBCD-9ACF-472C-A99B-8AC805CE5AA7,2020-03-02
0004500694,0002000233,WEST 160,121.0,US,02,,B3682BB5-7B86-49BF-885C-2966E210A00E,2010-09-27
0004500718,0002000241,PIVOT 2,74.5,US,02,,99E335F5-E083-41C8-9940-6F7B8B10991F,2019-07-15
0004501514,0002000554,HIGHWAY FIELD,104.0,US,02,,2950F682-0B52-43A2-B8F7-54774DC05176,2010-10-24
0004500479,0002000159,SANDY KNOLL,116.6,US,02,,1EBD0EB9-8CB3-4491-A2A7-FB335C146825,2015-06-25
0004501335,0002000503,EAST QUARTER,106.2,US,02,,5515FDA9-2AD8-4DD0-AA1B-1E5DD727A26F,2019-08-07
0004500988,0002000351,CORNER PIECE,72.4,CA,02,X,15DEA7CE-7F1D-4E35-9D55-BFA055F3ABFF,2012-08-31
0004500276,0002000092,SCHOOLHOUSE FIELD,12.6,US,02,,4F0F8CB4-D0E3-4F50-B759-DE7EDA9DFCC6,2016-03-11
0004500258,0002000085,ROCK PILE,8.4,CA,02,,4C048194-661D-493E-AA15-6B6BFEF13A24,2018-11-03
0004500404,0002000134,GRAVEL PIT FIELD,28.3,US,02,,2BF005C6-EF04-4F4D-BC26-0335FDC8AF8E,2010-07-22
0004500394,0002000131,GRAVEL PIT FIELD,15.1,CA,02,,A360F896-C90B-409D-AC77-85B99AA233C3,2012-05-21
0004500214,0002000070,TRIANGLE,21.1,US,02,,5D0BBD03-3AD7-4D9B-8CE5-4433443558F1,2025-09-21
0004500186,0002000060,BIG FIELD,34.6,US,02,,8C5BA1D5-D7B6-4A4A-B567-8164EF9342C8,2011-11-20
0004500862,0002000293,DRYLAND NORTH,46.9,CA,02,,33D6F3C1-E9DA-4EB5-8AC4-5068F3921FF6,2023-05-09
0004501319,0002000498,RIVER BOTTOM,58.2,US,02,,66BBF165-B9D5-47EC-8B9D-588D18CA1972,2018-06-30
0004500516,0002000172,LONG STRIP,17.9,US,02,,C1F83938-B763-4B8B-B6BA-3C24F17245B3,2021-04-13
0004500345,0002000114,EAST QUARTER,79.8,CA,02,,7509DA43-F7B6-4EB5-8440-68174C6AE5FD,2025-06-21
0004500825,0002000279,SLOUGH FIELD,13.3,CA,02,,C40FF2D1-5655-4B8C-85C3-7EA4B9CB026E,2022-10-08
0004500475,0002000158,PIVOT 2,40.8,US,02,,3C8B3449-C5A6-4283-A009-040E39675FAF,2020-03-30
0004501058,0002000415,HIGHWAY FIELD,80.0,US,02,,0281146A-30EA-4127-9F33-BB87A8AEA64D,2020-03-05
0004500797,0002000269,CORNER PIECE,73.7,CA,02,,8BD901BB-6FD7-4870-A7EA-8DEE9CC1CA53,2023-04-03
0004500556,0002000184,SCHOOLHOUSE FIELD,12.6,US,02,,422E0D4E-366E-439A-86E5-131369A54349,2016-08-07
0004501574,0002000596,GRAVEL PIT FIELD,120.7,US,01,,E88F4F3C-9E81-450C-920C-A766838886FB,2013-08-11
0004500844,0002000285,SOUTH 40,116.3,CA,02,,CBC142EE-FB61-4062-B83F-59516E6773F7,2021-08-15
0004501575,0002000596,OLD ORCHARD,85.1,US,01,,59C29DAE-CE8D-4A65-ACE8-BC48F60FFAEA,2012-07-18
0004501130,0002000439,DRYLAND SOUTH,117.1,US,02,,A9CA6FB3-36DC-4727-A320-ADBF191EE51C,2020-02-02
0004501019,0002000387,WINDMILL FIELD,88.3,CA,02,X,4FE549D5-6680-46DF-B85B-AA8BF2CC577B,2023-04-11
0004500439,0002000146,ROCK PILE,12.2,US,02,,C9F58EC3-5FCF-4D3A-AF7B-1743DEA09768,2012-09-08
0004500355,0002000119,TRIANGLE,60.2,US,02,,45EEA999-EBC6-4837-86C7-BB8CD113A5CB,2021-09-09
0004501239,0002000474,SANDY KNOLL,79.4,US,02,,2EF8C96A-05E4-4CF6-905E-AC6451253639,2022-10-11
0004500528,0002000177,DRYLAND NORTH,99.8,US,02,,E1D766E7-F10B-40A8-9AA8-B578FBDFE54A,2023-08-27
0004500854,0002000291,BIG FIELD,61.2,CA,02,,7C71AE86-7C82-496C-A366-12BC790F9927,2018-07-15
0004500359,0002000120,PIVOT 1,128.0,CA,02,,55C2C1CE-1C99-436C-A5DB-DFC977E7A528,2015-09-11
0004501177,0002000455,CORNER PIECE,118.4,US,02,,29FC6484-F288-44AD-9B21-1CC86542870A,2018-04-09
0004500658,0002000219,PIVOT 2,81.3,US,02,,D23D2DEA-3BB9-4FE9-AB39-6E17C9C8B664,2014-10-21
0004501615,0002000622,SANDY KNOLL,83.7,US,02,,C2EEA65B-D8D2-4B02-9D38-602A9CCE6D8C,2018-10-08
0004501261,0002000481,DRYLAND NORTH,63.4,US,02,,F30609B2-FA49-47BB-ABC9-3C5E6CE4268B,2025-03-11
0004500261,0002000086,LONG STRIP,42.7,CA,02,,067FB8F6-7195-4A89-91F8-DA567E680F87,2014-05-02
0004500960,0002000326,BIG FIELD,42.6,US,02,,742D460D-D5DB-4730-A913-13E6E94A2968,2011-05-31
0004501573,0002000596,FENCE LINE 60,80.8,US,01,,66041E07-6DF3-4F4D-9A6D-E296698B5492,2011-12-01
0004501377,0002000514,CORNER PIECE,95.8,BR,02,,B9B8C73C-53B4-4D0D-8640-1166ADE4C612,2025-03-08
0004500312,0002000104,ROCK PILE,120.8,US,02,,A4D8B43E-F08B-4E0F-8CF8-1823A18939AB,2016-09-21
0004500513,0002000171,BIG FIELD,119.8,CA,02,,99BC9CB2-2FC2-4F40-BD31-AD5CD538BAD2,2015-07-24
0004501268,0002000483,SANDY KNOLL,71.5,US,02,,35D7E144-3564-4E67-8A2B-614076512998,2018-01-27
0004501048,0002000409,SOUTH 40,73.6,US,02,X,B9EA1527-7C68-48DC-9347-2FDDB8F5854B,2025-09-28
0004500720,0002000243,BENCH FIELD,29.7,US,02,,98C4DE50-3A7D-4AD3-8DD2-892F4BBBAD96,2010-07-23
0004501536,0002000575,DRYLAND NORTH,,CA,02,,C3547DB4-CA73-466C-9BA8-6AF197C76654,2013-09-07
0004500323,0002000108,RIVER BOTTOM,75.3,CA,02,,2AFCBBA0-201D-4715-AF43-3FB2039E32D0,2018-12-18
0004500156,0002000052,ROCK PILE,107.3,CA,02,,17FD8685-8968-4F8A-B2F1-B607B8D8B6A2,2019-11-09
0004500327,0002000109,FLAT 120,15.4,CA,02,,3746A6A1-337B-4546-9ACB-F266205F278E,2024-08-18
0004500820,0002000279,PIVOT 2,,CA,02,,8C3DF97B-F347-483D-9860-5D1D8379F3E3,2025-06-28
0004500659,0002000222,CREEK FIELD,6.7,US,02,,BD5202F8-5A76-4E0A-A633-E112C6DDC2AE,2013-03-11
0004500351,0002000118,NORTH 80,57.8,US,02,,2B4CF2D1-BE6C-41EE-94A2-045E49B86D8B,2021-04-11
0004501520,0002000561,RIVER BOTTOM,72.6,US,02,,968F7964-734E-4AA2-A098-223E62D5E1CF,2025-08-18
0004500291,0002000095,RIVER BOTTOM,113.3,US,02,,F52D6A12-3FDF-4B10-9B4F-9B9AD14D6F3D,2011-01-20
0004501285,0002000488,CORNER PIECE,101.3,US,02,,BC8B603D-91F0-414D-95EA-41080FD17846,2021-06-07
0004500421,0002000142,FLAT 120,74.6,US,02,,C0EF0E93-715F-47D9-AF9E-30C94ED162A5,2020-06-11
0004501317,0002000498,DRYLAND NORTH,105.6,US,02,,B2C305C6-0277-4E7E-B6F6-C91FE54C8786,2023-11-15
0004501109,0002000431,LONG STRIP,29.4,US,02,,1A89523C-8FE7-46B9-A40F-49A6F899A220,2020-08-17
0004500578,0002000194,PIVOT 2,19.7,US,02,,A1CB6590-AAB1-4022-95A7-E8BA739EB15B,2017-04-22
0004501479,0002000542,SCHOOLHOUSE FIELD,14.1,BR,02,,7D9D7BCE-3EF6-47D3-8ED4-73D22755BC1C,2015-07-10
0004500609,0002000205,DRYLAND SOUTH,52.1,US,02,,0DD86A7D-E84E-4DBD-AE8A-D34AF06D18A3,2020-10-09
0004500585,0002000195,LONG STRIP,104.6,US,02,,23B22977-A565-4B9B-B7C8-9F376DB770F7,2020-11-29
0004500834,0002000283,BACK 40,112.3,US,02,,02FC4F26-EC3C-429F-AB1B-48E131ACE60C,2016-02-06
0004501273,0002000485,NORTH 80,67.4,US,02,,67089AB4-1705-44FA-89B1-801AE7AFFED8,2010-08-28
0004501303,0002000494,TRIANGLE,57.9,US,02,,29D73730-9622-4A3C-AF6C-E89B41D8B914,2011-06-12
0004500535,0002000181,DRYLAND SOUTH,58.7,US,02,,BA6D0386-C507-4E21-9468-460CA9F711F5,2015-10-06
0004501038,0002000405,FLAT 120,36.2,US,02,,,2015-12-16
0004500339,0002000112,FLAT 120,27.6,CA,02,,9C0C290D-3F5E-4E94-B616-C88C3A684639,2021-03-24
0004500957,0002000324,PIVOT 1,105.1,CA,02,,A3917CD7-BE03-43EF-A1CF-2BD2BD546BB0,2014-12-06
0004501547,0002000583,BENCH FIELD,37.8,US,01,,A223B481-4CA0-4FE9-89D7-7AADC2F95D4D,2018-04-16
0004500019,0002000006,OLD ORCHARD,,CA,02,,F1205F65-394A-4C36-BEA4-E3191503A97D,2019-08-27
0004501274,0002000485,PIVOT 1,55.1,US,02,,5C33B3E3-E45D-4EFB-A92D-8FD330924BEC,2024-07-28
0004501605,0002000616,LONG STRIP,92.1,US,02,,46198C84-69F4-429C-BD6C-12CF0ACBAB19,2017-04-01
0004501379,0002000514,PIVOT 1,127.0,BR,02,,3B98E913-0DA3-40B1-B6CE-71527F5C2C97,2011-06-03
0004501288,0002000488,TRIANGLE,51.9,US,02,,4E4AFD6A-0599-473A-8D82-9644BEF9B5C7,2020-04-20
0004500464,0002000154,LONG STRIP,52.9,CA,02,,793ED182-F410-4A72-94BC-5B742ACB8355,2025-11-14
0004500736,0002000247,HIGHWAY FIELD,44.9,US,02,,80532D3A-A7EF-44C7-B3F5-22F6D65EAACE,2021-07-12
0004500109,0002000038,SOUTH 40,68.0,CA,02,,84775D80-8BE0-4D8F-9345-644C4EDC4EDF,2021-07-22
0004501068,0002000418,NORTH 80,,US,02,,14000C22-F00A-4BBB-AA8E-4D1D0B4D1100,2017-07-22
0004501664,0002000644,PIVOT 3,124.5,US,02,,EF617685-FE59-4EF3-B781-F66BD5AF8538,2018-06-23
0004500733,0002000249,WEST 160,115.5,US,02,,7C732C25-03EE-4FC6-8AB6-4C08B8A131F8,2023-06-01
0004501242,0002000475,BACK 40,126.7,US,02,,C5E8DC52-943C-4419-86CF-A745F983A118,2019-09-09
0004500751,0002000254,OLD ORCHARD,51.9,US,02,,AFC88C80-90FD-418C-ABAC-99AC55B45931,2024-12-08
0004500082,0002000027,WINDMILL FIELD,62.0,US,02,,3F2F8A1E-AE65-4539-9BC8-6A043BB156A5,2017-01-19
0004500059,0002000019,RIVER BOTTOM,43.5,US,02,,DF412588-D5DE-48CE-A172-5E6CDB20F15F,2023-07-09
0004500112,0002000038,BACK 40,126.7,CA,02,,130B3D26-59F3-40E7-B4FE-009A175D066E,2019-09-06
0004500745,0002000252,DRYLAND SOUTH,31.9,US,02,,01A4D212-8E2C-4E6B-8CA8-B934CA1DADFE,2010-02-15
0004500856,0002000290,HOME FIELD,39.1,CA,02,,9AB2AC8F-284E-4139-AC04-6EC681607398,2017-07-29
0004500755,0002000257,OLD ORCHARD,55.7,US,02,,A07C3291-9A04-4233-A770-F0DF04A1B60E,2020-09-26
0004500039,0002000011,HIGHWAY FIELD,59.4,US,02,,1647DD32-1ECB-4003-AFAF-8B6AA9695A87,2023-01-18
0004500253,0002000083,FLAT 120,55.8,CA,02,,6D511625-C8C1-4356-9133-61103318BACF,2021-08-17
0004500101,0002000034,DRYLAND NORTH,14.4,US,02,,FFE408B2-8B06-4E3E-B651-CBC0AA2ACCFC,2023-07-25
0004501003,0002000368,PIVOT 2,42.3,US,02,,,2017-08-16
0004500947,0002000321,FLAT 120,72.3,US,02,,79040B9D-A51E-4EE3-B673-FA7EF2BE95AA,2023-09-14
0004500362,0002000122,BENCH FIELD,127.4,US,02,,C6865B3C-402C-41E6-AD82-A347018010CF,2024-11-30
0004501366,0002000511,BENCH FIELD,4.3,BR,02,,A39D2FD6-B3B4-4766-9563-074F6525C9FB,2020-04-29
0004501182,0002000457,CREEK FIELD,65.8,CA,02,,2D1D3117-4D00-4549-9D82-8BF9EBEF8569,2023-03-21
0004500952,0002000323,HOME FIELD,122.9,US,02,,0382A58D-92EC-4611-A9AB-1E6F419C91F0,2018-05-27
0004501307,0002000495,SOUTH 40,81.3,US,02,,EAE8E5B7-EB27-4B04-BB0D-A2E1F568CC14,2024-01-12
0004501108,0002000431,HIGHWAY FIELD,81.6,US,02,,,2014-07-14
0004500017,0002000004,NORTH 80,43.8,US,02,,2FD8F6FA-024A-45CF-872F-79D7BE92CCEF,2022-08-08
0004500077,0002000025,PIVOT 1,124.0,US,02,,BF3C6177-9CCE-4060-9A2F-6D293327D287,2024-10-25
0004500978,0002000344,DRYLAND SOUTH,114.0,US,02,X,8CBEE5CC-D75B-483C-98D1-D7C6BDAB4965,2014-06-02
0004500370,0002000123,OLD ORCHARD,32.2,US,02,,4B8F4323-6CF3-4762-A511-8AE7D5280011,2015-12-25
0004500491,0002000163,ROCK PILE,105.3,US,02,,B0C60BAB-25F9-4E3F-8049-8E581096D733,2012-12-02
0004500897,0002000305,LONG STRIP,42.1,US,02,,A339E9B8-6917-400E-B3B8-B2BDA5AD07C2,2016-03-15
0004500536,0002000181,CORNER PIECE,73.3,US,02,,7CF58525-751D-4015-8E9B-A9FB9A7B800C,2018-01-03
0004500558,0002000187,FENCE LINE 60,100.1,CA,02,,EB6292DA-4F03-40C5-8D30-45895FCD6DB8,2018-07-01
0004501534,0002000574,BENCH FIELD,104.3,US,02,,8458E41F-7E03-4182-8005-4722AF946C4A,2025-04-06
0004500509,0002000169,CORNER PIECE,61.0,US,02,,31CD2F60-7659-4EA9-B386-925DF92F8126,2022-08-27
0004500173,0002000059,EAST QUARTER,,US,02,,63E01CB4-4454-4175-A5A3-447DC5A93880,2016-12-24
0004501372,0002000513,PIVOT 2,,BR,02,,7244C8D1-27DB-4596-8E10-A0478F95628E,2016-03-15
0004500781,0002000265,OLD ORCHARD,100.5,CA,02,,AC6DFEB0-2997-4949-9A98-EE95766BEC35,2023-12-08
0004500688,0002000232,PIVOT 2,16.3,US,02,,749CAE1B-F229-4320-9F06-07D533CD8A9A,2023-10-07
0004501638,0002000632,FLAT 120,12.8,CA,02,,E601C638-AED2-4B93-8F84-DE0353C330D2,2021-10-04
0004501399,0002000520,BACK 40,23.0,BR,02,,4252D6C9-0488-445F-91F5-8A17FE792ABB,2013-10-18
0004501631,0002000628,PIVOT 3,37.5,US,03,,39C757EF-01BD-45E7-9BBC-609BF0F103E5,2025-08-13
0004501586,0002000603,PIVOT 2,70.8,US,02,,5A23E1E3-87A2-45C6-8041-B6489CEA4C77,2018-06-23
0004501195,0002000460,BIG FIELD,114.6,US,02,,43008DBF-B3EF-4444-ACBA-6D951B4087A8,2025-06-05
0004500968,0002000330,GRAVEL PIT FIELD,,US,02,X,8DB74F4E-257A-4CE9-85AA-6980B3A9298C,2022-05-08
0004500597,0002000201,SOUTH 40,53.2,CA,02,,54A6BC6E-FA9B-46A2-B266-0F8D06CD23ED,2010-01-30
0004500685,0002000230,NORTH 80,20.7,US,02,,EE8052DE-08E4-4D26-90DB-31B6F78980A9,2020-11-13
0004501616,0002000622,NORTH 80,113.7,US,02,,4F902D93-6FE6-4289-A32B-C41EBF02E268,2020-11-19
0004500193,0002000063,BACK 40,38.5,CA,02,,D6C6B7F5-7099-47D2-8443-0DAF4B851EC5,2016-05-18
0004500644,0002000216,SCHOOLHOUSE FIELD,85.4,CA,02,,0EDDC735-7BBF-4ADB-BE44-42464781F968,2025-09-04
0004501055,0002000414,CORNER PIECE,51.4,US,02,,EA048A92-5E44-409B-992D-C9CB6122F98C,2012-09-24
0004500381,0002000127,LONG STRIP,52.9,US,02,,BD1E7C9D-5717-474C-A452-5774AAA64102,2010-12-10
0004501634,0002000629,BENCH FIELD,110.2,CA,03,,76614014-FBA3-4E2A-AFF8-F7AACEAE9F17,2010-06-29
0004500910,0002000310,SCHOOLHOUSE FIELD,30.8,US,02,,551F8D50-4109-4D1D-977C-F8778DAA06F8,2023-04-19
0004500866,0002000295,BIG FIELD,31.2,CA,02,,6151F499-CD8C-4FB0-95CD-D3626217816D,2017-01-15
0004501427,0002000527,PIVOT 3,69.1,BR,02,,DD348B53-4701-4720-AE8B-AFCEA0E83661,2025-05-05
0004500982,0002000346,DRYLAND SOUTH,33.2,CA,02,,,2014-07-09
0004501407,0002000522,BACK 40,4.4,BR,02,,67FB47C1-F329-427D-8230-E59C12783F83,2018-03-05
