PARTNER_ID,NAME1,PARTNER_TYPE,LAND1,REGIO,ZZSTAT,LOEVM,ZZEID,ERDAT
0001000366,XIONG FARMS,C,US,WI,03,,6CCD6983-CD9E-44FF-9780-35F89E6598FD,2021-09-29
0001000191,ZIEGLER AGRI PARTNERS,C,US,NE,02,,C7CE30E8-1251-45AA-88DB-24BEC87B45F4,2013-01-08
0001000123,CALLAHAN FARMING CO,C,US,IA,02,,33896E9E-D40C-4E76-B46A-5D8016BA0C72,2023-02-02
0001000323,KOWALSKI FARMS LLC,P,US,IN,02,,F00C2E11-B875-495E-A795-006EABFF4A58,2013-11-13
0001000302,IVANOV & SONS,C,BR,PR,02,,1F534FA9-E844-41EA-BB91-61BF74FE1C19,2015-02-10
0001000293,DIETRICH AGRI PARTNERS,C,BR,PR,02,,892D5ECA-2C43-4062-8B2A-0256AE685CC2,2013-10-31
0001000072,IVERSON FARMS LLC,C,US,MO,02,,3E1030F9-92DC-49EF-BCAE-ABAF6CF9B48C,2022-09-08
0001000317,UNDERHILL AGRI PARTNERS,C,BR,RS,02,,0C6A5611-9194-4505-925F-126FC9BAF211,2015-02-10
0001000393,MERRIWEATHER GRAIN CO,C,US,IA,02,,995AFDCC-E71A-46EC-9A8D-4CDF5C08133F,2020-12-15
0001000349,DRUMMOND GRAIN CO,P,US,ND,02,,92EC9D45-A93F-4550-B3FF-664288CA3307,2020-12-22
0001000073,MERRIWEATHER ACRES LTD,C,US,IA,02,,D92B824B-AC35-429A-8CEE-1DDAA33DF2D3,2019-01-10
0001000023,VANDERMEER GRAIN CO,C,CA,MB,02,,FB3B5DA0-EBFD-4610-956D-CC7E71EE73E7,2012-04-29
0001000264,JABLONSKI FARMING CO,C,US,SD,02,,9F74B498-EB6D-4292-81A4-136CFD8BE95F,2020-06-22
0001000183,DELACROIX & SONS,C,US,ND,02,,4F9C5D9B-8B67-416C-ACA6-5EB0802154F6,2009-05-02
0001000016,NOVAK FARMING CO,C,US,IN,02,,C71EC23C-443E-49F5-9550-4A05B7F867ED,2008-02-28
0001000154,NOVAK FARMS LLC,C,CA,SK,02,,754E4BCA-C9C7-4828-90FA-A3ED8C6A48FD,2022-11-13
0001000260,STEINER & SONS,C,CA,SK,02,,01320D68-A241-4DE6-AE09-0941F6897A3C,2014-11-16
0001000346,QUANDT AGRI PARTNERS,P,CA,ON,02,,779EFFE4-45CA-403F-B960-D23FB2390964,2017-07-07
0001000204,GIRARD AGRI PARTNERS,C,US,IL,02,,DF4829D2-019C-43C7-B1DF-EEBE5B1BD425,2014-06-19
0001000039,DIETRICH FAMILY FARMS INC,C,US,OH,02,,D40F7745-4E3F-49E5-8B10-8835D6A0A433,2012-11-09
0001000074,MERRIWEATHER AG ENTERPRISES,C,CA,AB,02,,8C847D5D-A73B-417A-95BB-3B9A251A3475,2008-05-02
0001000028,DELACROIX GRAIN CO,C,US,WI,02,,492B9E5B-E31A-4976-8C5C-F9A73C7DA540,2024-05-09
0001000355,BOUDREAU FARMING CO,C,CA,MB,03,,B11F87D9-AFD7-49E3-86B4-2C61FB99B0C1,2012-09-21
0001000400,FALKNER D. GRAIN CO,C,CA,ON,03,,3F3E3B69-F9D6-400A-B755-C6B714E3B03C,2013-08-08
0001000343,VANDERMEER FARMS LLC,P,CA,SK,02,,820FD3D1-08E1-42F0-8492-182CBF12BAC1,2011-09-28
0001000296,KERRIGAN FARMS LLC,C,BR,PR,02,,691DAF77-798C-47E8-99E6-EDF0DBE74F1A,2013-08-13
0001000267,STEINER LAND & CATTLE,C,US,IN,02,,E6C9AD49-86EA-42CD-943D-9D220C53B43B,2012-06-16
0001000216,MCALLISTER GRAIN CO,C,US,MN,02,,49604CB4-40A2-438C-ABC7-3FCC6B0011FC,2014-05-12
0001000387,KERRIGAN FAMILY FARMS INC,C,US,MO,02,,5F5CCCF0-0D34-47D8-9CBE-466C70C7C995,2022-09-03
0001000234,DELACROIX FARMS,C,CA,ON,02,,B9BF02DC-45F0-4A97-9D8D-966FEC32AA1F,2022-01-22
0001000358,ASHWORTH FARMS,C,US,KS,01,,60001AC4-AA4B-409E-8459-BB46A7599105,2010-12-31
0001000035,CASTELLANO FARMS,C,US,NE,02,,6CCBB9FD-79F3-40EE-8CF9-DAE55E989C9E,2010-05-06
0001000271,THOMPSON AG ENTERPRISES,C,US,IL,02,,8AE4AC19-315B-4454-9424-B1BB1D893208,2011-11-15
0001000328,NOVAK & SONS,P,CA,SK,02,,B50FCC65-7616-42FA-AA14-0127B5384F78,2022-10-23
0001000290,BRENNER ACRES LTD,C,US,ND,02,,2C0A9160-8EDC-4A2F-AF91-13E05C838F06,2021-04-16
0001000308,OKAFOR & SONS,C,BR,PR,02,,2C1F597C-CBC2-46B7-853C-CA6B8116F06B,2008-09-21
0001000327,YODER FARMS LLC,P,US,SD,02,,5CB9F0FC-71A0-4928-A3BC-1F50F5BBD38F,2015-05-03
0001000385,HARTLEY ACRES LTD,C,US,IN,02,X,05A61153-AA58-4AB9-8DBD-27AF8813615C,2021-07-27
0001000217,YODER FARMS,C,CA,ON,02,,2760249E-7A77-4221-B4F4-6EBB5B808D1C,2011-11-20
0001000307,BAXTER LAND & CATTLE,C,BR,RS,02,,3215115B-81F9-4A21-8361-DB5A85F65B28,2011-02-06
0001000324,HOLLOWAY GRAIN CO,P,US,IL,02,,0AF96265-1854-4679-A685-0AE3DCC02E91,2017-09-08
0001000185,KOWALSKI FARMING CO,C,CA,SK,02,,8815D28E-0DAE-4091-AA57-7C0C66AF6563,2009-01-08
0001000061,WINTERS FARMING CO,C,CA,MB,02,,D6BDFB78-49D7-4052-8D78-666B5B2B92FA,2009-05-19
0001000013,JABLONSKI ACRES LTD,C,CA,AB,02,,470BB1BE-1D2E-445F-9E98-52D3817A8C1D,2008-09-23
0001000369,FERREIRA GRAIN CO,C,US,NE,03,,F2EF9E3C-946C-4EB2-B09E-0CEAEBA08F6A,2015-12-14
0001000148,FALKNER FARMING CO,C,CA,MB,02,,8D41CCED-7F8B-459D-BBE4-29F7B9802C93,2019-10-27
0001000244,OKAFOR FARMING CO,C,US,WI,02,,9DF21954-0C64-42C6-8A01-4C7ED9784175,2020-09-16
0001000090,WHITAKER ACRES LTD,C,US,WI,02,,23AFE63E-76BF-4B80-AD78-8558D28D35F2,2010-08-11
0001000120,DRUMMOND FARMING CO,C,US,ND,02,,1513D4F0-3C24-48CC-A56C-F65B75397444,2015-09-28
0001000146,YANCEY ACRES LTD,C,US,SD,02,,618CBA90-E3D2-4F0E-9989-FC8D6088F0C2,2018-04-12
0001000054,EASTMAN & SONS,C,US,WI,02,,411745E0-C244-4970-874B-2FAD3AC7A011,2018-11-10
0001000425,DIETRICH S. FAMILY FARMS INC,C,US,ND,02,,71EF3852-0D77-410F-9EC5-EAC4719C18E7,2013-05-14
0001000112,CASTELLANO AG ENTERPRISES,C,US,ND,02,,235C4824-B624-404E-8C98-20E53C40D4C7,2019-11-06
0001000205,GIRARD FARMS,C,CA,AB,02,,3167F067-130F-4A49-BA6C-4BB905C67D12,2018-03-14
0001000118,IVANOV GRAIN CO,C,US,MN,02,,41966616-F277-4775-9251-B262A94D3AED,2010-04-30
0001000246,MCALLISTER FARMS LLC,C,CA,SK,02,,29D002D8-EB49-4F10-AD31-2454CDAA31B5,2023-01-17
0001000159,REYES FARMING CO,C,US,IA,02,,70DCC1A0-99F8-46E8-9A76-A9FACEC24566,2018-07-22
0001000318,IVERSON GRAIN CO,C,BR,RS,02,,7BEB4EB5-CFB0-49B4-822B-55B0D496499B,2017-04-20
0001000230,LOCKHART FAMILY FARMS INC,C,US,WI,02,,E0A94919-8F55-45A9-8DEF-C88003B09331,2017-01-09
0001000110,RASMUSSEN LAND & CATTLE,C,CA,ON,02,,B0F28C26-5019-4171-8763-A9ECCB19149B,2023-08-19
0001000105,KOWALSKI LAND & CATTLE,C,CA,ON,02,,C41922BD-02B3-4411-8A73-7406D0D2369E,2018-04-27
0001000262,DRUMMOND LAND & CATTLE,C,US,NE,02,,1ED5B017-FD09-409D-971E-53C6E219D9E4,2015-08-25
0001000211,DRUMMOND & SONS,C,US,MN,02,,8BB20015-FADC-4AC1-96EF-63076F1DC383,2022-10-23
0001000279,NORDIN FAMILY FARMS INC,C,US,ND,02,,CE67A6A9-4E96-4175-9E17-2AA2E9DBB5B9,2010-12-10
0001000192,WHITAKER FARMS LLC,C,CA,MB,02,,60B16062-3122-457E-9AE3-B87959CA9F40,2018-04-04
0001000414,DELACROIX H. AGRI PARTNERS,C,US,SD,02,,E6DE876E-C4B4-4E3B-873A-7F72BBC74E07,2012-06-03
0001000375,FALKNER AGRI PARTNERS,C,US,SD,02,X,24B6C219-C1EC-46B3-A7D8-59E9242B3EC8,2008-11-22
0001000313,UNDERHILL AG ENTERPRISES,C,BR,RS,02,,A637C9E5-14B2-4D0C-9141-4A4185DEA4F3,2020-03-25
0001000228,ZIEGLER FARMS,C,CA,ON,02,,6D1203D8-41BF-4B16-AF81-70C68A725AF2,2013-06-25
0001000049,MARSH GRAIN CO,C,CA,MB,02,,4610435A-5EBA-48F2-980A-537DE07F808C,2022-10-10
0001000066,STEINER AGRI PARTNERS,C,US,IA,02,,FF6E045E-3EC5-4824-84DE-5FBD4CE03B98,2009-04-28
0001000388,OBERLIN FARMS LLC,C,CA,MB,02,,54300F60-2226-4CAC-AC0A-D77B0BA92531,2011-11-16
0001000190,DIETRICH FARMING CO,C,US,IA,02,,5DA033C5-DB4F-46A6-B3AB-451FB6323D01,2010-09-23
0001000212,FERREIRA FARMING CO,C,CA,ON,02,,1BB54A1E-50D2-4D92-9AE3-A858D656A01C,2012-04-19
0001000272,XIONG AG ENTERPRISES,C,US,IA,02,,1D7555D9-F75E-4BD5-B12E-B8480B015491,2015-05-30
0001000299,OBERLIN & SONS,C,BR,RS,02,,D70EFCAB-1998-4E57-842D-BF07D68FB121,2023-06-04
0001000417,EASTMAN A. FARMS LLC,C,US,IN,02,,89AC9E41-C4A7-4C28-9E23-7B54A092107F,2022-06-13
0001000352,TOLLEFSON FARMS,C,US,IA,03,,0A6346F2-9205-447C-9C22-36585649C604,2011-09-26
0001000416,FERREIRA M. AGRI PARTNERS,C,US,MN,02,,840DD195-9BF3-40F0-9142-AEB05C1D6FF9,2018-11-18
0001000219,ALBRECHT FARMS,C,US,KS,02,,20CABC58-8137-441B-9809-7255623352E3,2023-12-07
0001000367,FALKNER LAND & CATTLE,C,US,IL,01,,04694677-4EED-40A0-A719-43D0D5A54686,2011-07-29
0001000304,THOMPSON & SONS,C,BR,RS,02,,8956BE27-A48E-405C-9E97-165FFBB6DA24,2011-08-22
0001000320,RASMUSSEN AG ENTERPRISES,C,BR,RS,02,,667FCB04-8128-43C5-AD56-1AF827B45C29,2008-10-31
0001000403,BOUDREAU M. FARMING CO,C,CA,MB,02,,72F9104B-3E10-4C49-BCFB-8AE3C6D4AFFE,2017-02-19
0001000145,CALLAHAN FARMS,C,US,WI,02,,FE04407A-6408-4838-AC6D-4F306D00A8FB,2009-06-06
0001000259,BOUDREAU FARMS,C,US,KS,02,,710CC68E-7DD9-4024-A881-86AF9399C7FD,2023-11-24
0001000266,PRESCOTT GRAIN CO,C,CA,MB,02,,6B31A10A-14BA-4323-ACCF-60E2C78C12A2,2008-12-25
0001000407,EASTMAN P. FARMS,C,CA,MB,02,,73DBD1C9-0684-4F84-B201-6955BAF9C44C,2019-08-07
0001000357,HUMMEL & SONS,C,CA,MB,03,,C60B5C50-8836-49E8-940E-BCC8AC9EEDB6,2023-05-13
0001000181,VANDERMEER FARMING CO,C,US,WI,02,,4F95BE18-6527-47E7-8E4F-B491AA79FF24,2024-07-31
0001000053,TOLLEFSON AG ENTERPRISES,C,US,WI,02,,316A238D-E396-49AC-B8BA-29725A44E704,2009-12-12
0001000011,KOWALSKI FARMS,C,US,ND,02,,CF314A31-9397-4EAE-93F2-2D11B40ECAE1,2013-10-03
0001000022,OKAFOR AG ENTERPRISES,C,US,IL,02,,08B76332-51D7-4F63-82DF-294AC1462B32,2016-03-04
0001000062,REYES FARMS,C,CA,SK,02,,BA7B33E9-5E3B-4E16-B2C4-CC9495326FA3,2014-10-19
0001000184,BAXTER ACRES LTD,C,US,IA,02,,683E5F22-3180-458F-965A-BC15E531E440,2008-03-19
0001000037,PRESCOTT & SONS,C,US,NE,02,,C3BDD3C6-355B-454B-9962-2E0685D8E4B7,2017-12-03
0001000095,LINDQVIST AG ENTERPRISES,C,CA,ON,02,,6558E4AC-DD6D-4B41-817A-5B7653036429,2014-11-06
0001000207,UNDERHILL FARMS,C,US,MO,02,,00769F14-E052-4210-A505-64D656809C15,2019-11-25
0001000092,OBERLIN GRAIN CO,C,US,ND,02,,B305C422-6265-46BE-AF5C-FB8FD2E18BDC,2016-12-09
0001000143,DELACROIX AGRI PARTNERS,C,US,SD,02,,BDB5F3BA-E643-4F5D-9030-3D5A2CA2DAC9,2021-04-24
0001000371,WHITAKER FAMILY FARMS INC,C,US,SD,02,X,76C1DCB5-7858-476A-AF15-7EA296BE6F14,2019-04-07
0001000006,HUMMEL ACRES LTD,C,CA,MB,02,,D086DED5-AEB4-4678-9F8F-06060539303F,2019-12-19
0001000083,BRENNER LAND & CATTLE,C,CA,SK,02,,DBB8FE68-AD64-461A-810B-268EC81817D7,2009-10-23
0001000162,WINTERS AG ENTERPRISES,C,US,MN,02,,5F802562-B6CE-49F6-BF25-02CDEAEA5D22,2008-03-08
0001000341,ZIEGLER FARMS LLC,P,US,OH,02,,35D14D34-FDAD-4580-998A-E8C15D859B63,2012-05-29
0001000420,DIETRICH M. ACRES LTD,C,US,MN,02,,7AC45D78-A7F9-4A66-B987-A0E291A695FD,2012-11-12
0001000225,IVERSON LAND & CATTLE,C,CA,ON,02,,7E7CEEA3-AEEF-4D09-B74B-297977A5C8D0,2017-01-17
0001004523,HARTLEY FAMILY FARMS INC,C,US,IA,02,,C91B6A02-42FD-4E77-A8B3-91D0F2E6C554,2011-06-30
0001000010,IVERSON FARMS,C,US,NE,02,,082A67F9-CE1A-448C-A193-29D4D1438BBC,2010-03-26
0001000129,QUANDT FARMS,C,US,IA,02,,FEF57B7D-E922-4DFC-94DC-FC3E7817071D,2011-07-05
0001000119,HUMMEL AGRI PARTNERS,C,US,IA,02,,B938CD43-A042-4112-9C2E-F8AC6B788610,2018-08-14
0001000196,ALBRECHT AGRI PARTNERS,C,US,WI,02,,D1262F71-D0B8-4390-9E8A-7FDD543687DD,2018-10-14
0001000268,MCALLISTER ACRES LTD,C,US,NE,02,,52DA5929-801C-41C9-AA77-A160B0FF814F,2017-11-09
0001000396,GIRARD FARMS LLC,C,CA,SK,02,,DE94CE0C-C8EC-413E-9E12-913D413ABEBE,2011-06-19
0001000103,CALLAHAN & SONS,C,US,IL,02,,19B65698-EA51-465E-A564-91DD48C5418C,2024-03-20
0001000155,NORDIN AGRI PARTNERS,C,CA,MB,02,,00084DBA-936E-4A99-8566-A1C66F7969E8,2014-03-09
0001000210,YANCEY AG ENTERPRISES,C,CA,MB,02,,ABA32C4B-802B-4CBB-A7EF-D69F176EAC60,2010-04-04
0001000195,XIONG ACRES LTD,C,US,MN,02,,65F5524A-26BC-4711-99FF-A47C8BD73569,2015-06-09
0001000380,LINDQVIST AGRI PARTNERS,C,CA,MB,02,X,521D9347-ADA3-46C0-8293-432578FF3CB9,2010-03-11
0001000174,IVERSON & SONS,C,US,KS,02,,43A9008F-7AF0-4CED-B494-3D63AB5D6A3F,2015-06-03
0001000169,JABLONSKI AGRI PARTNERS,C,US,IA,02,,79133B98-1370-4C9B-9CF2-CC7EA92D89F3,2013-04-13
0001000312,GIRARD FAMILY FARMS INC,C,BR,MT,02,,E7C4D6C5-FCFE-4F54-A856-B2DD974A3440,2011-09-26
0001000005,UNDERHILL FARMING CO,C,CA,SK,02,,6E9DFD72-0ED7-4457-B313-29259BBF1DCF,2008-04-29
0001000389,ALBRECHT GRAIN CO,C,US,OH,02,,78D2BE22-021A-4994-A2B8-9C18D1509FEA,2018-11-17
0001000147,NOVAK GRAIN CO,C,US,MO,02,,7B04E976-A335-4639-A357-B49BF2F3B755,2018-08-10
0001000269,XIONG LAND & CATTLE,C,US,OH,02,,8F1DC534-BF41-4C25-AA6E-7887889F672B,2022-03-19
0001000292,BAXTER FAMILY FARMS INC,C,BR,MT,02,,5B8257EF-7AEF-40D5-80B5-CC4B27283190,2018-06-22
0001000310,NORDIN GRAIN CO,C,BR,RS,02,,4D490F80-1B0A-4344-A898-5E5E465CB91A,2017-06-04
0001000229,MCALLISTER LAND & CATTLE,C,US,SD,02,,74EE2564-2C7C-4111-9DD4-80F5DB0D354E,2014-02-02
0001000079,BOUDREAU AGRI PARTNERS,C,US,MO,02,,5F6CDB60-3002-41AD-9963-855C7F51E50F,2019-02-03
0001000091,TOLLEFSON FAMILY FARMS INC,C,CA,MB,02,,524323A1-6AE9-48B0-AD67-76FD2C54E72E,2015-11-11
0001000093,LOCKHART FARMS,C,US,SD,02,,63B0E4FF-7FDD-4F13-B90B-6759D52DB583,2016-06-06
0001000130,PRESCOTT ACRES LTD,C,US,SD,02,,707911D1-6D2B-413C-8281-97D9F82D702E,2016-04-26
0001000334,UNDERHILL & SONS,P,US,SD,02,,614B8F30-B06D-4180-B88C-2F0E944086AF,2023-02-05
0001000050,BAXTER FARMING CO,C,US,KS,02,,0FDF5E55-4B0D-4BD6-9D5B-A90757264A4A,2016-05-31
0001000383,KERRIGAN & SONS,C,US,IN,02,X,DD0887CE-8207-4F3B-A134-2935F00A6ABA,2013-08-04
0001000084,CRENSHAW ACRES LTD,C,US,KS,02,,5BCFCEA8-7F18-4E07-84C8-D00A1182D01A,2009-08-16
0001000335,YANCEY & SONS,P,CA,AB,02,,F931FC73-C922-4C37-AEDF-1C05285AB642,2023-09-04
0001000249,IVERSON AG ENTERPRISES,C,US,SD,02,,5CD0A069-580D-446D-8768-5D6A3D96ED34,2023-10-07
0001000081,MERRIWEATHER FARMS,C,US,IL,02,,F1FDC400-0362-47CD-AD63-F3713C5AD62B,2022-12-10
0001000363,IVERSON ACRES LTD,C,CA,SK,03,,DB73FB5C-3122-4933-87CC-2C2A6C54A751,2009-07-21
0001000213,HARTLEY AG ENTERPRISES,C,US,SD,02,,91F6A299-67EC-4BE8-9D83-58A6A4A143B9,2021-01-28
0001000136,THOMPSON FARMS,C,US,KS,02,,5AB5E70C-4608-4B5E-A963-5CC17CE71194,2011-10-27
0001000291,HUMMEL FARMS,C,CA,AB,02,,5AF53AF6-670E-4C4A-83A1-F24C24847036,2011-08-12
0001000020,CALLAHAN LAND & CATTLE,C,CA,MB,02,,A6897331-8A77-4F22-BCD5-8F7BA099AD60,2009-08-29
0001000186,CALLAHAN FARMS LLC,C,CA,ON,02,,9D21ADB1-BB97-48D0-A494-05150951BC39,2014-08-29
0001000164,HARTLEY FARMING CO,C,US,IA,02,,007C5C30-9FBB-4C87-A548-A368EC15BC7C,2024-04-10
0001000114,FERREIRA AG ENTERPRISES,C,US,NE,02,,DA5F64C0-A4B0-4902-9D4E-259CC052B130,2011-06-20
0001000025,RASMUSSEN & SONS,C,US,SD,02,,D6FE504A-F4EA-473D-9C7F-3AA03E99BABE,2011-01-27
0001000301,KOWALSKI AGRI PARTNERS,C,BR,MT,02,,B54AABBC-25E2-4E16-AE08-EDA02C998811,2020-07-02
0001000232,ALBRECHT FARMS LLC,C,US,IL,02,,4A871CFD-AA2E-479F-A00D-58E03FE2CFA3,2016-07-23
0001000175,EASTMAN AG ENTERPRISES,C,US,ND,02,,47D203E8-F2D1-4272-B6D2-EA466DA8517C,2022-09-26
0001000031,REYES ACRES LTD,C,CA,SK,02,,32675835-AF8E-4FA1-9EC2-74003396CDD5,2012-11-16
0001000339,BRENNER AG ENTERPRISES,P,US,ND,02,,CFEAF2B3-44D6-432A-8112-C587D862F902,2018-02-04
0001000391,GIRARD ACRES LTD,C,US,NE,02,,1D868818-F49A-4B62-A974-711DF9B96A43,2016-09-24
0001000180,KOWALSKI & SONS,C,US,IA,02,,F14DEE29-A5C3-4D80-BF10-9AA623FA2212,2023-08-21
0001000342,MERRIWEATHER & SONS,P,CA,AB,02,,FF3D25C6-AF8A-4433-ABE1-087934A9C1E3,2010-01-03
0001000384,FERREIRA AGRI PARTNERS,C,US,OH,02,X,729E51EB-3338-463C-B4D6-2B39702507C2,2023-07-08
0001000412,LINDQVIST B. AGRI PARTNERS,C,US,OH,02,,769C0197-044F-4546-8AD9-042AAF1018AC,2009-06-27
0001000132,PEMBERTON GRAIN CO,C,US,NE,02,,544C374F-1FBF-4B0D-ADA0-3F904353ABDC,2021-09-20
0001000419,BOUDREAU N. GRAIN CO,C,US,OH,02,,F43D728D-2ABE-4B34-A919-4FB0D5280210,2020-08-23
0001000167,MARSH FARMS LLC,C,CA,SK,02,,9AAF4853-2890-44FA-84F6-97F5C7F2727C,2008-01-26
0001000359,HARTLEY & SONS,C,US,MN,03,,2DE34216-6F88-4FB2-B287-9E77C131EC29,2009-02-24
0001000107,CALLAHAN ACRES LTD,C,CA,AB,02,,EDCFC535-0F32-47E6-89CA-05769AA5D2E1,2017-08-02
0001000365,PEMBERTON FAMILY FARMS INC,C,US,ND,01,,99D45039-B3FD-4BF0-9F37-AB9F3B60A91E,2023-12-22
0001000070,CRENSHAW AG ENTERPRISES,C,US,WI,02,,A3BC817F-787D-4E29-843C-1D19D48930A1,2021-09-14
0001000242,WHITAKER FARMING CO,C,US,ND,02,,C557705D-8ADF-4DB0-8C70-28FA2BB672A9,2020-04-07
0001000014,DELACROIX FARMS LLC,C,CA,ON,02,,6A7ACCDF-31B4-4476-B0CD-4C0D0D6C5193,2019-02-19
0001000200,UNDERHILL GRAIN CO,C,CA,MB,02,,DD379E60-D8F2-4898-8D47-8FF8CF70F41E,2011-04-01
0001000078,KERRIGAN ACRES LTD,C,US,IL,02,,B055B9A5-8425-4CB3-8270-5FED5F7A760F,2011-08-16
0001000243,FALKNER & SONS,C,US,IL,02,,7FF6F453-B32F-46CA-8A3B-1498E02522A9,2016-11-23
0001000030,DRUMMOND FARMS,C,US,MN,02,,31DB76AD-6C13-4E00-869B-CA96D97D95EB,2017-01-26
0001000193,DUVAL FAMILY FARMS INC,C,CA,MB,02,,176B24D7-0C27-456E-98AE-02F05339BE1E,2018-07-05
0001000142,DIETRICH AG ENTERPRISES,C,US,ND,02,,F516710F-F608-4AB7-9C24-E1D714884619,2012-08-04
0001000422,FERREIRA L. & SONS,C,US,KS,02,,32FD3E8B-FC2E-4ABB-952D-B6A21E1EAD5D,2023-11-16
0001000280,NORDIN FARMING CO,C,US,KS,02,,900B80CA-E198-4670-AB7E-083939BB6EFA,2009-12-22
0001000423,MCALLISTER B. ACRES LTD,C,US,IA,02,,B020F53C-7875-422F-B138-F26037FF1492,2024-08-07
0001000408,YODER F. LAND & CATTLE,C,US,IN,02,,5F4C65D1-4715-462A-8D83-11DF549EDD7C,2011-05-18
0001000379,MERRIWEATHER FAMILY FARMS INC,C,US,IA,02,X,DF59B08D-9F40-4ED5-ABEF-1BB5CDCC27CE,2024-08-22
0001000085,KOWALSKI ACRES LTD,C,US,IL,02,,89DEB29F-21ED-413C-A48C-CFD7D304F113,2018-10-29
0001000177,BERGSTROM GRAIN CO,C,US,NE,02,,C4C8B3BD-12FE-4C5D-B5F0-04951D23B11B,2012-09-03
0001000075,BRENNER FARMING CO,C,CA,SK,02,,13BE7D95-4600-4984-A175-2D80230686E3,2020-10-07
0001000305,YANCEY FAMILY FARMS INC,C,BR,GO,02,,C380CFED-C988-4B8A-B0CB-14D2AD8B71B4,2009-01-11
0001000348,NORDIN & SONS,P,CA,AB,02,,065587B7-33B7-4976-87F1-959359DC393E,2024-12-28
0001000314,CRENSHAW FAMILY FARMS INC,C,BR,RS,02,,467E416B-9481-444E-A1F0-29528964D11E,2022-09-30
0001000390,EASTMAN FARMS,C,US,NE,02,,94F06C1F-D12F-4C89-8624-27F19EFA147A,2017-09-17
0001000056,CASTELLANO FAMILY FARMS INC,C,US,KS,02,,6B92B369-65A0-4A48-A291-9A665C98B00F,2016-04-23
0001000298,LINDQVIST FARMING CO,C,BR,MT,02,,51CA2FE1-702E-4DDE-B7BD-E53E489BE1FD,2012-10-10
0001000160,RASMUSSEN FARMS,C,US,MO,02,,F29CDBF2-4D3B-4486-80EC-15DA0B844470,2024-08-09
0001000392,MERRIWEATHER FARMING CO,C,US,IL,02,,2645DF27-C807-4E20-90D4-01A2491D7711,2015-06-02
0001000275,LOCKHART ACRES LTD,C,US,WI,02,,832994D7-9658-4CAE-BC2D-BB9AFBFC6655,2012-05-12
0001000258,THOMPSON FARMS LLC,C,US,IN,02,,4B71BCC6-E7D3-414C-A75D-754E94E2EDF8,2013-03-08
0001000201,CASTELLANO FARMS LLC,C,CA,MB,02,,F86A38DB-4D6A-44AC-BBB3-5897257DDB1D,2008-12-01
0001000354,YODER LAND & CATTLE,C,US,MN,01,,1AA8A611-4836-4CE0-B112-BB5C31D411AE,2016-04-19
0001000058,LOCKHART FARMING CO,C,US,MN,02,,38BFD412-82CA-43AF-BBF6-8328AAF2CF44,2024-04-22
0001000382,TOLLEFSON ACRES LTD,C,US,NE,02,X,E828A8BA-0213-4331-9BC8-001FCBEECE75,2013-04-22
0001000178,DIETRICH LAND & CATTLE,C,US,IA,02,,50918D24-9B20-45F3-87FE-238E9AB3B106,2020-03-08
0001000239,ASHWORTH LAND & CATTLE,C,US,MO,02,,521165CF-CABE-4CE7-B480-3DDB6BEEE632,2017-01-30
0001000017,JABLONSKI LAND & CATTLE,C,US,MO,02,,164E5FEE-F62F-4901-824B-55A6459AB52C,2018-06-14
0001000286,WHITAKER AG ENTERPRISES,C,US,ND,02,,2B751E5F-38D1-42F3-A3D6-9CFD31FB5E3F,2008-08-24
0001000198,HARTLEY GRAIN CO,C,CA,MB,02,,848E1398-8200-42EB-BD4B-CED4CE54454A,2014-04-25
0001000386,WHITAKER LAND & CATTLE,C,US,WI,02,,76CB4837-5267-42C3-8189-07B1471C7BA6,2009-07-09
0001000088,GIRARD FARMING CO,C,CA,SK,02,,AF62548D-D397-4004-8537-80656D73C1BC,2017-09-26
0001000378,DELACROIX LAND & CATTLE,C,CA,ON,02,X,6950C313-DDB1-46D8-A872-3472945685A2,2024-01-06
0001000316,YODER AGRI PARTNERS,C,BR,GO,02,,7DE2210D-F07B-485C-B0C9-820DBF110DFF,2009-04-17
0001000038,WHITAKER AGRI PARTNERS,C,US,OH,02,,20905EC8-4E2D-490C-A8C3-B6BE470F09C7,2014-02-06
0001000113,WHITAKER FARMS,C,US,KS,02,,C93F40D0-19B5-4ED1-AEFF-1494E74B2155,2022-10-27
0001000157,STEINER GRAIN CO,C,CA,AB,02,,75F08568-BC15-49D5-8101-7F8276D91B84,2022-10-06
0001000057,REYES AGRI PARTNERS,C,US,OH,02,,DAE73D00-8776-464D-86EF-5B23F05FF867,2020-02-27
0001000330,QUANDT AG ENTERPRISES,P,CA,AB,02,,6CCF53BA-947E-4A21-B37D-C44475F67BBD,2019-07-27
0001000377,UNDERHILL FAMILY FARMS INC,C,US,ND,02,X,B383A6AF-AB6A-438C-8E57-306C8209BB63,2008-07-26
0001000281,REYES & SONS,C,US,KS,02,,C9D3892D-159C-4428-9B31-501513D447EF,2013-12-15
0001000402,WINTERS R. FARMS,C,CA,SK,02,,464383FD-B4B6-4FD0-8454-F1B42536ACBF,2023-11-18
0001000224,CRENSHAW AGRI PARTNERS,C,US,WI,02,,E4EF25BD-5361-4876-9185-81F998DC1A4A,2012-12-29
0001000405,DELACROIX P. FARMING CO,C,US,WI,02,,B799665F-E14D-466C-AA71-1D0B07FCC561,2015-08-08
