FARM_ID,PARTNER_ID,FARM_DESC,LAND1,REGIO,ZZSTAT,LOEVM,ZZEID,ERDAT
0002000501,0001000285,UNDERHILL CREEK GROUND,CA,MB,02,,C7E23F9E-4714-447F-A95F-99D5F6ABA9A2,2021-10-28
0002000195,0001000103,CALLAHAN UPPER RANCH,US,IL,02,,C1604F7E-6362-4988-BB33-6AE8F05B3CB0,2021-01-06
0002000583,0001000354,YODER NEW SECTION,US,MN,01,,6A8496B9-2C6C-42FA-ACE7-7E0C010EC876,2017-05-11
0002000273,0001000145,CALLAHAN RIDGE HOMESTEAD,US,WI,02,,1C4EFF85-6F65-4858-A2B6-974DEA835EF7,2020-07-16
0002000036,0001000022,OKAFOR WEST RANCH,US,IL,02,,F51E4802-D5D9-4669-A6D9-2810C9D48943,2018-04-08
0002000549,0001000320,RASMUSSEN WEST SECTION,BR,RS,02,,1006B80D-6B8E-4359-95F5-2DA76B8B5629,2011-02-16
0002000554,0001000325,EASTMAN UPPER PLACE,US,MN,02,,985474A4-4554-4857-89EA-8AB0E903775E,2015-06-08
0002000491,0001000275,LOCKHART EAST QUARTER,US,WI,02,,2593A274-259E-43EC-8F1E-499794CD97DF,2009-06-27
0002000039,0001000024,MERRIWEATHER RIVER SECTION,US,IA,02,,779EC36F-5B3C-4C05-AA20-29C0EC0DE3C4,2020-03-16
0002000286,0001000152,HUMMEL VALLEY GROUND,CA,AB,02,,58D5EC26-EBDC-4AFD-9007-F815A75A43DE,2010-05-20
0002000257,0001000137,JABLONSKI CREEK SECTION,US,SD,02,,A61C0DB6-0DF5-4D31-898A-9A1471040E16,2021-11-12
0002000610,0001000381,EASTMAN WEST HOMESTEAD,US,OH,02,,BE72022D-31A2-4D59-AED9-FCF2028469AA,2019-01-10
0002000177,0001000094,QUANDT RIDGE HOMESTEAD,US,NE,02,,41FA57BD-8388-4D5E-9F08-4030A401F620,2014-03-15
0002000517,0001000299,OBERLIN SOUTH RANCH,BR,RS,02,,D757F7DF-5F9D-4169-B54B-FA86D74FD3E7,2020-06-26
0002000176,0001000094,QUANDT CREEK SECTION,US,NE,02,,2F5EFA7E-D0DF-4F2C-9F0E-3DDA16F5B118,2021-07-31
0002000550,0001000321,QUANDT HILLTOP SECTION,US,NE,02,,5D577ACF-1F5E-420C-811D-C29DEEA6E595,2023-10-29
0002000395,0001000211,DRUMMOND OLD SECTION,US,MN,02,,FAE07514-0DC1-4EC5-9DF0-0EA74487996C,2013-10-28
0002000588,0001000359,HARTLEY PRAIRIE SECTION,US,MN,03,,8A9C958B-2348-48B0-8268-9F3790FDEC60,2010-02-15
0002000399,0001000214,ALBRECHT WEST FARM,US,WI,02,,99026443-EF40-4ECB-9314-7619BB1F47EE,2011-01-23
0002000091,0001000050,BAXTER UPPER RANCH,US,KS,02,,EF42F9AD-899F-4C9D-9E46-F5469D847360,2017-08-08
0002000520,0001000301,KOWALSKI WEST PLACE,BR,MT,02,,1E4F6DBF-56B8-4967-91B5-751E0B825197,2022-09-03
0002000264,0001000141,FALKNER HILLTOP SECTION,CA,MB,02,,20397BD6-4EAF-48E3-9DE2-431AA0729B1B,2019-07-18
0002000046,0001000028,DELACROIX UPPER RANCH,US,WI,02,,3F2B796E-A6D0-4759-87B3-E4A0895AF50D,2014-10-16
0002000607,0001000378,DELACROIX UPPER GROUND,CA,ON,02,,106A0DE4-E66F-4070-99D1-B5D3AB8610E4,2012-12-04
0002000088,0001000049,MARSH SOUTH RANCH,CA,MB,02,,0C14F192-BC10-4BEC-98D2-E59B65CD5AC6,2015-01-14
0002000312,0001000166,CASTELLANO NEW GROUND,CA,ON,02,,129048EE-AB9B-4E39-9AE1-CB0550212465,2020-08-21
0002000639,0001000410,YODER CREEK PLACE,US,OH,02,,553B227E-544F-428F-A929-C71F90E9F8F4,2016-03-24
0002000093,0001000051,CASTELLANO SOUTH GROUND,US,MO,02,,E3B7D3B8-7ADC-4A5E-9ACE-F344934F0660,2019-12-22
0002000493,0001000277,LINDQVIST HOME HOMESTEAD,US,MN,02,,656B212A-2DE2-488D-B7E0-32CCC6A15BBC,2018-03-10
0002000409,0001000219,ALBRECHT VALLEY RANCH,US,KS,02,,D0260C60-50E7-4EB4-82DF-6BFEDE2AA5E6,2019-10-24
0002000251,0001000134,HUMMEL HOME RANCH,US,KS,02,,4971A709-D999-4A46-A179-13846DDADD43,2019-05-13
0002000229,0001000123,CALLAHAN RIDGE SECTION,US,IA,02,,02F19355-26BE-48B9-B702-B077043991F3,2011-01-22
0002000043,0001000026,HARTLEY NEW FARM,US,IL,02,,E0F5F719-BF46-4A87-8AC8-CF161E59A536,2016-02-10
0002000048,0001000029,JABLONSKI VALLEY RANCH,US,IA,02,,01E3CB55-B48F-41B1-9450-8D42F94AEED4,2015-01-10
0002000405,0001000216,MCALLISTER HOME HOMESTEAD,US,MN,02,,1C37D269-FD72-4DC4-8FF2-D274B72DAD7B,2013-10-21
0002000602,0001000373,ZIEGLER HOME GROUND,CA,ON,02,,59B95B67-E6C4-45C6-A494-6940C2BED583,2023-04-17
0002000107,0001000059,DUVAL LOWER PLACE,US,ND,02,,73BD800A-AEEF-4FE3-82D2-FD572FDFA068,2012-01-09
0002000502,0001000286,WHITAKER UPPER QUARTER,US,ND,02,,CCA5AD94-4717-4FC6-AC1F-AF05BF00910D,2024-10-05
0002000083,0001000047,QUANDT EAST SECTION,CA,ON,02,,50A2E875-6231-47C1-B32A-CF694ED17149,2019-03-26
0002000328,0001000175,EASTMAN RIDGE SECTION,US,ND,02,,2814E406-28E2-4F50-B1F9-9F00FBC40D16,2019-09-28
0002000411,0001000220,TOLLEFSON WEST PLACE,US,KS,02,,BFB87DD5-3761-43E6-B9CC-F69EAE1D6762,2012-11-29
0002000605,0001000376,LINDQVIST VALLEY FARM,CA,ON,02,,CAE3C506-09AB-426F-B1D4-7B8972A4FDC8,2024-09-02
0002000507,0001000291,HUMMEL CREEK SECTION,CA,AB,02,,8588251F-CFCA-45B3-9B77-8A947847A301,2011-06-27
0002000653,0001000424,MCALLISTER SOUTH PLACE,US,OH,02,,5E40649D-1A81-4BBD-9BF4-F6086DDEF3A2,2010-12-05
0002000087,0001000049,MARSH RIDGE HOMESTEAD,CA,MB,02,,D9F9C6EB-032E-467D-9FAE-3F0A58282A45,2022-03-31
0002000364,0001000194,WINTERS RIDGE SECTION,US,ND,02,,4A9275BD-C4F3-4FDB-AEE4-3B1BDD3351B7,2013-05-22
0002000512,0001000295,MCALLISTER VALLEY GROUND,BR,PR,02,,9D6EEE5D-1AEF-40A3-9082-E3ECCCD671E3,2017-01-23
0002000637,0001000408,YODER EAST GROUND,US,IN,02,,1A5E3E73-ED2E-4467-B533-D95E9D1DFF0F,2012-12-22
0002001987,0001004523,HARTLEY NORTH FARM,US,IA,02,,77B3C6D8-8E10-49A4-9F2B-3F4A1C9D20E6,2012-02-11
0002000445,0001000239,ASHWORTH NEW GROUND,US,MO,02,,68B7F243-B6D6-4B5C-A94F-7982F8D12219,2015-10-09
0002000143,0001000077,WHITAKER SOUTH HOMESTEAD,US,IL,02,,8C73677E-DA95-40D6-A8EE-152A3D89D43A,2010-08-16
0002000538,0001000313,UNDERHILL LAKE SECTION,BR,RS,02,,87DBE98B-EB57-4AF3-912A-7466B981C142,2018-09-07
0002000490,0001000274,THOMPSON NEW HOMESTEAD,CA,AB,02,,E08B825C-909B-4A5D-83B4-1207F1627068,2012-01-29
0002000330,0001000177,BERGSTROM PRAIRIE SECTION,US,NE,02,,045806C5-9BA3-4349-9B45-4BC49076ECD8,2015-01-13
0002000574,0001000345,RASMUSSEN LOWER QUARTER,US,IA,02,,0748224B-CEF8-49E4-80D6-E452075F33FC,2013-12-15
0002000114,0001000063,HUMMEL HILLTOP PLACE,CA,AB,02,,B976F309-34BD-4906-A29B-86521A1A3626,2010-01-10
0002000655,0001000426,IVANOV VALLEY SECTION,US,OH,02,,3099124E-59BB-4EC1-9749-4AA18A8A0C03,2022-11-28
0002000414,0001000222,VANDERMEER PRAIRIE GROUND,US,WI,02,,FBF5CFEC-3702-4CF9-BEB7-3E570C02AB38,2011-08-22
0002000359,0001000191,ZIEGLER RIDGE GROUND,US,NE,02,,F309B597-B66D-4CFF-A82D-5E2AA3B1EA6B,2018-10-10
0002000619,0001000390,EASTMAN EAST QUARTER,US,NE,02,X,832A9F89-CC44-4DFA-A420-A90EB96B40D6,2015-10-03
0002000155,0001000083,BRENNER LOWER SECTION,CA,SK,02,,5980F64F-BF89-4CCF-9DB8-BEEE9424D1ED,2018-01-11
0002000172,0001000092,OBERLIN RIVER RANCH,US,ND,02,,6FC5C252-787B-4637-B6E8-BF7C12740C6B,2014-05-31
0002000141,0001000076,MCALLISTER CREEK PLACE,US,IA,02,,FF443C6F-B92B-45AB-A7A4-941FADAB86B7,2019-10-14
0002000028,0001000017,JABLONSKI VALLEY FARM,US,MO,02,,BAEC95EC-6D36-4663-BCDF-F3A3B9AE96B8,2009-12-17
0002000248,0001000133,PEMBERTON LOWER RANCH,US,MO,02,,FA104A11-49D3-4D5A-BFFA-D3AF07D2694D,2015-02-18
0002000162,0001000086,REYES NEW SECTION,US,SD,02,,28040F6C-5895-4A0C-82D7-470FDCD3E270,2014-01-19
0002000448,0001000241,DRUMMOND UPPER HOMESTEAD,US,MN,02,,ED339729-6641-4C4C-A8C1-94EEF628D081,2023-06-26
0002000627,0001000398,OBERLIN HOME QUARTER,US,KS,03,,5383FC32-8EAB-4CE7-9B48-1BC9A6638B5E,2010-11-27
0002000027,0001000016,NOVAK SOUTH QUARTER,US,IN,02,,17A0C815-D2BE-4E59-9E0A-C20C1D3A78E1,2023-03-22
0002000276,0001000147,NOVAK RIDGE SECTION,US,MO,02,,054B62AB-1B52-438B-93A8-F247AE256B17,2013-02-13
0002000643,0001000414,DELACROIX HILLTOP HOMESTEAD,US,SD,02,,56C2B845-CF6E-491B-AE60-AEC8D5A8F016,2023-01-20
0002000366,0001000196,ALBRECHT HOME GROUND,US,WI,02,,44E790F0-385D-420A-8DEA-CDA4312B4651,2021-10-24
0002000021,0001000013,JABLONSKI SOUTH SECTION,CA,AB,02,,4970F8DE-7D47-4260-B4FB-3CDF24142D93,2016-06-06
0002000338,0001000181,VANDERMEER OLD HOMESTEAD,US,WI,02,,3D9F1CA3-49D8-4313-B326-7B781499B540,2009-03-31
0002000410,0001000220,TOLLEFSON NEW PLACE,US,KS,02,,8165688D-E9A0-459C-8DCB-32D6CB7B8647,2022-12-08
0002000562,0001000333,WHITAKER NORTH FARM,US,IL,02,,E9A86848-A729-4FD2-A7B3-E83390F1B564,2011-10-03
0002000198,0001000104,OKAFOR SOUTH RANCH,US,OH,02,,7605EDEA-86C0-4764-B351-C0868A2152CD,2021-06-25
0002000437,0001000234,DELACROIX RIVER GROUND,CA,ON,02,,A0634422-4840-47DD-B7A3-C8E89C2BDA43,2010-08-07
0002000297,0001000157,STEINER WEST SECTION,CA,AB,02,,F4BD5ED3-2C08-40AA-BB28-4865E40A2B0D,2024-08-01
0002000620,0001000391,GIRARD NEW HOMESTEAD,US,NE,02,X,9141722F-BF63-428B-8494-0556DBF6B067,2019-03-31
0002000175,0001000093,LOCKHART NORTH PLACE,US,SD,02,,BB9AE62F-4235-450F-BF2F-D7008FE6A128,2015-07-30
0002000473,0001000257,ASHWORTH SOUTH HOMESTEAD,US,MN,02,,EE49FE4C-0091-4E81-8B12-D4A37B9FCEA0,2022-08-12
0002000420,0001000225,IVERSON NEW GROUND,CA,ON,02,,45A62A83-2059-42DB-ACC5-1CD56334B5B3,2023-11-10
0002000407,0001000218,CRENSHAW HILLTOP SECTION,US,IN,02,,E6DAA66E-2103-47A7-B666-11E969FADDFC,2015-07-14
0002000179,0001000096,BERGSTROM SOUTH FARM,US,ND,02,,762E3A24-582A-4889-A423-01C6DA75BC0B,2009-11-06
0002000060,0001000035,CASTELLANO LAKE GROUND,US,NE,02,,5813502E-38FA-412E-9724-5FEB58933436,2023-03-10
0002000440,0001000236,EASTMAN HILLTOP GROUND,US,WI,02,,59E7DD18-BBB7-43FA-9041-48A63BFCF2CC,2009-11-08
0002000406,0001000217,YODER RIVER PLACE,CA,ON,02,,D71DCE4F-472A-45B7-B827-05D0515F85D9,2013-07-22
0002000428,0001000230,LOCKHART LAKE PLACE,US,WI,02,,D982D710-D2E8-460A-B52A-560EC26C6103,2014-09-25
0002000115,0001000063,HUMMEL OLD PLACE,CA,AB,02,,F43C06E2-EB1C-4C4A-B373-854757CCFDC0,2024-05-11
0002000606,0001000377,UNDERHILL PRAIRIE RANCH,US,ND,02,,3F6120F4-6C03-44A5-9F1E-49802D177B20,2011-07-13
0002000591,0001000362,NOVAK LOWER FARM,US,IN,03,,9E17B7CF-FE18-49E5-862E-0946184C2127,2014-02-24
0002000225,0001000121,DELACROIX LAKE PLACE,US,IL,02,,1E559301-CE05-4D4C-9194-167DD7A3376E,2024-11-16
0002000285,0001000152,HUMMEL NEW FARM,CA,AB,02,,EBA361A1-5F3F-4B19-AFAD-5FE830CDE872,2024-11-27
0002000545,0001000317,UNDERHILL RIDGE RANCH,BR,RS,02,,B2555795-AE35-4490-ABAD-1AF6A39FD5F9,2017-05-03
0002000146,0001000079,BOUDREAU LAKE FARM,US,MO,02,,01E41A31-6DA6-4DB2-831B-902A8D336FA6,2014-07-19
0002000494,0001000278,ASHWORTH RIDGE PLACE,US,MN,02,,1750B932-7986-444A-9D81-0EDB3AB09027,2019-08-10
0002000524,0001000304,THOMPSON EAST FARM,BR,RS,02,,0C8A7E0C-C38D-4B66-8D4F-8C244100A2AA,2017-02-18
0002000192,0001000101,VANDERMEER HOME HOMESTEAD,US,NE,02,,CCD515CC-29B2-41F9-9C4D-BB649F477A22,2020-07-30
0002000041,0001000025,RASMUSSEN OLD RANCH,US,SD,02,,1D839B29-9687-4314-A6E0-EF9C955A08D5,2022-02-04
0002000572,0001000343,VANDERMEER RIDGE RANCH,CA,SK,02,,2FFCEF87-A5C6-4DFD-A984-31CDEF9ABCCC,2010-10-04
0002000260,0001000138,PEMBERTON RIDGE FARM,CA,MB,02,,EC37AB5D-61EC-40A0-A7A0-519E7EC340ED,2019-11-23
0002000480,0001000264,JABLONSKI PRAIRIE GROUND,US,SD,02,,18802812-4EAA-4AE0-BE55-2712CB5EB3E3,2011-02-11
0002000269,0001000144,TOLLEFSON OLD GROUND,CA,MB,02,,6CBA487E-2D5D-4F27-BBD5-1C6608E5EA83,2017-03-11
0002000067,0001000037,PRESCOTT RIVER QUARTER,US,NE,02,,9B183FA8-7234-4460-B3D1-E1E5C83E2C54,2011-12-22
0002000307,0001000162,WINTERS HILLTOP HOMESTEAD,US,MN,02,,5453A78E-7988-4AD1-B5AA-42934FB2DEE5,2014-09-16
0002000295,0001000156,MARSH WEST SECTION,CA,ON,02,,EAD7FD0F-797F-4D93-8E56-2CD4576FCBB3,2022-11-07
0002000475,0001000259,BOUDREAU SOUTH RANCH,US,KS,02,,F145A32C-05CB-4B91-8AC1-257881386283,2011-02-18
0002000488,0001000272,XIONG LOWER GROUND,US,IA,02,,605BBB77-17AA-4ADF-96DA-A678AD8F7C40,2022-06-12
0002000472,0001000256,CALLAHAN NORTH QUARTER,US,KS,02,,5825AD78-9472-4E49-A0CA-EC749A21D45D,2010-06-16
0002000576,0001000347,JABLONSKI RIDGE PLACE,US,KS,02,,18DFA95B-6EDD-4DD0-8D4A-49C62CB2F23A,2010-11-04
0002000293,0001000155,NORDIN WEST GROUND,CA,MB,02,,7C5A8689-6459-4A7B-A296-6A6932ED3FAD,2017-09-16
0002000081,0001000046,WINTERS SOUTH RANCH,US,MN,02,,B8856E7E-0E5F-4FFC-8A96-D4F93EFE02CB,2012-01-13
0002000291,0001000154,NOVAK RIDGE SECTION,CA,SK,02,,EAB9E00D-1B45-45AC-8662-27872172D126,2021-07-20
0002000263,0001000140,YODER OLD FARM,US,KS,02,,DB88D6BD-31B3-401F-8473-51361A8CF201,2012-03-30
0002000122,0001000066,STEINER WEST FARM,US,IA,02,,620AA956-D416-45FD-833D-9B1699CA5A94,2023-04-29
0002000271,0001000145,CALLAHAN WEST SECTION,US,WI,02,,753B3B2E-F457-48B1-B7D8-114C1FD7E852,2023-02-03
0002000595,0001000366,XIONG HOME GROUND,US,WI,03,,5D52AFEA-28C3-4461-8DF9-FF8D2BFA4FD9,2024-06-30
0002000427,0001000229,MCALLISTER EAST GROUND,US,SD,02,,6EA93960-3516-4340-8500-63467D89731F,2021-01-28
0002000090,0001000050,BAXTER OLD PLACE,US,KS,02,,E1BA3A30-E3DF-4D01-B7DF-4B7F3C5258EA,2014-06-14
0002000516,0001000299,OBERLIN OLD FARM,BR,RS,02,,6933E384-FCC5-4B0A-BF23-224ACD6301EF,2016-07-15
0002000332,0001000178,DIETRICH HILLTOP SECTION,US,IA,02,,C0EB9986-7F2C-4377-BC9A-E44088D72862,2022-05-31
0002000449,0001000241,DRUMMOND OLD QUARTER,US,MN,02,,AD6FE601-9FDB-40B1-A56E-484FB59CAB74,2022-11-19
0002000246,0001000132,PEMBERTON UPPER RANCH,US,NE,02,,21223904-6E20-4632-870E-FFB598C723D2,2013-05-15
0002000214,0001000115,UNDERHILL RIDGE GROUND,US,IN,02,,EF3C564C-7DB7-49BA-988A-55BA2D7C7601,2014-09-07
0002000232,0001000125,CASTELLANO PRAIRIE QUARTER,US,IL,02,,C5B9FC8D-480F-4BA7-95E9-E9846ACAE5C0,2010-03-15
0002000625,0001000396,GIRARD VALLEY FARM,CA,SK,02,X,6EEAEF19-A779-487A-B120-56C11EAF990B,2017-12-18
0002000341,0001000182,ALBRECHT CREEK SECTION,US,MN,02,,D3E47F5C-2DA8-4F82-97BB-2ADD05A2AEB7,2009-11-12
0002000199,0001000105,KOWALSKI CREEK PLACE,CA,ON,02,,0C4ACE1C-1BAE-4DCF-8CF6-37845452C0EC,2019-07-11
0002000408,0001000218,CRENSHAW EAST SECTION,US,IN,02,,8C344713-9FBB-4435-BE9B-0AF8FD924109,2021-12-24
0002000234,0001000126,NORDIN CREEK HOMESTEAD,US,NE,02,,653B6B78-2029-40AA-B54B-6C496AB362A5,2011-04-25
0002000116,0001000063,HUMMEL LOWER SECTION,CA,AB,02,,14EBA1D7-8E1F-4962-886A-BFF340005795,2019-09-12
0002000450,0001000242,WHITAKER UPPER PLACE,US,ND,02,,E7AEBE84-F1FA-4878-A871-EFCB9940CEFC,2014-02-05
0002000458,0001000247,STEINER CREEK QUARTER,CA,ON,02,,ADD075F3-F140-47E3-BAC6-222454BC6722,2009-07-07
0002000183,0001000097,OBERLIN PRAIRIE GROUND,US,NE,02,,BB5F9F55-CFF7-420A-AAFD-2D05FF6A74F0,2015-11-30
0002000454,0001000245,CRENSHAW RIDGE GROUND,US,IN,02,,B55F4C8D-B3F8-4654-BE95-DFADD61978F6,2014-02-08
0002000531,0001000309,CALLAHAN LOWER RANCH,BR,MT,02,,482559BD-8ACD-42EB-A437-AF34C7BA257A,2021-12-04
0002000546,0001000318,IVERSON RIVER RANCH,BR,RS,02,,33479758-D40F-45CA-BCA8-8408355AD7D3,2018-04-06
0002000468,0001000253,THOMPSON LOWER QUARTER,US,MN,02,,2D77E78D-7065-47AE-9F08-5C9960C61DCC,2021-11-07
0002000442,0001000237,MARSH SOUTH RANCH,CA,SK,02,,513BDB4F-B7EC-4920-A1E7-DA3244105FA8,2019-02-23
0002000170,0001000090,WHITAKER CREEK HOMESTEAD,US,WI,02,,11C17AD5-E44E-481A-A9F4-A7B6C709D611,2015-08-29
0002000321,0001000170,THOMPSON EAST SECTION,US,IN,02,,E02E20F3-633B-4559-8FEA-CAE7E36C5477,2023-05-02
0002000569,0001000340,STEINER LAKE QUARTER,US,SD,02,,AD0C540E-2B74-4346-8291-50E592D12358,2021-05-04
0002000497,0001000281,REYES OLD HOMESTEAD,US,KS,02,,30F6C08F-2238-4190-9C03-DAF55399CBD2,2017-11-08
0002000080,0001000046,WINTERS VALLEY FARM,US,MN,02,,4608824E-C18A-4DAD-A321-49F141C539AC,2011-06-21
0002000194,0001000102,MCALLISTER NORTH SECTION,US,KS,02,,70DD21B1-5410-4AB5-9862-4DA1D6F28D2D,2014-07-29
0002000333,0001000179,FALKNER LOWER RANCH,US,WI,02,,D9323712-286F-4E7C-8CA6-DD5665595C6D,2020-12-20
0002000110,0001000061,WINTERS SOUTH GROUND,CA,MB,02,,52C1F749-7D7F-4A2B-BFAB-0698359D433E,2021-10-22
0002000353,0001000188,OBERLIN HILLTOP PLACE,US,KS,02,,145AD671-B880-4F7A-8384-F3C44F25DB0F,2009-09-19
0002000221,0001000118,IVANOV SOUTH GROUND,US,MN,02,,3222E3A2-F824-45FB-A049-4BDDFEE14D0E,2019-03-06
0002000459,0001000247,STEINER RIDGE PLACE,CA,ON,02,,95477BC9-714C-4218-845A-6CFF00F30BF8,2018-09-03
0002000193,0001000102,MCALLISTER HILLTOP SECTION,US,KS,02,,C8806EAA-0F03-496E-9B20-495C9033491C,2020-09-11
0002000076,0001000043,IVERSON SOUTH FARM,US,MO,02,,8C70D64E-5298-4F40-863F-473308DD593B,2023-10-01
0002000255,0001000136,THOMPSON EAST FARM,US,KS,02,,F9DEEFDD-91B2-4722-A9CD-40F0BF48E2C2,2016-06-27
0002000344,0001000184,BAXTER SOUTH RANCH,US,IA,02,,87C104A2-8C7E-4F7C-806C-8EFFAAE9E093,2012-12-07
0002000025,0001000015,BERGSTROM LOWER QUARTER,US,MN,02,,1426292F-C902-4BAB-B427-C94C5BA04278,2018-10-13
0002000335,0001000180,KOWALSKI OLD RANCH,US,IA,02,,23CE10A7-EDA4-480E-9E5E-04B74D9D6AB1,2018-09-17
0002000068,0001000038,WHITAKER LAKE PLACE,US,OH,02,,F6345767-CF06-4ED4-BECC-F0A5AC03D3F1,2019-08-14
0002000235,0001000127,WINTERS OLD QUARTER,US,ND,02,,13909E89-B444-4C55-B7D1-1E3B9C8FA0A4,2015-10-17
0002000388,0001000207,UNDERHILL CREEK FARM,US,MO,02,,9386A61E-1048-47B4-B14F-F0833F385B94,2019-04-18
0002000250,0001000134,HUMMEL EAST QUARTER,US,KS,02,,2F7C6639-7BC2-4A55-B143-7C1389CCDD4C,2018-08-19
0002000227,0001000122,FALKNER LOWER FARM,CA,ON,02,,F61E273F-8332-422C-AB32-1664D0F946F5,2013-07-19
0002000005,0001000004,ASHWORTH OLD HOMESTEAD,US,ND,02,,76F699A2-161A-4377-A7C4-62F0087D0D43,2017-01-05
0002000180,0001000096,BERGSTROM OLD GROUND,US,ND,02,,9BCD7635-16CF-466E-855B-78456A8E6506,2016-02-27
0002000020,0001000012,YANCEY LOWER HOMESTEAD,US,WI,02,,32F96270-046B-4248-AFC6-785DC92D467C,2013-08-05
0002000387,0001000206,UNDERHILL NEW FARM,CA,ON,02,,18D3B97D-8D2D-480C-81D5-1A7EE1FDAD14,2022-02-12
0002000375,0001000199,RASMUSSEN NEW RANCH,CA,SK,02,,87308E26-331D-47EA-818B-2C144B10808D,2020-01-04
0002000266,0001000142,DIETRICH CREEK QUARTER,US,ND,02,,6589917A-60FE-4F5A-99E3-926DAB2A5713,2010-10-05
0002000142,0001000076,MCALLISTER LAKE FARM,US,IA,02,,C1C492AF-57F5-4F38-88C6-A9362E3BB455,2024-03-21
0002000099,0001000054,EASTMAN NEW PLACE,US,WI,02,,2B36F7AF-AAA5-4AA0-BCD4-B5E703EDB700,2010-05-20
0002000270,0001000144,TOLLEFSON OLD SECTION,CA,MB,02,,DA93139B-4878-4759-8E94-4C3933DAD3BD,2019-07-28
0002000363,0001000194,WINTERS LOWER PLACE,US,ND,02,,59F485BC-6CD7-4703-8C38-A46B731C5770,2013-07-17
0002000370,0001000197,WINTERS HOME SECTION,US,ND,02,,010E6949-BFAC-4C48-A668-CC0DEDDBB9C8,2016-06-13
0002000327,0001000174,IVERSON NORTH GROUND,US,KS,02,,F99B1DB2-B768-420B-92DE-F2C900D85389,2015-09-27
0002000536,0001000312,GIRARD SOUTH GROUND,BR,MT,02,,C2E9D016-5452-4179-B7EA-B465F274C90E,2019-08-27
0002000337,0001000180,KOWALSKI EAST PLACE,US,IA,02,,EFD01544-A4C6-40DB-ABB7-6721A7BF424D,2013-01-23
0002000463,0001000250,LOCKHART OLD FARM,US,IN,02,,C0017A5B-7B07-48A5-99BE-3DFDA38F0A92,2016-01-08
0002000585,0001000356,DELACROIX NORTH PLACE,CA,AB,01,,A745860E-E062-4046-936B-6165E766201C,2022-04-25
0002000434,0001000233,MERRIWEATHER SOUTH GROUND,US,OH,02,,199C2DF0-8FC3-41C6-9E97-D812890F21B9,2009-12-11
0002000272,0001000145,CALLAHAN CREEK FARM,US,WI,02,,2448A314-6B40-40D7-A607-C1142A290A3B,2017-07-13
0002000640,0001000411,DRUMMOND NORTH FARM,US,MO,02,,ECB5CB97-5A4E-4591-BD08-C20BBD144747,2009-01-20
0002000079,0001000045,HOLLOWAY CREEK FARM,US,OH,02,,A9C7450C-0AD2-4651-A065-F16C6E7538BF,2024-01-29
0002000259,0001000138,PEMBERTON LOWER FARM,CA,MB,02,,0F8F7B2E-98A3-41B8-82E9-39A359EE24F0,2019-02-08
0002000582,0001000353,DRUMMOND HILLTOP PLACE,US,IL,01,,3F2F5794-51B6-4A86-BB35-D2FF82890D55,2011-08-24
0002000354,0001000189,KOWALSKI HILLTOP PLACE,US,IA,02,,B70296C1-B7CB-445C-84FB-F65F4A7B9DF9,2019-01-20
0002000007,0001000005,UNDERHILL HILLTOP GROUND,CA,SK,02,,A2C5E982-5570-4DE0-8C0A-8E5F1ABAE7D2,2012-03-16
0002000396,0001000212,FERREIRA CREEK RANCH,CA,ON,02,,C7A4E7C6-E4A5-4275-BD7A-149C1245DE57,2016-11-06
0002000626,0001000397,CASTELLANO RIDGE SECTION,US,WI,02,X,E534D4FB-F139-47A9-BA26-361E1C7BF6BC,2010-08-08
0002000630,0001000401,EASTMAN LOWER SECTION,US,WI,03,,E4A001DC-41F3-45E0-9051-97EE24DF997B,2018-03-06
0002000216,0001000116,RASMUSSEN PRAIRIE GROUND,CA,AB,02,,155A9E2D-3CCD-4C2D-BD1B-F0C129792AEE,2014-03-21
0002000125,0001000068,YODER HOME RANCH,CA,ON,02,,DCCFA886-B8A0-43D7-9436-35093C7880F0,2009-12-16
0002000580,0001000351,OBERLIN VALLEY GROUND,CA,AB,03,,7860FDC5-55D0-47EF-86D3-5E9FE0A33F2A,2013-02-05
0002000202,0001000107,CALLAHAN LOWER QUARTER,CA,AB,02,,81BA364E-9275-4EB2-A437-9A3DC234489A,2011-09-09
0002000579,0001000350,KERRIGAN VALLEY GROUND,CA,AB,02,,CCF7F90D-6A94-44BA-804A-24864F1727CB,2022-08-10
0002000447,0001000240,JABLONSKI NORTH HOMESTEAD,US,ND,02,,07062248-AD1A-4DFC-996E-DD6FCE27BC3F,2023-11-21
0002000636,0001000407,EASTMAN HILLTOP HOMESTEAD,CA,MB,02,,A106DB28-AA13-4EBC-AC5B-2D220ACA3F62,2010-10-07
0002000489,0001000273,IVANOV HOME FARM,US,SD,02,,199833A1-5638-4802-8B37-EA74F0E7BCC9,2014-10-24
0002000238,0001000128,HUMMEL NEW HOMESTEAD,US,MN,02,,D957FED9-E8AE-46F4-A20F-B816F1613844,2018-06-06
0002000279,0001000148,FALKNER NEW GROUND,CA,MB,02,,FA5B60B9-9DB8-4D2A-9BF2-6E9B72A14417,2021-04-22
0002000239,0001000128,HUMMEL HOME RANCH,US,MN,02,,B107AD83-CB40-436F-AF2D-DCAF14EDFE5F,2018-07-09
0002000023,0001000014,DELACROIX UPPER GROUND,CA,ON,02,,8F4AF6F7-4B84-43FE-97B8-26983BD2560A,2017-11-12
