field_id,farm_id,field_name,status,is_test,area_ha,enterprise_id,created_at,updated_at
ad-fld-001197,ad-frm-000490,Pivot 3,active,false,57.3,00000000-0000-0000-0000-000000000000,2025-11-10T19:47:42Z,
ad-fld-000524,ad-frm-000224,Big Field,active,false,32.6,c934fa05-ae43-4382-9af4-6badbc2d9ea8,2025-03-05T11:59:57Z,2025-07-07T03:35:12Z
ad-fld-001093,ad-frm-000434,East Quarter,active,true,33.6,f43cd91d-1d70-42b4-8332-0fd817a98213,2025-08-06T20:33:37Z,
ad-fld-001116,ad-frm-000446,Slough Field,archived,false,116.3,7fbc5d07-80f8-4f4b-a0b1-ba1ab601248b,2026-04-22T13:15:20Z,
ad-fld-000315,ad-frm-000132,Flat 120,active,false,73.8,a065b7e9-9fa3-48d7-b769-67b0570705fb,2026-04-21T11:42:22Z,2026-04-28T22:58:54Z
ad-fld-000050,ad-frm-000020,River Bottom,active,false,12.3,b7abf442-8057-4445-86de-eafa2ca3aa92,2025-01-15T06:45:20Z,
ad-fld-000862,ad-frm-000353,Creek Field,active,false,64.3,447d1103-d3a4-4f4a-a033-1f21c48fd7a7,2024-10-06T20:20:19Z,2025-12-22T14:26:48Z
ad-fld-000306,ad-frm-000130,Fence Line 60,active,false,48.8,38c8ce93-3503-43f1-8a8c-3c61c6c3aee2,2025-04-22T09:11:35Z,
ad-fld-001080,ad-frm-000426,Pivot 3,active,true,119.8,65e93d31-bfb6-4ab5-929e-353b592b2f1c,2026-04-21T23:43:17Z,2026-05-27T20:30:35Z
ad-fld-000615,ad-frm-000264,Flat 120,active,false,,,2025-04-22T14:40:50Z,
ad-fld-000120,ad-frm-000048,Home Field,active,false,67.3,,2025-09-23T13:58:37Z,2026-01-24T05:46:08Z
ad-fld-001133,ad-frm-000456,Pivot 1,archived,false,34.0,ec720a61-d951-49a6-bd25-affd1427f17c,2025-06-12T10:41:31Z,2026-06-08T01:31:52Z
ad-fld-000422,ad-frm-000179,Back 40,active,false,78.0,f6541142-4c77-4043-bc79-38b496298734,2025-11-13T11:51:37Z,
ad-fld-000058,ad-frm-000023,West 160,active,false,61.5,e399bafb-0edf-4ba0-a684-dc9926e99ac6,2025-11-13T11:08:49Z,
ad-fld-000029,ad-frm-000011,Schoolhouse Field,active,false,,88b7e205-0111-4d49-ac20-b32cec50594c,2026-04-22T18:44:04Z,
ad-fld-000903,ad-frm-000367,West 160,active,false,26.5,a628953c-8724-47ee-8a57-57f7d643c79c,2025-09-24T10:31:22Z,2026-06-07T15:18:50Z
ad-fld-000628,ad-frm-000269,Dryland North,active,false,43.8,daf89c1e-f712-47f6-a894-7f66eb6a36c6,2025-03-03T19:06:30Z,2025-12-12T14:41:02Z
ad-fld-000732,ad-frm-000310,Schoolhouse Field,active,false,,551f8d50-4109-4d1d-977c-f8778daa06f8,2026-01-13T19:21:37Z,2026-06-05T16:32:50Z
ad-fld-000573,ad-frm-000246,Pivot 1,active,false,76.5,f54dafc0-5315-4417-b0a9-3191c173dfbc,2026-03-04T01:58:40Z,
ad-fld-000631,ad-frm-000273,Highway Field,active,false,104.7,ee1ff143-db5a-4f89-8fec-a34b758bc75e,2025-08-06T23:34:27Z,2025-09-28T02:21:46Z
ad-fld-000245,ad-frm-000103,Slough Field,active,false,107.7,884d2a50-c1b7-4e1c-9e80-300f1ed465db,2026-04-21T13:02:21Z,2026-05-01T03:26:47Z
ad-fld-000293,ad-frm-000124,Gravel Pit Field,active,false,,6b66529f-1294-4c3b-8435-a9f7ff22cc27,2026-01-15T12:56:07Z,2026-02-11T02:49:09Z
ad-fld-000089,ad-frm-000035,Slough Field,active,false,9.5,a56377fe-5c99-404f-af49-3d13ff464abc,2025-06-11T20:26:41Z,
ad-fld-000917,ad-frm-000371,Slough Field,active,false,68.7,,2026-01-15T08:30:59Z,2026-06-27T09:38:49Z
ad-fld-000905,ad-frm-000366,Pivot 2,active,false,74.6,517e89aa-ab1e-4904-929e-0b9e41a34bf6,2025-09-24T23:13:13Z,2026-03-07T04:28:27Z
ad-fld-001036,ad-frm-000407,Long Strip,active,false,107.8,149ec893-697b-4803-881d-3a707fcaed20,2026-01-15T14:07:38Z,
ad-fld-000166,ad-frm-000068,Rock Pile,active,false,121.2,59afbe49-5b1d-4bed-8034-42094ff8852e,2026-04-23T22:34:37Z,
ad-fld-001105,ad-frm-000440,South 40,inactive,false,87.7,05da1d3d-ec4c-48b6-9413-86e531c8f5ac,2025-04-24T18:53:15Z,2026-04-09T16:57:47Z
ad-fld-000777,ad-frm-000325,West 160,active,false,76.3,29525649-b542-4d94-bb21-e289966ce9ec,2025-11-12T19:46:35Z,2026-03-17T12:12:13Z
ad-fld-000507,ad-frm-000219,Triangle,active,false,57.0,ce53bead-72c0-4cea-82ee-8f98be1660bb,2026-03-05T20:42:58Z,
ad-fld-000406,ad-frm-000174,Highway Field,active,false,25.9,3dd92d89-4fce-4f0f-a12c-86ba2b90ffa9,2025-04-23T13:45:18Z,2026-04-22T10:47:50Z
ad-fld-000156,ad-frm-000063,Gravel Pit Field,active,false,,16f413dc-2fbe-4685-9d5f-14c2ba298ccc,2025-06-10T15:39:50Z,2026-04-02T18:14:20Z
ad-fld-000083,ad-frm-000034,Dryland North,active,false,14.4,ffe408b2-8b06-4e3e-b651-cbc0aa2accfc,2024-11-14T18:57:53Z,2025-09-20T22:43:21Z
ad-fld-001121,ad-frm-000447,Back 40,inactive,false,99.1,8bba7c02-edc7-4966-8481-341b4feaebb1,2025-09-24T21:49:43Z,
ad-fld-001178,ad-frm-000481,South 40,inactive,false,30.8,69350844-1db2-4ec3-b657-e978846edc39,2025-11-13T13:33:27Z,
ad-fld-000124,ad-frm-000049,Slough Field,active,false,84.2,70ee0bb0-27b4-47cf-a0ff-fc9427279231,2025-08-07T03:22:18Z,
ad-fld-000266,ad-frm-000110,Pivot 3,active,false,40.4,14bf7f8c-d910-4b7b-8732-56e738e7670b,2025-01-15T07:04:33Z,2025-08-05T16:44:55Z
ad-fld-000873,ad-frm-000356,Windmill Field,active,false,97.9,eb378d32-e122-4933-847d-39122f90632d,2024-11-13T01:32:25Z,2026-02-15T01:52:02Z
ad-fld-000183,ad-frm-000078,Old Orchard,active,false,33.8,ea7da79b-651a-48e7-9893-a5c7f0bcb225,2025-11-12T20:26:14Z,
ad-fld-001136,ad-frm-000457,Dryland South,inactive,false,65.4,60438e77-5aa0-4df3-aaef-aa4d7977fdc5,2025-04-24T08:38:46Z,2026-02-27T17:01:32Z
ad-fld-000785,ad-frm-000328,South 40,active,false,65.3,50a88528-cfe3-4e1d-8a9a-b0c440fa2f1c,2025-04-24T08:41:40Z,
ad-fld-000835,ad-frm-000344,Home Field,active,false,88.0,8995fe25-5ade-4a66-bac6-2fae576985d3,2024-11-12T21:01:14Z,2025-12-19T13:46:48Z
ad-fld-000535,ad-frm-000230,Flat 120,active,false,96.1,892ab488-a6a3-4657-ac8d-fd7b6c18a5e2,2025-09-23T22:48:56Z,2026-04-03T15:58:28Z
ad-fld-000986,ad-frm-000390,Triangle,active,false,51.9,4e4afd6a-0599-473a-8d82-9644bef9b5c7,2025-04-24T08:38:58Z,2026-06-21T08:08:00Z
ad-fld-000003,ad-frm-000001,Corner Piece,active,false,54.1,2bdbf1a3-d009-43d6-85a8-52450c2522b8,2026-04-24T00:11:42Z,2026-06-18T18:13:56Z
ad-fld-000811,ad-frm-000337,Pivot 1,active,false,95.3,ee9b26b7-6cc3-4dcf-b062-1866858aeea8,2025-03-06T09:47:44Z,
ad-fld-000836,ad-frm-000344,Creek Field,active,false,105.1,,2024-11-13T10:02:09Z,
ad-fld-000270,ad-frm-000113,West 160,active,false,,fbcc3406-71e9-4a84-8ef3-fbcc4ecbb14f,2026-03-04T23:38:48Z,
ad-fld-000967,ad-frm-000386,Dryland North,active,false,53.3,0e6e4971-30e6-4c71-9da0-c03efde17282,2025-08-05T14:31:13Z,2025-12-19T21:24:35Z
ad-fld-000396,ad-frm-000170,Triangle,active,false,127.5,70d900ab-b4cb-4f9c-ae99-6e315b358e0c,2025-09-25T13:38:56Z,
ad-fld-000026,ad-frm-000010,Highway Field,active,false,126.8,3e3d9fb6-6c4a-4f39-8e13-8c4b0001ace6,2026-03-04T06:08:57Z,
ad-fld-000160,ad-frm-000067,West 160,active,false,36.8,5d333a76-3d84-49da-842e-937163304845,2025-11-13T17:49:32Z,
ad-fld-001125,ad-frm-000449,Schoolhouse Field,inactive,false,,29a2db8a-80d5-4f89-9513-508d152d871a,2025-08-06T07:15:32Z,2026-03-14T11:37:37Z
ad-fld-001077,ad-frm-000425,Home Field,archived,true,106.9,de1e7a87-cf0e-4437-8d5d-dd54692468a4,2025-01-15T15:30:31Z,
ad-fld-000687,ad-frm-000295,River Bottom,active,false,28.4,884fe6b3-4ad8-4d34-8f7a-466fc027861e,2025-09-23T10:38:49Z,2026-05-03T10:39:53Z
ad-fld-000725,ad-frm-000307,North 80,active,false,87.7,a8177946-b2bf-4422-9a68-d9b0ccf6610e,2024-10-08T20:23:06Z,
ad-fld-000807,ad-frm-000335,Dryland North,active,false,40.5,,2025-01-16T18:57:03Z,2025-10-27T18:59:40Z
ad-fld-000502,ad-frm-000217,North 80,active,false,126.6,643c4052-fed6-457c-9cea-8823031d677e,2025-06-12T09:07:50Z,
ad-fld-000848,ad-frm-000349,Back 40,active,false,39.7,2f384f0f-5a37-423b-9b1b-80900929ede1,2025-03-06T17:00:57Z,
ad-fld-000594,ad-frm-000257,Old Orchard,active,false,55.7,a07c3291-9a04-4233-a770-f0df04a1b60e,2025-03-04T08:03:38Z,
ad-fld-000200,ad-frm-000083,Pivot 1,active,false,129.5,0f388ce1-fe16-4206-9169-0aaaa4b29fad,2025-11-11T13:30:04Z,
ad-fld-000403,ad-frm-000172,Long Strip,active,false,17.9,c1f83938-b763-4b8b-b6ba-3c24f17245b3,2024-10-08T17:35:35Z,2026-05-18T16:22:02Z
ad-fld-000036,ad-frm-000014,Slough Field,active,false,31.0,447a0869-48f0-499a-ad31-1929fd6bc5e1,2026-03-03T22:37:50Z,2026-06-01T20:05:17Z
ad-fld-000979,ad-frm-000388,North 80,active,false,35.2,aa2f2c44-979d-43b0-b258-5d94068d8d13,2025-08-06T20:22:03Z,2026-03-06T02:36:06Z
ad-fld-000586,ad-frm-000253,Triangle,active,false,40.1,0e00efdf-462e-45a1-b1fb-ed93764331fa,2025-06-12T13:40:03Z,
ad-fld-001119,ad-frm-000447,Corner Piece,inactive,false,105.4,4e868be4-5b90-4a83-91bf-b30e6f45f94f,2025-09-24T17:15:53Z,
ad-fld-000467,ad-frm-000201,South 40,active,false,53.2,54a6bc6e-fa9b-46a2-b266-0f8d06cd23ed,2025-08-07T09:08:13Z,
ad-fld-000449,ad-frm-000192,Highway Field,active,false,5.6,bcc0504f-4efa-4954-ad15-f4c5ab148a1a,2025-11-12T13:45:58Z,
ad-fld-000886,ad-frm-000360,North 80,active,false,88.1,81534711-fd89-4303-9b47-8669c3f6b80f,2026-04-21T15:14:24Z,2026-05-18T10:18:31Z
ad-fld-000099,ad-frm-000039,East Quarter,active,false,86.5,48716b42-141d-4b41-960b-8e1028767fca,2026-04-24T01:55:27Z,
ad-fld-000042,ad-frm-000015,River Bottom,active,false,109.5,3fa08809-d95a-4e89-b641-481ea614f8dd,2026-03-05T15:04:15Z,
ad-fld-000818,ad-frm-000339,South 40,active,false,,c0f8a345-4cfa-4692-abf8-215e3712fcb1,2025-11-12T10:24:09Z,
ad-fld-000574,ad-frm-000246,North 80,active,false,4.7,6cac38f5-fe9d-4540-baef-921c939eae24,2026-03-04T09:50:16Z,2026-03-13T06:59:21Z
ad-fld-001010,ad-frm-000399,Home Field,active,false,49.9,e2483a48-fbde-4aa6-a102-0e9d63d00733,2025-09-25T14:01:20Z,2026-04-10T00:44:55Z
ad-fld-000954,ad-frm-000382,Flat 120,active,false,61.1,66653449-2444-46c7-9600-fe1ab823e73c,2026-01-14T10:07:17Z,2026-04-09T14:57:18Z
ad-fld-000868,ad-frm-000354,Corner Piece,active,false,12.5,32eef1d3-91ab-4776-99a5-8df7e53a63dd,2026-01-14T16:13:39Z,
ad-fld-000456,ad-frm-000195,Rock Pile,active,false,91.9,f1a25a9c-528d-435e-a411-1123db8244fe,2024-10-07T22:11:58Z,2025-09-24T01:55:08Z
ad-fld-000881,ad-frm-000359,River Bottom,active,false,93.1,d12bb39a-3fcc-4cb2-a787-bfa80afec914,2025-06-12T02:55:57Z,2025-10-24T10:47:07Z
ad-fld-000034,ad-frm-000013,Rock Pile,active,false,,6f90efbf-2b09-4cfa-8159-49afc4da3e1c,2026-03-05T16:44:23Z,2026-03-14T08:47:38Z
ad-fld-000821,ad-frm-000340,South 40,active,false,86.4,d2c851b4-1cfb-4bbe-a996-13a5517ff55d,2026-03-02T17:53:09Z,2026-06-04T17:48:36Z
ad-fld-000915,ad-frm-000370,East Quarter,active,false,62.7,,2025-03-04T19:08:16Z,2026-06-26T09:46:31Z
ad-fld-001149,ad-frm-000464,Corner Piece,archived,false,65.4,fdb1a22e-a4da-4584-b3dc-731d37e12dcd,2025-01-14T16:22:08Z,
ad-fld-000475,ad-frm-000202,Old Orchard,active,false,44.2,58c55152-84ea-4d41-af86-e4f9e43434cf,2024-10-07T12:09:13Z,2025-12-14T06:28:11Z
ad-fld-000024,ad-frm-000010,Long Strip,active,false,121.1,c4379562-3087-4960-9168-fae74d4e9937,2026-01-15T10:46:35Z,2026-06-08T00:27:04Z
ad-fld-000792,ad-frm-000330,Slough Field,active,false,93.1,,2025-11-11T14:39:37Z,2026-05-23T08:42:18Z
ad-fld-000107,ad-frm-000042,Bench Field,active,false,96.8,191bb063-4483-4e2a-bbd4-6f7edc6550a3,2025-04-23T20:50:39Z,
ad-fld-000815,ad-frm-000339,Back 40,active,false,108.5,3c025726-c5e6-4462-b881-3fe4c74c2f33,2025-11-10T17:42:07Z,2025-11-24T14:21:38Z
ad-fld-000062,ad-frm-000026,Fence Line 60,active,false,70.9,cbb2ce63-d72d-46e3-a769-e49ffb94772d,2025-03-05T16:57:46Z,
ad-fld-000322,ad-frm-000136,Rock Pile,active,false,68.1,977a736d-8f91-4980-aed7-2e057c1dd3d7,2025-06-11T10:08:38Z,
ad-fld-000386,ad-frm-000164,Flat 120,active,false,8.0,ba7091e0-6299-4b37-aa24-220f89a92fe6,2026-04-23T00:08:33Z,
ad-fld-000874,ad-frm-000356,East Quarter,active,false,96.2,7746899f-6fd1-418c-a9f3-f41ff7352fba,2024-11-12T23:21:25Z,2025-12-25T04:47:51Z
ad-fld-000739,ad-frm-000311,Dryland South,active,false,44.5,0800b8b8-2b34-4b88-82fa-a08e52dce669,2025-06-12T06:11:42Z,
ad-fld-000907,ad-frm-000369,River Bottom,active,false,10.6,8cb17e8b-2f71-4b2f-a05d-14176e024c22,2026-03-04T02:23:04Z,
ad-fld-001016,ad-frm-000401,Bench Field,active,false,13.2,0bdcb2b2-45a3-4997-9ee2-33a1dc55fd38,2025-11-12T14:05:13Z,
ad-fld-000690,ad-frm-000294,Bench Field,active,false,89.5,f9eb4017-8c0c-4e84-98e7-adddca0f5987,2025-09-24T18:51:39Z,2026-02-03T05:04:18Z
ad-fld-000258,ad-frm-000109,Flat 120,active,false,15.4,3746a6a1-337b-4546-9acb-f266205f278e,2026-01-15T19:03:28Z,
ad-fld-001014,ad-frm-000400,Flat 120,active,false,81.3,b8a2f939-4fa2-4c87-bd30-355010d5c06a,2026-03-03T19:56:14Z,2026-03-27T15:40:11Z
ad-fld-000389,ad-frm-000165,Back 40,active,false,21.4,96823636-6a8c-4c39-af9b-a5753505b639,2025-09-24T11:56:30Z,2026-04-10T14:23:37Z
ad-fld-001073,ad-frm-000424,South 40,active,true,120.9,b2de1cca-34cb-4654-8de7-fe8016f0be14,2025-09-23T19:12:00Z,2026-04-16T01:20:10Z
ad-fld-000313,ad-frm-000132,Pivot 3,active,false,105.8,6a0b4737-9b7d-477a-9853-4ee54554e8ac,2026-04-22T10:47:28Z,
ad-fld-000276,ad-frm-000118,North 80,active,false,57.8,2b4cf2d1-be6c-41ee-94a2-045e49b86d8b,2025-11-13T12:46:40Z,
ad-fld-000069,ad-frm-000029,Highway Field,active,false,61.7,3d352216-d977-4bbc-b751-9b66a420b797,2026-04-23T16:06:05Z,
ad-fld-000417,ad-frm-000181,Corner Piece,active,false,73.3,7cf58525-751d-4015-8e9b-a9fb9a7b800c,2025-11-13T16:53:32Z,2026-01-08T18:46:12Z
ad-fld-000721,ad-frm-000305,Pivot 1,active,false,112.1,b36aa510-a489-4aff-bfbd-93e5e995d3ee,2024-10-07T20:10:23Z,2024-12-13T22:50:37Z
ad-fld-000962,ad-frm-000384,North 80,active,false,65.6,22597deb-da07-4e62-912b-0a3ce1008627,2025-06-10T19:23:47Z,2025-10-10T22:17:14Z
ad-fld-000660,ad-frm-000283,Back 40,active,false,112.3,02fc4f26-ec3c-429f-ab1b-48e131ace60c,2024-11-14T11:48:18Z,2025-07-29T19:34:26Z
ad-fld-000706,ad-frm-000302,Highway Field,active,false,94.7,349be28e-4967-49b4-a7c1-833b65cf7c3c,2025-06-11T07:26:13Z,2026-03-15T19:56:05Z
ad-fld-001004,ad-frm-000397,Highway Field,active,false,113.4,98e14168-e93e-4755-bd03-01aefda3bed2,2025-06-12T04:16:51Z,
ad-fld-000961,ad-frm-000384,Pivot 3,active,false,16.9,dbe7d804-1789-4386-8ba3-2c713b55ce4f,2025-09-24T11:10:45Z,
ad-fld-000472,ad-frm-000202,Back 40,active,false,,39071b08-471a-478f-8ae7-d657b07b2b96,2025-08-04T14:24:31Z,2025-12-14T19:03:21Z
ad-fld-000776,ad-frm-000323,Big Field,active,false,31.5,a7a420a5-91e9-4da5-8d94-00a8d7b6b95f,2025-04-24T20:22:25Z,
ad-fld-000304,ad-frm-000130,Back 40,active,false,43.3,de494bf8-eba9-47ad-bfca-d43a8f6295ec,2025-04-21T10:55:19Z,
ad-fld-000592,ad-frm-000255,Triangle,active,false,11.8,,2025-04-24T09:53:47Z,2025-07-28T16:00:20Z
ad-fld-000022,ad-frm-000009,Back 40,active,false,71.4,,2025-11-12T18:28:32Z,2026-01-31T06:04:00Z
ad-fld-001159,ad-frm-000470,Pivot 3,inactive,false,14.6,fbadfabf-e02b-40c7-8cfe-0d4e29c32446,2025-06-11T06:22:09Z,2026-03-19T11:23:34Z
ad-fld-000483,ad-frm-000208,Home Field,active,false,29.2,845844ad-0333-4bb3-87cc-9b8b11e0fc70,2025-08-07T15:04:27Z,2025-11-30T05:14:52Z
ad-fld-000394,ad-frm-000170,Bench Field,active,false,112.5,55388fa7-44dc-4175-a325-b152c920943c,2025-09-25T12:27:43Z,
ad-fld-000450,ad-frm-000194,River Bottom,active,false,35.4,45ae1e57-8ab5-4645-8ca6-d220b19b9e3f,2025-01-16T01:43:15Z,2026-06-09T07:24:04Z
ad-fld-000347,ad-frm-000147,Pivot 3,active,false,65.0,c70ac884-ca0c-469e-8a9b-4f0818edcd77,2026-01-12T07:18:11Z,
ad-fld-001031,ad-frm-000406,East Quarter,active,false,106.2,5515fda9-2ad8-4dd0-aa1b-1e5dd727a26f,2024-11-14T06:09:21Z,2026-06-15T13:09:52Z
ad-fld-000788,ad-frm-000327,Pivot 3,active,false,82.5,c94eac14-db66-41dd-869e-d30fa7219e6b,2025-06-10T09:41:39Z,
ad-fld-001052,ad-frm-000413,Windmill Field,active,true,94.7,461c4f42-f363-4fff-95b6-80fa47d41db4,2025-11-13T20:39:12Z,2025-12-27T07:13:15Z
ad-fld-000489,ad-frm-000212,Big Field,active,false,90.9,ea2abc1f-3d03-47a9-af05-68f9a71ff55b,2026-03-05T12:51:00Z,
ad-fld-000593,ad-frm-000255,Windmill Field,active,false,109.4,60e004c5-0fa2-48db-b46f-c01de4e28421,2025-04-24T02:20:47Z,
ad-fld-000070,ad-frm-000028,Schoolhouse Field,active,false,,e3096b9d-6837-4717-9423-33f9025caaed,2026-04-22T21:38:05Z,2026-06-17T22:52:24Z
ad-fld-000207,ad-frm-000087,Dryland North,active,false,96.0,09fc980a-7b35-477b-b534-653e9593ecec,2024-10-08T01:55:33Z,
ad-fld-000515,ad-frm-000222,Pivot 2,active,false,72.7,1c0eafe1-58f8-45dc-94c1-f7200a3e5ad0,2025-04-24T06:12:20Z,2025-05-01T15:53:14Z
ad-fld-000216,ad-frm-000091,Schoolhouse Field,active,false,74.2,c2a13e48-cb22-40bb-82a0-53397c591e62,2026-04-23T17:51:20Z,2026-05-14T14:17:51Z
ad-fld-001161,ad-frm-000471,Creek Field,inactive,false,90.2,288ba551-5fdb-4432-ab6e-7a48de4eb5d7,2026-01-15T19:54:31Z,
ad-fld-000220,ad-frm-000092,Flat 120,active,false,43.1,094b9be3-bbf4-4aa6-b15e-46119a2aa598,2025-08-07T16:48:32Z,2026-05-01T21:10:53Z
ad-fld-001196,ad-frm-000489,Dryland South,active,false,45.7,00000000-0000-0000-0000-000000000000,2026-04-23T06:54:05Z,
ad-fld-000241,ad-frm-000100,Creek Field,active,false,105.9,02e34f90-3ac2-4ce5-979e-1896c5600021,2025-11-12T19:48:14Z,2026-03-02T17:06:34Z
ad-fld-001167,ad-frm-000473,Gravel Pit Field,inactive,false,82.2,9e2c8dbc-d2f6-4f7d-95b8-724ef73ed770,2025-08-06T12:06:54Z,2026-04-21T22:33:23Z
ad-fld-000010,ad-frm-000005,Sandy Knoll,active,false,104.5,4e0254cb-f2f3-4985-81d6-4a56fa8f3bba,2024-11-14T07:45:28Z,
ad-fld-000429,ad-frm-000186,Pivot 3,active,false,95.8,,2025-06-12T12:02:21Z,2025-10-10T14:39:22Z
ad-fld-000501,ad-frm-000216,Dryland South,active,false,61.1,e8fe9336-e433-46c4-9e8f-fede918d44fc,2025-09-23T17:12:52Z,2025-10-22T02:23:10Z
ad-fld-000858,ad-frm-000352,East Quarter,active,false,27.6,919e3f62-7ac6-403e-a7d6-6a936431f55e,2025-03-05T17:00:26Z,2025-12-08T00:34:13Z
ad-fld-000328,ad-frm-000138,Bench Field,active,false,26.0,2c993988-89e1-4358-acef-2f1e1c6c0aa1,2025-01-16T16:59:40Z,2025-09-05T07:55:59Z
ad-fld-000975,ad-frm-000387,Schoolhouse Field,active,false,12.8,6979c1bf-76ff-4423-aef3-45ff478fba89,2024-11-14T08:29:45Z,2024-12-22T03:49:03Z
ad-fld-000408,ad-frm-000176,Rock Pile,active,false,85.5,dc0f4dde-35fc-4be6-8846-2c549cb6522a,2026-04-23T18:31:17Z,2026-05-02T04:27:07Z
ad-fld-000152,ad-frm-000062,Long Strip,active,false,81.3,76363fc1-4076-4f8f-a910-b35fbea25bcf,2025-03-05T08:11:40Z,2025-03-17T19:29:46Z
ad-fld-000756,ad-frm-000317,Rock Pile,active,false,62.1,8ffd345e-446a-4f98-b9ad-8f8a0f878632,2025-06-12T14:57:45Z,
ad-fld-000368,ad-frm-000156,Rock Pile,active,false,51.7,db83a473-b271-4b6c-9864-a9e086f7ace8,2025-06-09T16:27:07Z,2026-01-01T23:54:08Z
ad-fld-000709,ad-frm-000301,North 80,active,false,11.7,d46d534d-1364-4d44-b2fc-dec9f57ff888,2025-08-06T11:20:49Z,
ad-fld-000727,ad-frm-000308,West 160,active,false,7.9,4088e75b-53b2-4a61-8f7c-ad5673036a81,2026-03-05T01:36:47Z,
ad-fld-000057,ad-frm-000022,North 80,active,false,34.3,c6f48cd4-d20c-4c13-9c6e-b85a57db7eeb,2025-04-21T10:28:18Z,2025-11-22T23:24:04Z
ad-fld-000849,ad-frm-000349,Flat 120,active,false,,c5852bd5-1a77-4cac-8a2f-3d15eab163a9,2025-03-06T12:50:45Z,
ad-fld-000587,ad-frm-000252,Pivot 1,active,false,77.7,835bce79-ecb5-46f4-8734-b88cf73a3a6e,2026-03-03T18:59:27Z,
ad-fld-000736,ad-frm-000309,East Quarter,active,false,,158de861-42ce-4547-9824-f6fc69c89893,2025-08-04T08:30:32Z,2026-01-06T11:36:40Z
ad-fld-000007,ad-frm-000003,Creek Field,active,false,96.7,660795ad-0581-4d50-8164-ce25b7d0a17a,2025-08-04T10:42:23Z,2026-04-22T19:43:17Z
ad-fld-000803,ad-frm-000334,Schoolhouse Field,active,false,66.7,ec0c7c3b-a09a-46d5-b5d5-a046383c9c49,2025-11-13T11:09:59Z,
ad-fld-000988,ad-frm-000391,Flat 120,active,false,114.4,e747a2f5-e200-4cda-8b03-75fc74975421,2026-04-24T10:57:51Z,
ad-fld-000377,ad-frm-000159,Sandy Knoll,active,false,116.6,1ebd0eb9-8cb3-4491-a2a7-fb335c146825,2026-04-23T14:27:53Z,2026-05-31T00:14:23Z
ad-fld-000232,ad-frm-000097,Pivot 2,active,false,93.0,579b2e46-9ca9-426a-b88b-523f89442a5d,2026-03-05T15:32:15Z,2026-03-26T18:00:55Z
ad-fld-000320,ad-frm-000136,Dryland South,active,false,36.7,,2025-06-11T12:08:23Z,
ad-fld-001137,ad-frm-000457,Gravel Pit Field,inactive,false,85.3,3051a71a-92f7-43d7-87cc-49e739b99a53,2025-04-22T14:32:35Z,
ad-fld-000801,ad-frm-000333,Fence Line 60,active,false,29.3,a4678650-e0d8-4685-b593-b06c56532624,2025-06-10T19:13:42Z,2026-06-13T21:06:52Z
ad-fld-000307,ad-frm-000129,South 40,active,false,,07700b1d-a5e4-4159-a691-7c2d1ab84cc1,2025-06-12T07:48:06Z,
ad-fld-000715,ad-frm-000303,Corner Piece,active,false,105.7,89f1ae7d-3527-4e30-a3e3-806b2c72ec0e,2025-11-13T10:19:23Z,
ad-fld-000505,ad-frm-000217,Big Field,active,false,88.0,21f7d401-164c-47af-981f-e326c12d1706,2025-06-11T20:16:01Z,
ad-fld-000708,ad-frm-000302,Dryland South,active,false,127.6,6e783f02-2395-4ddd-875e-2816daf5fe05,2025-06-12T06:16:22Z,2025-08-22T14:52:01Z
ad-fld-000297,ad-frm-000125,Creek Field,active,false,17.6,f315552d-9f5b-41da-8743-9fa558e911b7,2026-04-20T15:44:09Z,2026-06-15T01:10:05Z
ad-fld-000225,ad-frm-000094,Long Strip,active,false,,6e4a5ec0-d6ba-4ff5-8666-43c004d84db1,2026-01-15T03:17:39Z,2026-03-24T09:15:16Z
ad-fld-000746,ad-frm-000313,Back 40,active,false,107.0,6afdaa94-5f53-4885-bd1a-27f20271320f,2025-04-23T20:02:22Z,2025-12-02T20:01:34Z
ad-fld-000996,ad-frm-000394,Pivot 2,active,false,19.2,411e4e52-4766-4536-adaf-b5adcf8b46d7,2025-09-23T07:42:57Z,2026-03-26T19:59:21Z
ad-fld-000283,ad-frm-000120,Pivot 1,active,false,128.0,55c2c1ce-1c99-436c-a5db-dfc977e7a528,2026-03-04T15:32:38Z,2026-03-17T23:21:24Z
ad-fld-001046,ad-frm-000410,Fence Line 60,active,false,42.7,22cf4ec2-e92a-4eda-828f-99f70de12bca,2024-11-13T21:03:00Z,2025-11-17T10:08:25Z
ad-fld-000238,ad-frm-000100,Corner Piece,active,false,128.1,8a313927-9bd7-44d2-84c6-98fba2acaaa2,2025-11-13T20:18:30Z,
ad-fld-000833,ad-frm-000345,West 160,active,false,,70d12d7e-b11b-4fb9-9cc2-d52ca6a75b7b,2025-06-10T17:58:26Z,2025-07-24T23:31:11Z
ad-fld-000059,ad-frm-000023,River Bottom,active,false,81.6,b80e2a27-4305-4fd3-b160-513436bf69b9,2024-11-14T08:17:25Z,
ad-fld-000702,ad-frm-000298,West 160,active,false,34.8,8173c4c6-08d7-4a06-9161-a6d053f9a437,2024-10-07T07:00:48Z,2025-03-16T01:45:56Z
ad-fld-001020,ad-frm-000402,Windmill Field,active,false,22.6,73c562b3-4570-433a-8e84-ecc2cba243e2,2025-03-04T18:28:40Z,2025-09-25T09:45:46Z
